50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,00367b02-4363-4bae-a8c7-3092fcf809e0,2720,,,"[49.2, 62.5]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40362.0,Juan Pablo Ángel Arango,24.0,Left Center Forward,171,1,Arsenal,['f0130a3d-925b-4e8a-b9aa-0afea82f87c4'],21,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:28:21.973,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,f0130a3d-925b-4e8a-b9aa-0afea82f87c4,2721,,,"[70.9, 17.6]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,171,1,Arsenal,['00367b02-4363-4bae-a8c7-3092fcf809e0'],21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:21.973,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,2.481816,,,,,,,,,,,,,,,,,,,,,,90adbe5d-c0f1-4565-ba11-3cf99723e4b4,2722,,,"[76.7, 19.3]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,172,1,Arsenal,['1753a2da-51d5-4939-b01c-cad727cbb57e'],36,,38.0,Left Foot,"[120.0, 39.7, 6.4]",,"[{'location': [94.8, 37.0], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [79.1, 12.9], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [94.0, 42.5], 'player': {'id': 24971, 'name': 'Nwankwo Christian Kanu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [74.0, 15.8], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [86.6, 13.9], 'player': {'id': 40363, 'name': 'Lee Hendrie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [85.3, 18.4], 'player': {'id': 40362, 'name': 'Juan Pablo Ángel Arango'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [84.4, 23.4], 'player': {'id': 20019, 'name': 'Thomas Hitzlsperger'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [82.6, 31.8], 'player': {'id': 4394, 'name': 'Peter Whittingham'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.6, 39.3], 'player': {'id': 24763, 'name': 'Ronny Johnsen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [95.3, 32.7], 'player': {'id': 15761, 'name': 'Olof Mellberg'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.6, 25.9], 'player': {'id': 40361, 'name': 'Mark Anthony Delaney'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.5, 46.7], 'player': {'id': 40359, 'name': 'Jlloyd Tafari Samuel'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.8, 39.3], 'player': {'id': 20145, 'name': 'Thomas Løvendahl Sørensen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,98.0,Off T,0.027532736,93.0,Normal,62.0,Free Kick,,,,,,,1,Arsenal,00:28:36.399,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,"[7.3, 40.8]",,,44.0,Set,,,32.0,Shot Faced,1753a2da-51d5-4939-b01c-cad727cbb57e,2723,,,"[7.3, 40.8]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,20145.0,Thomas Løvendahl Sørensen,1.0,Goalkeeper,172,1,Arsenal,['90adbe5d-c0f1-4565-ba11-3cf99723e4b4'],38,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:28:38.881,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,,3.111672,,,,,,,,,,,,,,,,,,,,,,5af8a824-06c4-4f13-b515-3cacfc2b37ab,2724,,,"[6.0, 44.0]",73,,,,,-0.32966104,,40.0,Right Foot,,,,"[70.3, 22.0]",3.0,High Pass,,67.95947,,77.0,Unknown,,,,,,,,63.0,Goal Kick,2,7,From Goal Kick,20145.0,Thomas Løvendahl Sørensen,1.0,Goalkeeper,173,59,Aston Villa,,53,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:28:53.982,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2a6a1438-cc9c-4134-8544-41b9842c06a3,2725,,,"[70.1, 22.5]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,20180.0,Marcus Allbäck,22.0,Right Center Forward,173,59,Aston Villa,['b224aa0e-2454-47ed-9d5c-47e47a4c65af'],57,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:28:57.074,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,True,,,,,,,,,,,,,b224aa0e-2454-47ed-9d5c-47e47a4c65af,2726,,,"[50.0, 57.6]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,173,59,Aston Villa,['2a6a1438-cc9c-4134-8544-41b9842c06a3'],57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:57.074,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,1.077596,,,,,,,,,,,,,,,,,,,,,,2e699c1c-42d9-4d98-9c7f-88dccd531637,2727,,,"[50.0, 57.6]",74,,True,,,-0.94962007,,40.0,Right Foot,,,,"[57.3, 47.4]",1.0,Ground Pass,,12.543125,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,62.0,Free Kick,2,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,174,1,Arsenal,['9d0a8419-ed6f-403e-90a2-5dfa67f8ebe5'],23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:23.037,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d0a8419-ed6f-403e-90a2-5dfa67f8ebe5,2728,,,"[57.3, 47.4]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,174,1,Arsenal,['2e699c1c-42d9-4d98-9c7f-88dccd531637'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:24.114,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.376184,,,,,,,,,,,,,,,,,,,,,,959d7837-513a-4f6e-8a56-cbc5147c9db8,2729,,,"[55.9, 33.0]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,20180.0,Marcus Allbäck,22.0,Right Center Forward,174,1,Arsenal,['5de82630-7ed9-4190-b8a4-da3cfdbf5689'],24,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:29:24.235,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,da468910-e762-4d81-bc78-8332631c8bb0,2730,,,"[55.9, 33.3]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,20180.0,Marcus Allbäck,22.0,Right Center Forward,174,1,Arsenal,['5de82630-7ed9-4190-b8a4-da3cfdbf5689'],24,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:29:24.783,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,5de82630-7ed9-4190-b8a4-da3cfdbf5689,2731,,,"[64.2, 46.8]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,174,1,Arsenal,"['959d7837-513a-4f6e-8a56-cbc5147c9db8', 'da468910-e762-4d81-bc78-8332631c8bb0']",24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:24.783,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,2.448187,,,,,,,,,,,,,,,,,,,,,,7fabd0bd-6d2d-4593-93c0-15f08777ac18,2732,,,"[64.2, 45.7]",74,,,,,-0.544474,,40.0,Right Foot,,,,"[104.0, 21.6]",3.0,High Pass,,46.52795,,,,,15516.0,Thierry Henry,,,,,62.0,Free Kick,2,3,From Free Kick,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,175,1,Arsenal,['5069d903-3472-4297-b6f1-2ea3ae08ed10'],33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:33.732,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069d903-3472-4297-b6f1-2ea3ae08ed10,2733,,,"[104.0, 21.6]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15516.0,Thierry Henry,24.0,Left Center Forward,175,1,Arsenal,['7fabd0bd-6d2d-4593-93c0-15f08777ac18'],36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:36.180,42,Ball Receipt*,
,,,,,,,,"[102.2, 21.3]",,,,,,,,,,,,,,,,0.931189,,,,,,,,,,,,,,,,,,,,,,f3fdcce2-1617-434b-801d-53ffac854ea0,2734,,,"[104.0, 21.6]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15516.0,Thierry Henry,24.0,Left Center Forward,175,1,Arsenal,"['016befdd-1b9d-42cf-bea5-049e62c688bc', '5069d903-3472-4297-b6f1-2ea3ae08ed10']",36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:36.180,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.956515,,,,,,,,,,,,,,,,,,,,,,016befdd-1b9d-42cf-bea5-049e62c688bc,2735,,,"[102.2, 21.3]",74,,,,,2.2169151,9376ad5f-4f07-4a03-beed-0c1dc511b56d,40.0,Right Foot,,,,"[97.6, 27.4]",2.0,Low Pass,,7.640026,,,,,19312.0,Robert Pirès ,True,,,,,,2,3,From Free Kick,15516.0,Thierry Henry,24.0,Left Center Forward,175,1,Arsenal,['beb78dff-f00f-4ef4-ae23-0c6de04976ec'],37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:37.111,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb78dff-f00f-4ef4-ae23-0c6de04976ec,2736,,,"[97.6, 27.4]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,175,1,Arsenal,['016befdd-1b9d-42cf-bea5-049e62c688bc'],38,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:38.068,42,Ball Receipt*,
,,,,,,,,"[103.3, 29.5]",,,,,,,,,,,,,,,,2.126671,,,,,,,,,,,,,,,,,,,,,,69d3bb46-8c80-445d-88e4-7b35cf4dba28,2737,,,"[97.6, 27.4]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,175,1,Arsenal,"['9376ad5f-4f07-4a03-beed-0c1dc511b56d', 'beb78dff-f00f-4ef4-ae23-0c6de04976ec']",38,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:38.068,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.457723,,,,,,,,,,,,,,,,,,,,,,9376ad5f-4f07-4a03-beed-0c1dc511b56d,2738,,,"[103.3, 29.5]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,175,1,Arsenal,['8ba81527-6ecb-41e9-9659-50cda0f60a35'],40,,40.0,Right Foot,"[120.0, 53.1, 0.8]",,"[{'location': [97.9, 21.3], 'player': {'id': 40363, 'name': 'Lee Hendrie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.9, 14.3], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.3, 38.1], 'player': {'id': 20145, 'name': 'Thomas Løvendahl Sørensen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.3, 25.3], 'player': {'id': 15761, 'name': 'Olof Mellberg'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 38.9], 'player': {'id': 24763, 'name': 'Ronny Johnsen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 33.3], 'player': {'id': 4394, 'name': 'Peter Whittingham'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.1, 31.5], 'player': {'id': 40361, 'name': 'Mark Anthony Delaney'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",016befdd-1b9d-42cf-bea5-049e62c688bc,,98.0,Off T,0.082198605,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:29:40.195,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,"[3.8, 42.0]",,,44.0,Set,,,32.0,Shot Faced,8ba81527-6ecb-41e9-9659-50cda0f60a35,2739,,,"[3.8, 42.0]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,20145.0,Thomas Løvendahl Sørensen,1.0,Goalkeeper,175,1,Arsenal,['9376ad5f-4f07-4a03-beed-0c1dc511b56d'],41,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:29:41.652,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,,3.74831,,,,,,,,,,,,,,,,,,,,,,f5f2d7a8-fd87-4f97-ae3d-1938a9d6d646,2740,,,"[6.0, 36.0]",75,,,,,-0.18337645,,40.0,Right Foot,,,,"[73.4, 23.5]",3.0,High Pass,,68.549324,,9.0,Incomplete,,20180.0,Marcus Allbäck,,,,,63.0,Goal Kick,2,7,From Goal Kick,20145.0,Thomas Løvendahl Sørensen,1.0,Goalkeeper,176,59,Aston Villa,"['c30796c2-c3a4-46fb-a595-92c38ca58815', 'f8aaa842-bc96-4266-a7c9-eec617f84540']",3,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:30:03.843,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8aaa842-bc96-4266-a7c9-eec617f84540,2741,,,"[72.5, 23.8]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,20180.0,Marcus Allbäck,22.0,Right Center Forward,176,59,Aston Villa,['f5f2d7a8-fd87-4f97-ae3d-1938a9d6d646'],7,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:30:07.591,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,b3ae9e16-74b5-464e-a192-430be4fa1be5,2742,,,"[73.4, 23.5]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,20180.0,Marcus Allbäck,22.0,Right Center Forward,176,59,Aston Villa,['c30796c2-c3a4-46fb-a595-92c38ca58815'],7,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:30:07.591,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,2.30155,,,,,,,,,,,,,,,,,,,,,,c30796c2-c3a4-46fb-a595-92c38ca58815,2743,,,"[46.7, 56.6]",75,,,,True,-0.6324178,,,,,,,"[72.9, 37.4]",3.0,High Pass,,32.481995,,,,,15516.0,Thierry Henry,,,,,66.0,Recovery,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,177,1,Arsenal,"['6eaf2289-fac5-4fdf-8389-00e628a84777', 'b3ae9e16-74b5-464e-a192-430be4fa1be5', 'f5f2d7a8-fd87-4f97-ae3d-1938a9d6d646']",7,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:07.591,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eaf2289-fac5-4fdf-8389-00e628a84777,2744,,,"[72.9, 37.4]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,177,1,Arsenal,['c30796c2-c3a4-46fb-a595-92c38ca58815'],9,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:09.893,42,Ball Receipt*,
,,,,,,,,,,,,,,,True,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,e12bf873-d1df-495d-ae11-4fdfcba05f6d,2745,,,"[47.2, 42.7]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15761.0,Olof Mellberg,3.0,Right Center Back,177,1,Arsenal,['5ff87ce0-1b20-4145-8a3b-bafa1665171b'],9,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:30:09.931,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,1.408908,,,,,,,,,,,,,,,,,,,,,,5ff87ce0-1b20-4145-8a3b-bafa1665171b,2746,,,"[72.9, 37.4]",75,,,,True,2.3811893,,,,,,,"[64.7, 45.2]",3.0,High Pass,,11.317244,,,,,24971.0,Nwankwo Christian Kanu,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,177,1,Arsenal,"['6351e2f7-e4e3-43f9-8ee8-d4ab9073a154', 'e12bf873-d1df-495d-ae11-4fdfcba05f6d']",9,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:09.931,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6351e2f7-e4e3-43f9-8ee8-d4ab9073a154,2747,,,"[64.7, 45.2]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,177,1,Arsenal,['5ff87ce0-1b20-4145-8a3b-bafa1665171b'],11,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:11.340,42,Ball Receipt*,
,,,,,,,,"[65.9, 44.5]",,,,,,,,,,,,,,,,0.232833,,,,,,,,,,,,,,,,,,,,,,ee13803b-9354-4b35-be5c-95bb55b85c72,2748,,,"[64.7, 45.2]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,177,1,Arsenal,"['6351e2f7-e4e3-43f9-8ee8-d4ab9073a154', 'e275eaa2-e9fa-4dc8-9c1f-42b08b8fa907']",11,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:11.340,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.75627,,,,,,,,,,,,,,,,,,,,,,48825133-e7ec-4ba4-8423-a96004361d59,2749,,,"[55.4, 36.0]",75,,,,,1.3940874,,38.0,Left Foot,,,,"[56.4, 41.6]",2.0,Low Pass,,5.6885853,,,,,20019.0,Thomas Hitzlsperger,,,,,66.0,Recovery,2,1,Regular Play,4394.0,Peter Whittingham,15.0,Left Center Midfield,178,59,Aston Villa,['693a4933-459e-4a0f-b936-9d7065cda9d7'],11,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:30:11.426,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693a4933-459e-4a0f-b936-9d7065cda9d7,2750,,,"[56.4, 41.6]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20019.0,Thomas Hitzlsperger,13.0,Right Center Midfield,178,59,Aston Villa,['48825133-e7ec-4ba4-8423-a96004361d59'],11,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:30:11.573,42,Ball Receipt*,
,,,,,,,,"[53.7, 51.3]",,,,,,,,,,,,,,,,2.736304,,,,,,,,,,,,,,,,,,,,,,3fb33ed4-b135-46a3-907a-be740bff2b39,2751,,,"[56.4, 41.6]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20019.0,Thomas Hitzlsperger,13.0,Right Center Midfield,178,59,Aston Villa,"['04118ab7-4e21-429d-a89f-975f8633c3b8', '693a4933-459e-4a0f-b936-9d7065cda9d7']",11,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:30:11.573,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,e275eaa2-e9fa-4dc8-9c1f-42b08b8fa907,2752,,,"[65.9, 44.5]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,178,59,Aston Villa,,11,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:11.573,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,,,,2.417615,,,,,,,,,,,,,,,,,,,,,,04118ab7-4e21-429d-a89f-975f8633c3b8,2753,,,"[53.7, 51.3]",75,,,,,1.6756732,,38.0,Left Foot,,,,"[51.5, 72.2]",1.0,Ground Pass,,21.01547,,,,,40361.0,Mark Anthony Delaney,,,,,,,2,1,Regular Play,20019.0,Thomas Hitzlsperger,13.0,Right Center Midfield,178,59,Aston Villa,['f9b93f68-065e-4bca-aa4b-5d63552c6ff6'],14,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:30:14.309,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9b93f68-065e-4bca-aa4b-5d63552c6ff6,2754,,,"[51.5, 72.2]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40361.0,Mark Anthony Delaney,2.0,Right Back,178,59,Aston Villa,['04118ab7-4e21-429d-a89f-975f8633c3b8'],16,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:30:16.727,42,Ball Receipt*,
,,,,,,,,"[54.8, 72.5]",,,,,,,,,,,,,,,,1.109778,,,,,,,,,,,,,,,,,,,,,,cd66e778-181a-494b-b75c-255dcf7dc628,2755,,,"[51.5, 72.2]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40361.0,Mark Anthony Delaney,2.0,Right Back,178,59,Aston Villa,"['8680d12d-2d69-436b-8ed7-e8e41f3a4d91', 'f9b93f68-065e-4bca-aa4b-5d63552c6ff6']",16,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:30:16.727,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,2.18262,,,,,,,,,,,,,,,,,,,,,,8680d12d-2d69-436b-8ed7-e8e41f3a4d91,2756,,,"[54.8, 72.5]",75,,,,,-0.47137374,,40.0,Right Foot,,,,"[90.9, 54.1]",3.0,High Pass,,40.51876,,9.0,Incomplete,,,,,,,,,,2,1,Regular Play,40361.0,Mark Anthony Delaney,2.0,Right Back,178,59,Aston Villa,['c7a11f62-6a80-4986-ae7b-3df7ebef8e33'],17,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:30:17.837,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,1.355382,,,,,,,,,,,,,,,,,,,,,,c7a11f62-6a80-4986-ae7b-3df7ebef8e33,2757,,,"[29.2, 26.0]",75,,,,,0.8488051,,38.0,Left Foot,,,,"[35.1, 32.7]",2.0,Low Pass,,8.927485,,,,,40221.0,Gilberto Aparecido da Silva,,,,,66.0,Recovery,2,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,179,1,Arsenal,"['8680d12d-2d69-436b-8ed7-e8e41f3a4d91', '9dad631b-044d-4e48-8d29-880f3adbea85']",20,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:20.019,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dad631b-044d-4e48-8d29-880f3adbea85,2758,,,"[35.1, 32.7]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,179,1,Arsenal,['c7a11f62-6a80-4986-ae7b-3df7ebef8e33'],21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:21.375,42,Ball Receipt*,
,,,,,,,,"[35.1, 31.2]",,,,,,,,,,,,,,,,0.933193,,,,,,,,,,,,,,,,,,,,,,50da702c-e7b6-468c-887e-9c333b8eceb6,2759,,,"[35.1, 32.7]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,179,1,Arsenal,"['552080c5-e2e7-42fb-80c4-5e8c6641bedc', '9dad631b-044d-4e48-8d29-880f3adbea85']",21,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:21.375,43,Carry,
