ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304b6097-863d-48ca-80e0-1ed572ea210b,2821,,,"[44.2, 52.1]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,12.0,Right Midfield,182,1,Arsenal,"['83dc380c-d95f-4bea-a80d-f263ff212546', 'e6095a66-23db-4ebf-b91b-555ca3d68c95']",54,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:54.840,42,Ball Receipt*,True
,,,,,"[45.0, 54.8]",,,,,,,,,,,,,,,0.586875,,,,,,,,,,,,,,,,,,1044ce97-d78b-4efd-83d0-c0a9c9e11ce6,2822,,,"[44.2, 52.1]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,12.0,Right Midfield,182,1,Arsenal,"['304b6097-863d-48ca-80e0-1ed572ea210b', '6d7125f1-61b5-48f0-aabd-cdd7e90baa87', 'e6095a66-23db-4ebf-b91b-555ca3d68c95']",54,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:54.840,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.069967,,,,,,,,,,,,,,,,,,6d7125f1-61b5-48f0-aabd-cdd7e90baa87,2823,,,"[45.0, 54.8]",73,,,,,2.4552073,,38.0,Left Foot,,,"[36.7, 61.6]",,1.0,Ground Pass,,10.729865,,,,38412.0,Kolo Habib Touré,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,12.0,Right Midfield,182,1,Arsenal,['6ab770a3-0700-4b58-ba4e-2af34bfad4ed'],55,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:55.427,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ab770a3-0700-4b58-ba4e-2af34bfad4ed,2824,,,"[36.7, 61.6]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,182,1,Arsenal,['6d7125f1-61b5-48f0-aabd-cdd7e90baa87'],56,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:56.497,42,Ball Receipt*,
,,,,,"[36.7, 61.1]",,,,,,,,,,,,,,,1.605061,,,,,,,,,,,,,,,,,,b75000ba-bdb8-42f6-8a91-c207df9ed099,2825,,,"[36.7, 61.6]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,182,1,Arsenal,"['69369a6a-4172-4aa7-91df-4478e633649e', '6ab770a3-0700-4b58-ba4e-2af34bfad4ed']",56,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:56.497,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.998603,,,,,,,,,,,,,,,,,,69369a6a-4172-4aa7-91df-4478e633649e,2826,,,"[36.7, 61.1]",73,,,,,-1.6926388,,40.0,Right Foot,,,"[35.5, 51.3]",,1.0,Ground Pass,,9.873196,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,,2,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,182,1,Arsenal,['652df892-214b-4ce7-bf2f-2c9aecfea362'],58,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:58.102,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652df892-214b-4ce7-bf2f-2c9aecfea362,2827,,,"[35.5, 51.3]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,182,1,Arsenal,['69369a6a-4172-4aa7-91df-4478e633649e'],59,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:59.101,42,Ball Receipt*,
,,,,,"[49.7, 49.0]",,,,,,,,,,,,,,,2.712845,,,,,,,,,,,,,,,,,,729294ed-ba0d-4f5f-a2e9-3e40dad86dd7,2828,,,"[35.5, 51.3]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,182,1,Arsenal,"['652df892-214b-4ce7-bf2f-2c9aecfea362', 'c1099318-5f80-4050-9f0b-541ba2d0bdda', 'c9cb5594-e2b8-47d5-83ee-b241b58bc706']",59,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:59.101,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.411338,,,,,,,,,,,,,,,,,,c9cb5594-e2b8-47d5-83ee-b241b58bc706,2829,,,"[84.2, 25.6]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40433.0,Kevin Phillips,24.0,Left Center Forward,182,1,Arsenal,['729294ed-ba0d-4f5f-a2e9-3e40dad86dd7'],59,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:28:59.633,17,Pressure,
,,,,,,,,,,,,,,,,,,,,2.290327,,,,,,,,,,,,,,,,,,c1099318-5f80-4050-9f0b-541ba2d0bdda,2830,,,"[49.7, 49.0]",74,,,,,-0.79336613,,40.0,Right Foot,,,"[74.6, 23.7]",,3.0,High Pass,,35.497887,76.0,Pass Offside,,15516.0,Thierry Henry,,,,,,,,,2,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,182,1,Arsenal,['c5498af9-e39f-4f36-9661-97a1f7fb8d0a'],1,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:01.814,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5498af9-e39f-4f36-9661-97a1f7fb8d0a,2831,,,"[74.6, 23.7]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,182,1,Arsenal,['c1099318-5f80-4050-9f0b-541ba2d0bdda'],4,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:04.104,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,3.06794,,,,,,,,,,,,,,,,,,122685ce-9186-42e8-af2f-3d8b361fd8d0,2832,,,"[45.8, 56.9]",74,,,,,0.0,,40.0,Right Foot,,,"[103.5, 56.9]",,3.0,High Pass,,57.7,9.0,Incomplete,,40434.0,Paul Telfer,,,,,,,62.0,Free Kick,2,3,From Free Kick,40444.0,Fitz Hall,3.0,Right Center Back,183,25,Southampton,"['461c566d-b4bc-476f-84a9-e7a18882b750', 'be39fcb7-7f4c-49d0-90f1-7d0b7f198abd']",20,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:29:20.372,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be39fcb7-7f4c-49d0-90f1-7d0b7f198abd,2833,,,"[104.7, 60.4]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40434.0,Paul Telfer,12.0,Right Midfield,183,25,Southampton,['122685ce-9186-42e8-af2f-3d8b361fd8d0'],23,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:29:23.439,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.46137,,,,,,,,,,,,,,,,,,461c566d-b4bc-476f-84a9-e7a18882b750,2834,,,"[16.6, 23.2]",74,,,,,-0.74276996,,37.0,Head,,,"[27.6, 13.1]",,2.0,Low Pass,,14.933519,,,,19312.0,Robert Pirès ,,,,,,,66.0,Recovery,2,3,From Free Kick,20302.0,Gaël Clichy,6.0,Left Back,183,25,Southampton,"['122685ce-9186-42e8-af2f-3d8b361fd8d0', '567daf7b-3771-4a8f-af79-f885b66a44da']",23,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:23.439,30,Pass,
,,,,,,,,,,,,True,,,,,,,,0.570724,,,,,,,,,,,,,,,,,,18a4c73c-c786-40ea-b91e-ca18b053acbe,2835,,,"[88.5, 63.2]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40435.0,Rory Delap,13.0,Right Center Midfield,183,25,Southampton,"['3c569365-5934-43aa-92de-0e2a174831e2', '567daf7b-3771-4a8f-af79-f885b66a44da']",24,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:29:24.381,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567daf7b-3771-4a8f-af79-f885b66a44da,2836,,,"[27.6, 13.1]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,183,25,Southampton,"['18a4c73c-c786-40ea-b91e-ca18b053acbe', '461c566d-b4bc-476f-84a9-e7a18882b750']",24,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:24.901,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,0.143432,,,,,,,,,,,,,,,,,,3c569365-5934-43aa-92de-0e2a174831e2,2837,,,"[26.9, 11.9]",74,,,,,1.0101093,,40.0,Right Foot,,,"[29.6, 16.2]",,2.0,Low Pass,,5.0774007,9.0,Incomplete,,,,,,,,,,,,2,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,183,25,Southampton,"['18a4c73c-c786-40ea-b91e-ca18b053acbe', '2857c2a1-4768-49ff-b3bb-b01f2a721f15']",24,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:24.901,30,Pass,True
,,,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2857c2a1-4768-49ff-b3bb-b01f2a721f15,2838,,,"[90.5, 63.9]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40435.0,Rory Delap,13.0,Right Center Midfield,183,25,Southampton,['3c569365-5934-43aa-92de-0e2a174831e2'],25,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:29:25.044,6,Block,
,,,,,,,38.0,Left Foot,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,429cda7b-b630-4c7e-81c0-234cdba99617,2839,,,"[18.1, 26.9]",74,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,26194.0,Pascal Cygan,5.0,Left Center Back,183,25,Southampton,,26,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:26.123,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,1.826467,,,,,,,,,,,,,,,,,,679ca633-e754-4023-ad0f-f27f0218e982,2840,,,"[88.1, 80.0]",74,,,,,-0.4379298,,,,,,"[113.3, 68.2]",,3.0,High Pass,,27.825888,,,,40442.0,James Beattie,,,,,,,67.0,Throw-in,2,4,From Throw In,40435.0,Rory Delap,13.0,Right Center Midfield,184,25,Southampton,['8457e560-5bee-4d36-b17e-863921609cfc'],42,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:29:42.010,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.616698,,,,,,,,,,,,,,,,,,614bbf59-b94a-4977-970a-bc5d6063cac8,2841,,,"[7.4, 14.2]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,184,25,Southampton,"['1ff9174b-3c85-4f93-8f6a-8d5c197128d3', '8457e560-5bee-4d36-b17e-863921609cfc']",43,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:43.749,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8457e560-5bee-4d36-b17e-863921609cfc,2842,,,"[113.3, 68.2]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40442.0,James Beattie,22.0,Right Center Forward,184,25,Southampton,"['614bbf59-b94a-4977-970a-bc5d6063cac8', '679ca633-e754-4023-ad0f-f27f0218e982']",43,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:29:43.836,42,Ball Receipt*,True
,,,,,"[113.0, 69.0]",,,,,,,,,,,,,,,0.569851,,,,,,,,,,,,,,,,,,1ff9174b-3c85-4f93-8f6a-8d5c197128d3,2843,,,"[113.3, 68.2]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40442.0,James Beattie,22.0,Right Center Forward,184,25,Southampton,"['614bbf59-b94a-4977-970a-bc5d6063cac8', '8457e560-5bee-4d36-b17e-863921609cfc', '8dbb71c9-6701-49f3-bf9e-e34da76903c3']",43,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:29:43.836,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,8dbb71c9-6701-49f3-bf9e-e34da76903c3,2844,,,"[113.0, 69.0]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40442.0,James Beattie,22.0,Right Center Forward,184,25,Southampton,['712efeee-52fd-49ac-91a4-7a70f1793d13'],44,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:29:44.406,3,Dispossessed,True
,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,712efeee-52fd-49ac-91a4-7a70f1793d13,2845,,,"[7.1, 11.1]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,184,25,Southampton,['8dbb71c9-6701-49f3-bf9e-e34da76903c3'],44,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:44.406,4,Duel,True
,,,,,,,,,,,,,,,,,,,,1.992163,,,,,,,,,,,,,,,,,,d8c492bb-35f5-49f4-826b-6715a892a9e9,2846,,,"[115.8, 80.0]",75,,,,,-1.3996477,,,,,,"[120.0, 55.7]",,3.0,High Pass,,24.660292,75.0,Out,,,,,,,,,,67.0,Throw-in,2,4,From Throw In,40435.0,Rory Delap,13.0,Right Center Midfield,185,25,Southampton,,2,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:30:02.255,30,Pass,
,,,,,,,,,,,,,,,,,,,,3.579079,,,,,,,,,,,,,,,,,,a6936dce-42d5-4ddb-a516-83806116134d,2847,,,"[7.0, 36.1]",75,,True,,,-0.23302568,16e8b970-41f8-4b2a-8a5c-afb3182e225f,40.0,Right Foot,,,"[76.1, 19.7]",,3.0,High Pass,,71.0195,,,,15516.0,Thierry Henry,True,,,,,,63.0,Goal Kick,2,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,186,1,Arsenal,['bc83fb22-5eb1-4df1-979a-88e20c0eeeaa'],32,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:32.075,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc83fb22-5eb1-4df1-979a-88e20c0eeeaa,2848,,,"[76.1, 19.7]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,186,1,Arsenal,['a6936dce-42d5-4ddb-a516-83806116134d'],35,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:35.654,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.775903,,,,,,,,,,,,,,,,,,089be2b3-735a-4624-b971-38a07e751dfa,2849,,,"[31.7, 46.3]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40435.0,Rory Delap,13.0,Right Center Midfield,186,1,Arsenal,,36,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:30:36.769,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.407565,,,,,,,,,,,,,,,,,,39576622-ac9f-4408-a450-10c3591e24ef,2850,,,"[23.1, 40.8]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40441.0,Michael Lennart Svensson,5.0,Left Center Back,186,1,Arsenal,['16e8b970-41f8-4b2a-8a5c-afb3182e225f'],37,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:30:37.841,17,Pressure,
,,,,,,,,,,,,,,,,,,,,1.255887,,,,,,,,,,,,,,,,,,16e8b970-41f8-4b2a-8a5c-afb3182e225f,2851,,,"[95.1, 29.5]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,186,1,Arsenal,"['39576622-ac9f-4408-a450-10c3591e24ef', 'bd8bfc84-9ea6-42b5-8d85-b225f834b993']",38,40.0,Right Foot,,"[120.0, 53.8, 5.7]",,"[{'location': [90.8, 13.0], 'player': {'id': 40434, 'name': 'Paul Telfer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.0, 25.4], 'player': {'id': 40436, 'name': 'Darren Kenton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.5, 30.3], 'player': {'id': 40444, 'name': 'Fitz Hall'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 34.3], 'player': {'id': 40441, 'name': 'Michael Lennart Svensson'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 51.8], 'player': {'id': 40445, 'name': 'Danny Higginbotham'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.6, 39.7], 'player': {'id': 40439, 'name': 'David Prutton'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.0, 29.7], 'player': {'id': 40435, 'name': 'Rory Delap'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.1, 38.9], 'player': {'id': 40438, 'name': 'Antti Mikko Niemi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a6936dce-42d5-4ddb-a516-83806116134d,98.0,Off T,0.023850812,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:30:38.189,16,Shot,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,"[1.0, 41.2]",,,44.0,Set,,,32.0,Shot Faced,bd8bfc84-9ea6-42b5-8d85-b225f834b993,2852,,,"[1.0, 41.2]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40438.0,Antti Mikko Niemi,1.0,Goalkeeper,186,1,Arsenal,['16e8b970-41f8-4b2a-8a5c-afb3182e225f'],39,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:30:39.445,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,2.741996,,,,,,,,,,,,,,,,,,7e687ede-0c3f-414b-bc1e-05864763777e,2853,,,"[6.0, 44.0]",75,,,,,0.21805148,,40.0,Right Foot,,,"[74.6, 59.2]",,3.0,High Pass,,70.26379,9.0,Incomplete,,40442.0,James Beattie,,,,,,,63.0,Goal Kick,2,7,From Goal Kick,40438.0,Antti Mikko Niemi,1.0,Goalkeeper,187,25,Southampton,"['22da01c5-4f00-4633-9252-29ef780bb640', '83b5aa6a-57db-4151-8da9-3f048e6f277c']",53,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:30:53.897,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83b5aa6a-57db-4151-8da9-3f048e6f277c,2854,,,"[71.9, 58.7]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40442.0,James Beattie,22.0,Right Center Forward,187,25,Southampton,['7e687ede-0c3f-414b-bc1e-05864763777e'],56,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:30:56.639,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,3d818763-8721-4136-9067-75dbd35ac7f3,2855,,,"[74.6, 59.2]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40442.0,James Beattie,22.0,Right Center Forward,187,25,Southampton,['22da01c5-4f00-4633-9252-29ef780bb640'],56,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:30:56.639,4,Duel,True
,,,,,,,,,,,,,,,,,,,,0.719244,,,,,,,,,,,,,,,,,,22da01c5-4f00-4633-9252-29ef780bb640,2856,,,"[45.5, 20.9]",75,,,,True,0.19270076,,,,,,"[53.7, 22.5]",,2.0,Low Pass,,8.354639,,,,15515.0,Patrick Vieira,,,,,,,66.0,Recovery,2,7,From Goal Kick,20302.0,Gaël Clichy,6.0,Left Back,187,25,Southampton,"['3d818763-8721-4136-9067-75dbd35ac7f3', '5cb83dd0-959f-4302-854a-0d3c82799a1f', '7e687ede-0c3f-414b-bc1e-05864763777e']",56,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:56.639,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cb83dd0-959f-4302-854a-0d3c82799a1f,2857,,,"[53.7, 22.5]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,187,25,Southampton,['22da01c5-4f00-4633-9252-29ef780bb640'],57,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:57.358,42,Ball Receipt*,
,,,,,"[53.7, 22.5]",,,,,,,,,,,,,,,0.188422,,,,,,,,,,,,,,,,,,ec5e491b-8b31-4898-9015-fccf2e966711,2858,,,"[53.7, 22.5]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,187,25,Southampton,"['5cb83dd0-959f-4302-854a-0d3c82799a1f', '94f9d72e-0b20-4f1a-870a-0b8a34e9353d']",57,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:57.358,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,94f9d72e-0b20-4f1a-870a-0b8a34e9353d,2859,,,"[53.7, 22.5]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,187,25,Southampton,,57,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:30:57.546,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,1.058513,,,,,,,,,,,,,,,,,,e2513c00-54fc-4968-96f0-381f6e7fbd41,2860,,,"[62.5, 60.4]",75,,,,,0.34945127,,40.0,Right Foot,,,"[74.3, 64.7]",,2.0,Low Pass,,12.55906,,,,40442.0,James Beattie,,,,,,,66.0,Recovery,2,7,From Goal Kick,40435.0,Rory Delap,13.0,Right Center Midfield,187,25,Southampton,['0f2ea55e-9291-43bb-b853-f18784b97911'],58,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:30:58.128,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f2ea55e-9291-43bb-b853-f18784b97911,2861,,,"[74.3, 64.7]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40442.0,James Beattie,22.0,Right Center Forward,187,25,Southampton,['e2513c00-54fc-4968-96f0-381f6e7fbd41'],59,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:30:59.186,42,Ball Receipt*,
,,,,,"[86.9, 54.9]",,,,,,,,,,,,,,,3.824977,,,,,,,,,,,,,,,,,,5b70f796-4703-49ef-b353-00492e67afba,2862,,,"[74.3, 64.7]",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40442.0,James Beattie,22.0,Right Center Forward,187,25,Southampton,"['0f2ea55e-9291-43bb-b853-f18784b97911', '6254b363-c139-4fe0-8c46-c859a25d66ee', '74fdb7c2-7735-4084-98fd-0b534f8bd188']",59,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:30:59.186,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.284271,,,,,,,,,,,,,,,,,,6254b363-c139-4fe0-8c46-c859a25d66ee,2863,,,"[45.5, 13.7]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,187,25,Southampton,['5b70f796-4703-49ef-b353-00492e67afba'],0,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:00.085,17,Pressure,
,,,,,,,,,,,,,,9.0,Incomplete,,,,,0.0,,,,,,,,,,,,,,,,,,74fdb7c2-7735-4084-98fd-0b534f8bd188,2864,,,"[86.9, 54.9]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40442.0,James Beattie,22.0,Right Center Forward,187,25,Southampton,['a721dfc8-a104-4c88-863e-f4bf5c1eb0f1'],3,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:31:03.011,14,Dribble,True
,,,,,,,,,,,,True,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,a721dfc8-a104-4c88-863e-f4bf5c1eb0f1,2865,,,"[33.2, 25.2]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,188,1,Arsenal,['74fdb7c2-7735-4084-98fd-0b534f8bd188'],3,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:03.011,4,Duel,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,c4c53c98-6b07-4918-859d-224692d371ba,2866,,,"[35.2, 24.9]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,188,1,Arsenal,,3,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:03.639,2,Ball Recovery,
