50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,0.203267,,,,,,,,,,,,,,,,,,,,783c8866-0a65-4bdb-b2b0-61e75a61da90,2660,,,"[24.0, 22.3]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,194,328,Bolton Wanderers,,5,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:05.322,17,Pressure,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002f3f42-7a6c-4291-a959-18e5f90bd7d5,2661,,,"[94.6, 57.0]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40388.0,Kevin Cyril Davies,23.0,Center Forward,194,328,Bolton Wanderers,['cef2d881-d716-41b7-9181-ce93211ee097'],6,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:06.075,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,69a59acc-08f8-46f6-ada9-58ec701d8f4f,2662,,,"[27.4, 22.6]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,13.0,Right Center Midfield,194,328,Bolton Wanderers,['cef2d881-d716-41b7-9181-ce93211ee097'],6,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:06.075,6,Block,
,,,,,,,,,,,,,,,,,,,,,,,,1.749788,,,,,,,,,,,,,,,,,,,,119e318c-1630-4629-affd-cdaed7060af3,2663,,,"[73.2, 43.5]",80,,,,,-1.0666304,,40.0,Right Foot,,,,"[89.2, 14.5]",2.0,Low Pass,,33.12099,,,,,,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",,,,,,,66.0,Recovery,2,1,Regular Play,40389.0,Per Frandsen,13.0,Right Center Midfield,194,328,Bolton Wanderers,['d6097bf1-04b9-4c88-ac34-a5a11bdb095f'],7,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:07.393,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6097bf1-04b9-4c88-ac34-a5a11bdb095f,2664,,,"[89.2, 14.5]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,194,328,Bolton Wanderers,['119e318c-1630-4629-affd-cdaed7060af3'],9,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:09.143,42,Ball Receipt*,
,,,,,,,"[92.2, 25.8]",,,,,,,,,,,,,,,,,2.587648,,,,,,,,,,,,,,,,,,,,33b3cb51-70d7-4c41-abe8-aaf9cf33ba44,2665,,,"[89.2, 14.5]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,194,328,Bolton Wanderers,"['020a072d-7648-437f-b4a5-2b945349acb1', '87e4bc45-8e28-4bdf-a2fc-ef570e07fcd3', 'd6097bf1-04b9-4c88-ac34-a5a11bdb095f']",9,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:09.143,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.004988,,,,,,,,,,,,,,,,,,,,87e4bc45-8e28-4bdf-a2fc-ef570e07fcd3,2666,,,"[24.3, 53.8]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,194,328,Bolton Wanderers,"['020a072d-7648-437f-b4a5-2b945349acb1', '33b3cb51-70d7-4c41-abe8-aaf9cf33ba44', '85df649c-a47e-42bf-addd-fb905c394ea6']",11,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:11.042,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0f85df83-5d52-45c9-a1b3-54197a63ac4d,2667,,,"[27.9, 54.3]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,2.0,Right Back,194,328,Bolton Wanderers,"['020a072d-7648-437f-b4a5-2b945349acb1', '85df649c-a47e-42bf-addd-fb905c394ea6']",11,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:11.730,39,Dribbled Past,
,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,020a072d-7648-437f-b4a5-2b945349acb1,2668,,,"[92.2, 25.8]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,194,328,Bolton Wanderers,"['0f85df83-5d52-45c9-a1b3-54197a63ac4d', '87e4bc45-8e28-4bdf-a2fc-ef570e07fcd3']",11,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:11.730,14,Dribble,True
,,,,,,,"[109.8, 5.4]",,,,,,,,,,,,,,,,,10.291271,,,,,,,,,,,,,,,,,,,,85df649c-a47e-42bf-addd-fb905c394ea6,2669,,,"[92.2, 25.8]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,194,328,Bolton Wanderers,"['01295f05-f56a-471c-a693-da73b196c4e4', '020a072d-7648-437f-b4a5-2b945349acb1', '0508b53c-d9d7-4f13-9268-e386e3eeefb8', '0f85df83-5d52-45c9-a1b3-54197a63ac4d', '87e4bc45-8e28-4bdf-a2fc-ef570e07fcd3']",11,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:11.730,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.914586,,,,,,,,,,,,,,,,,,,,0508b53c-d9d7-4f13-9268-e386e3eeefb8,2670,,,"[19.6, 51.4]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,194,328,Bolton Wanderers,['85df649c-a47e-42bf-addd-fb905c394ea6'],12,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:12.922,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,7.838073,,,,,,,,,,,,,,,,,,,,1f58ba05-33a4-4e26-a1fb-78239ab7e827,2671,,,"[15.8, 54.0]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,194,328,Bolton Wanderers,,14,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:14.148,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,1.847385,,,,,,,,,,,,,,,,,,,,01295f05-f56a-471c-a693-da73b196c4e4,2672,,,"[109.8, 5.4]",80,,,,,2.8496606,,40.0,Right Foot,,,,"[90.5, 11.2]",1.0,Ground Pass,,20.152668,,,,,,40391.0,Ricardo Wayne Gardner,,,,,,,,,2,1,Regular Play,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,194,328,Bolton Wanderers,['2b97f80c-354b-423a-97da-acc2e70fb30f'],22,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:22.022,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b97f80c-354b-423a-97da-acc2e70fb30f,2673,,,"[90.5, 11.2]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40391.0,Ricardo Wayne Gardner,6.0,Left Back,194,328,Bolton Wanderers,['01295f05-f56a-471c-a693-da73b196c4e4'],23,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:23.869,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,abb4e469-4dad-4fbe-8a54-77b7ceb40c97,2674,,,"[91.7, 14.8]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40391.0,Ricardo Wayne Gardner,6.0,Left Back,194,328,Bolton Wanderers,,23,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:23.869,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,,,,0.545498,,,,,,,,,,,,,,,,,,,,8d9a7170-6cf9-4b0a-bc07-2dfbfd691477,2675,,,"[91.7, 15.7]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40391.0,Ricardo Wayne Gardner,6.0,Left Back,194,328,Bolton Wanderers,['7759ef22-2f89-4720-aa31-099df542896e'],24,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:24.472,17,Pressure,
,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,7759ef22-2f89-4720-aa31-099df542896e,2676,,,"[30.4, 60.7]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,22.0,Right Center Forward,194,328,Bolton Wanderers,['8d9a7170-6cf9-4b0a-bc07-2dfbfd691477'],24,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:24.906,2,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,,0.407018,,,,,,,,,,,,,,,,,,,,03da1dd9-4d37-4b3a-9495-af83cb5a5830,2677,,,"[47.8, 68.1]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,22.0,Right Center Forward,194,328,Bolton Wanderers,"['4e51bf0a-48f1-494d-b317-67e50c4df597', '5aa30383-b1dd-468d-812b-442c6878708c']",27,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:27.562,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,5aa30383-b1dd-468d-812b-442c6878708c,2678,,,"[70.1, 11.8]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40390.0,Simon Charlton,5.0,Left Center Back,194,328,Bolton Wanderers,['03da1dd9-4d37-4b3a-9495-af83cb5a5830'],27,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:27.926,2,Ball Recovery,True
,,,,,,,"[70.4, 12.0]",,,,,,,,,,,,,,,,,0.102854,,,,,,,,,,,,,,,,,,,,4e51bf0a-48f1-494d-b317-67e50c4df597,2679,,,"[70.1, 11.8]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40390.0,Simon Charlton,5.0,Left Center Back,194,328,Bolton Wanderers,"['03da1dd9-4d37-4b3a-9495-af83cb5a5830', '38a7cc4d-bcf8-4a24-b258-73b06e332385', '5aa30383-b1dd-468d-812b-442c6878708c']",27,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:27.926,43,Carry,True
,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,38a7cc4d-bcf8-4a24-b258-73b06e332385,2680,,,"[70.4, 12.0]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40390.0,Simon Charlton,5.0,Left Center Back,194,328,Bolton Wanderers,['f5a9cc62-5ad7-4923-bf13-e2c5af1b463a'],28,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:28.029,14,Dribble,True
,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,f5a9cc62-5ad7-4923-bf13-e2c5af1b463a,2681,,,"[49.7, 68.1]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,22.0,Right Center Forward,194,328,Bolton Wanderers,['38a7cc4d-bcf8-4a24-b258-73b06e332385'],28,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:28.029,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,1.83237,,,,,,,,,,,,,,,,,,,,5169dc17-41e5-4887-868f-f0a1648395df,2682,,,"[82.6, 0.1]",80,,,,,0.39296907,,,,,,,"[106.0, 9.8]",3.0,High Pass,,25.33081,,,,,,15073.0,Youri Djorkaeff,,,,,,,67.0,Throw-in,2,4,From Throw In,40390.0,Simon Charlton,5.0,Left Center Back,195,328,Bolton Wanderers,['912df9dd-74bc-4ebf-a7a2-50821c044eed'],34,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:34.534,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912df9dd-74bc-4ebf-a7a2-50821c044eed,2683,,,"[106.0, 9.8]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15073.0,Youri Djorkaeff,16.0,Left Midfield,195,328,Bolton Wanderers,['5169dc17-41e5-4887-868f-f0a1648395df'],36,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:36.367,42,Ball Receipt*,
,,,,,,,"[103.5, 9.8]",,,,,,,,,,,,,,,,,2.072983,,,,,,,,,,,,,,,,,,,,c8bd987f-48c0-4dd6-895f-22ee6fa29e41,2684,,,"[106.0, 9.8]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15073.0,Youri Djorkaeff,16.0,Left Midfield,195,328,Bolton Wanderers,"['2574ce81-abcc-4874-aed1-36481f4bd86a', '912df9dd-74bc-4ebf-a7a2-50821c044eed', 'c62c6176-7f7e-474a-a7c8-55cea1a8ec60']",36,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:36.367,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,2.195644,,,,,,,,,,,,,,,,,,,,2574ce81-abcc-4874-aed1-36481f4bd86a,2685,,,"[14.1, 67.2]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,195,328,Bolton Wanderers,"['c62c6176-7f7e-474a-a7c8-55cea1a8ec60', 'c8bd987f-48c0-4dd6-895f-22ee6fa29e41']",36,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:36.547,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,1.00557,,,,,,,,,,,,,,,,,,,,c62c6176-7f7e-474a-a7c8-55cea1a8ec60,2686,,,"[103.5, 9.8]",80,,,,,2.1687653,,40.0,Right Foot,,,,"[98.8, 16.7]",2.0,Low Pass,,8.348653,,,,,,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",,,,,,,,,2,4,From Throw In,15073.0,Youri Djorkaeff,16.0,Left Midfield,195,328,Bolton Wanderers,"['2574ce81-abcc-4874-aed1-36481f4bd86a', '71b6aaef-c294-4e6a-80e6-7ea687c548e4']",38,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:38.440,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b6aaef-c294-4e6a-80e6-7ea687c548e4,2687,,,"[98.8, 16.7]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,195,328,Bolton Wanderers,['c62c6176-7f7e-474a-a7c8-55cea1a8ec60'],39,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:39.445,42,Ball Receipt*,
,,,,,,,"[100.4, 14.8]",,,,,,,,,,,,,,,,,0.923273,,,,,,,,,,,,,,,,,,,,15af90cf-033f-4c47-a955-6117be0e4db6,2688,,,"[98.8, 16.7]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,195,328,Bolton Wanderers,"['196cde5f-05d3-4ef7-9d33-0add7938f11b', '71b6aaef-c294-4e6a-80e6-7ea687c548e4', 'd5237f3a-80b4-4ef3-88e3-69909c321cbd']",39,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:39.445,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,2.678504,,,,,,,,,,,,,,,,,,,,d5237f3a-80b4-4ef3-88e3-69909c321cbd,2689,,,"[18.3, 62.0]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,195,328,Bolton Wanderers,"['043dba53-770d-44a0-8ac9-74f1d889b8f8', '15af90cf-033f-4c47-a955-6117be0e4db6', '196cde5f-05d3-4ef7-9d33-0add7938f11b', '3890cfd0-721b-4297-a7dd-3904c62af838', 'f1eda012-f5f1-41cd-b2c6-977b82838afa']",39,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:39.611,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.675232,,,,,,,,,,,,,,,,,,,,196cde5f-05d3-4ef7-9d33-0add7938f11b,2690,,,"[100.4, 14.8]",80,,,,,-3.0221636,,40.0,Right Foot,,,,"[97.9, 14.5]",2.0,Low Pass,,2.5179358,,,,,,15073.0,Youri Djorkaeff,,,,,,,,,2,4,From Throw In,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,195,328,Bolton Wanderers,"['043dba53-770d-44a0-8ac9-74f1d889b8f8', 'd5237f3a-80b4-4ef3-88e3-69909c321cbd']",40,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:40.369,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,043dba53-770d-44a0-8ac9-74f1d889b8f8,2691,,,"[97.9, 14.5]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15073.0,Youri Djorkaeff,16.0,Left Midfield,195,328,Bolton Wanderers,"['196cde5f-05d3-4ef7-9d33-0add7938f11b', 'd5237f3a-80b4-4ef3-88e3-69909c321cbd']",41,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:41.044,42,Ball Receipt*,True
,,,,,,,"[97.9, 15.1]",,,,,,,,,,,,,,,,,1.023648,,,,,,,,,,,,,,,,,,,,f1eda012-f5f1-41cd-b2c6-977b82838afa,2692,,,"[97.9, 14.5]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15073.0,Youri Djorkaeff,16.0,Left Midfield,195,328,Bolton Wanderers,"['043dba53-770d-44a0-8ac9-74f1d889b8f8', '3890cfd0-721b-4297-a7dd-3904c62af838', 'd5237f3a-80b4-4ef3-88e3-69909c321cbd']",41,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:41.044,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.153705,,,,,,,,,,,,,,,,,,,,3890cfd0-721b-4297-a7dd-3904c62af838,2693,,,"[97.9, 15.1]",80,,,,,2.1018264,,40.0,Right Foot,,,,"[90.5, 27.7]",1.0,Ground Pass,,14.612324,,,,,,40392.0,Ibrahim Ba,,,,,,,,,2,4,From Throw In,15073.0,Youri Djorkaeff,16.0,Left Midfield,195,328,Bolton Wanderers,"['7916d683-8630-49e5-b7b2-fd6df3084031', 'd5237f3a-80b4-4ef3-88e3-69909c321cbd']",42,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:42.067,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7916d683-8630-49e5-b7b2-fd6df3084031,2694,,,"[90.5, 27.7]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40392.0,Ibrahim Ba,10.0,Center Defensive Midfield,195,328,Bolton Wanderers,['3890cfd0-721b-4297-a7dd-3904c62af838'],43,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:43.221,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2.156476,,,,,,,,,,,,,,,,,,,,06acb819-cb4d-4c73-ace3-eb7083a6cd7b,2695,,,"[90.5, 27.7]",80,,,,,0.40401688,,40.0,Right Foot,,,,"[104.3, 33.6]",3.0,High Pass,,15.008331,,,,,,40388.0,Kevin Cyril Davies,,,,,,,,,2,4,From Throw In,40392.0,Ibrahim Ba,10.0,Center Defensive Midfield,195,328,Bolton Wanderers,['6d33de7f-b306-461b-96d7-6935f5f03e87'],43,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:43.221,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,1.963637,,,,,,,,,,,,,,,,,,,,233b9641-52cf-4b15-ae92-cf3658a4b571,2696,,,"[15.3, 46.5]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26194.0,Pascal Cygan,5.0,Left Center Back,195,328,Bolton Wanderers,"['54462c9e-be60-416f-a1b3-76f0d9aebfd0', '6d33de7f-b306-461b-96d7-6935f5f03e87']",44,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:44.971,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d33de7f-b306-461b-96d7-6935f5f03e87,2697,,,"[104.3, 33.6]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40388.0,Kevin Cyril Davies,23.0,Center Forward,195,328,Bolton Wanderers,"['06acb819-cb4d-4c73-ace3-eb7083a6cd7b', '233b9641-52cf-4b15-ae92-cf3658a4b571']",45,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:45.378,42,Ball Receipt*,True
,,,,,,,"[105.4, 31.9]",,,,,,,,,,,,,,,,,1.55778,,,,,,,,,,,,,,,,,,,,54462c9e-be60-416f-a1b3-76f0d9aebfd0,2698,,,"[104.3, 33.6]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40388.0,Kevin Cyril Davies,23.0,Center Forward,195,328,Bolton Wanderers,"['0c44a48c-cc79-4532-8419-aee6bd0c636b', '233b9641-52cf-4b15-ae92-cf3658a4b571', '6d33de7f-b306-461b-96d7-6935f5f03e87']",45,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:45.378,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.710835,,,,,,,,,,,,,,,,,,,,0c44a48c-cc79-4532-8419-aee6bd0c636b,2699,,,"[105.4, 31.9]",80,,,,,-1.5825605,,40.0,Right Foot,,,,"[105.2, 14.9]",1.0,Ground Pass,,17.001177,,,,,,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",,,,,,,,,2,4,From Throw In,40388.0,Kevin Cyril Davies,23.0,Center Forward,195,328,Bolton Wanderers,['9dbb12e6-414b-404c-862f-48db19b3d106'],46,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:46.935,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dbb12e6-414b-404c-862f-48db19b3d106,2700,,,"[105.2, 14.9]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,195,328,Bolton Wanderers,['0c44a48c-cc79-4532-8419-aee6bd0c636b'],48,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:48.646,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3.069271,,,,,,,,,,,,,,,,,,,,9fad40f8-8a2b-42d5-b824-524b83ce59a9,2701,,,"[105.2, 14.9]",80,,,,,1.3159734,,40.0,Right Foot,True,,,"[117.0, 60.2]",3.0,High Pass,,46.811646,,,,,,9353.0,Nicky Hunt,,,True,,,,,,2,4,From Throw In,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,195,328,Bolton Wanderers,['a5c1ed37-0b21-4cbb-a24e-6fdcbffbb349'],48,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:48.646,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5c1ed37-0b21-4cbb-a24e-6fdcbffbb349,2702,,,"[117.0, 60.2]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,9353.0,Nicky Hunt,2.0,Right Back,195,328,Bolton Wanderers,['9fad40f8-8a2b-42d5-b824-524b83ce59a9'],51,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:51.715,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.614413,,,,,,,,,,,,,,,,,,,,c9cf3fd5-afde-4d0b-8c25-17a14e6c5527,2703,,,"[117.0, 60.2]",80,,,,,-2.561011,,37.0,Head,,,,"[104.5, 52.0]",3.0,High Pass,,14.949582,,,,,,40387.0,Henrik Pedersen,,,,,,,,,2,4,From Throw In,9353.0,Nicky Hunt,2.0,Right Back,195,328,Bolton Wanderers,['af480123-1f82-4d18-bfa4-a036a6c96e36'],51,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:35:51.715,30,Pass,
