ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,2.599599,,,,,,,,,,,,,,,,,,,,,e809451b-05b5-4b57-b3a1-10cfb90f918b,2675,,,"[107.9, 7.6]",66,,,,,1.4483691,,38.0,Left Foot,True,,,"[113.4, 52.3]",,3.0,High Pass,,45.037094,,9.0,Incomplete,,,,,True,,,,,,2,3,From Free Kick,40298.0,Jamie Clapham,6.0,Left Back,156,54,Birmingham City,['e8af90b7-cd0c-4bca-b3af-97cbdb6f9fc1'],15,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:21:15.641,30,Pass,
,,,,,,,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,e8af90b7-cd0c-4bca-b3af-97cbdb6f9fc1,2676,,,"[6.7, 27.8]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,156,54,Birmingham City,['e809451b-05b5-4b57-b3a1-10cfb90f918b'],18,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:18.241,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,0.691961,,,,,,,,,,,,,,,,,,,,,07ecbbc5-9008-42c0-8a04-bee1b2277156,2677,,,"[13.7, 9.5]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,156,54,Birmingham City,['6e9357a5-7b28-4813-bbb8-594258e48479'],20,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:20.907,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.048857,,,,,,,,,,,,,,,,,,,,,6e9357a5-7b28-4813-bbb8-594258e48479,2678,,,"[101.1, 71.6]",66,,,,,-1.2451547,,40.0,Right Foot,True,,,"[108.9, 48.5]",,3.0,High Pass,,24.381346,,9.0,Incomplete,,,,,,,,,66.0,Recovery,2,3,From Free Kick,40290.0,Robbie Savage,13.0,Right Center Midfield,156,54,Birmingham City,"['07ecbbc5-9008-42c0-8a04-bee1b2277156', 'e49e4f41-978b-43a8-b4fe-89826eb7876c']",21,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:21:21.513,30,Pass,True
,,,,,,,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,e49e4f41-978b-43a8-b4fe-89826eb7876c,2679,,,"[11.2, 31.6]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,26194.0,Pascal Cygan,5.0,Left Center Back,156,54,Birmingham City,['6e9357a5-7b28-4813-bbb8-594258e48479'],22,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:22.562,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,0.565925,,,,,,,,,,,,,,,,,,,,,2024560c-a49f-4d4c-a1dc-06ff454715c7,2680,,,"[33.4, 40.8]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,156,54,Birmingham City,['a7437a28-b46e-4c1d-8308-8e298788f2a7'],24,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:24.293,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.981284,,,,,,,,,,,,,,,,,,,,,a7437a28-b46e-4c1d-8308-8e298788f2a7,2681,,,"[87.9, 41.6]",66,,,,,-0.24756263,,40.0,Right Foot,,,,"[97.0, 39.3]",,1.0,Ground Pass,,9.38616,,,,40299.0,Stern John,,,,,,,66.0,Recovery,2,3,From Free Kick,40300.0,Matthew Upson,5.0,Left Center Back,156,54,Birmingham City,"['2024560c-a49f-4d4c-a1dc-06ff454715c7', 'd996ccad-b7be-465b-97a3-c711a2a92d9c']",24,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:21:24.646,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d996ccad-b7be-465b-97a3-c711a2a92d9c,2682,,,"[97.0, 39.3]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40299.0,Stern John,24.0,Left Center Forward,156,54,Birmingham City,['a7437a28-b46e-4c1d-8308-8e298788f2a7'],25,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:21:25.627,42,Ball Receipt*,
,,,,,"[97.6, 30.6]",,,,,,,,,,,,,,,,2.357258,,,,,,,,,,,,,,,,,,,,,cff3eab0-d741-46e6-978e-37c819ad316c,2683,,,"[97.0, 39.3]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40299.0,Stern John,24.0,Left Center Forward,156,54,Birmingham City,"['0b34c62a-6f60-4f3e-aa9c-b05ee3506660', '74eb0a9e-cd2d-43ec-86b1-495243a91837', 'd996ccad-b7be-465b-97a3-c711a2a92d9c']",25,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:21:25.627,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.692559,,,,,,,,,,,,,,,,,,,,,74eb0a9e-cd2d-43ec-86b1-495243a91837,2684,,,"[20.9, 42.4]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,156,54,Birmingham City,['cff3eab0-d741-46e6-978e-37c819ad316c'],26,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:26.730,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,39943cbb-bf1f-4aae-9440-b5719a0a72f8,2685,,,"[22.5, 49.5]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,156,54,Birmingham City,['0b34c62a-6f60-4f3e-aa9c-b05ee3506660'],27,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:27.984,39,Dribbled Past,
,,,,,,,,,,,,,,9.0,Incomplete,True,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0b34c62a-6f60-4f3e-aa9c-b05ee3506660,2686,,,"[97.6, 30.6]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40299.0,Stern John,24.0,Left Center Forward,156,54,Birmingham City,['39943cbb-bf1f-4aae-9440-b5719a0a72f8'],27,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:21:27.984,14,Dribble,True
,,,,,,,,,,,,,,,,,,,,,0.30953,,,,,,,,,,,,,,,,,,,,,b9166c93-5ccc-4317-a2df-86fb08b191d5,2687,,,"[24.5, 45.6]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,24971.0,Nwankwo Christian Kanu,9.0,Right Defensive Midfield,156,54,Birmingham City,,28,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:28.228,17,Pressure,
,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,5e7c3d02-c8a5-4aa0-ba18-7fad03a31930,2688,,,"[24.2, 48.3]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,24971.0,Nwankwo Christian Kanu,9.0,Right Defensive Midfield,156,54,Birmingham City,,28,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:28.729,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,105b861f-6352-4f2a-894d-6ea41e391144,2689,,,"[44.8, 48.9]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,157,1,Arsenal,,30,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:30.605,2,Ball Recovery,
,,,,,"[50.6, 49.2]",,,,,,,,,,,,,,,,2.316661,,,,,,,,,,,,,,,,,,,,,2c3196f5-1e60-45f3-b91f-4bff2edbe2ba,2690,,,"[44.8, 48.9]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,157,1,Arsenal,"['105b861f-6352-4f2a-894d-6ea41e391144', 'ec60c6af-b39b-476e-bdc1-26c13b05ba8f']",30,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:30.605,43,Carry,
,,,,,,,,,,,,,,,,,,,,,3.417671,,,,,,,,,,,,,,,,,,,,,ec60c6af-b39b-476e-bdc1-26c13b05ba8f,2691,,,"[50.6, 49.2]",66,,,,,-0.92660296,,40.0,Right Foot,,,,"[85.3, 3.0]",,3.0,High Pass,,57.780014,,,,19312.0,Robert Pirès ,,,True,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,157,1,Arsenal,['cc4e4237-dc59-4db9-aa94-66b85167d84e'],32,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:32.922,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc4e4237-dc59-4db9-aa94-66b85167d84e,2692,,,"[85.3, 3.0]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,157,1,Arsenal,['ec60c6af-b39b-476e-bdc1-26c13b05ba8f'],36,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:36.340,42,Ball Receipt*,
,,,,,"[102.8, 9.1]",,,,,,,,,,,,,,,,4.425602,,,,,,,,,,,,,,,,,,,,,e54f3008-8e64-4ca5-a36e-5106379336a0,2693,,,"[85.3, 3.0]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,157,1,Arsenal,"['cc4e4237-dc59-4db9-aa94-66b85167d84e', 'd5f9eae1-0287-4a78-ad77-d340da63d51c']",36,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:36.340,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.029112,,,,,,,,,,,,,,,,,,,,,d5f9eae1-0287-4a78-ad77-d340da63d51c,2694,,,"[102.8, 9.1]",66,,,,,2.9562447,,40.0,Right Foot,,,,"[96.4, 10.3]",,1.0,Ground Pass,,6.511528,,,,15516.0,Thierry Henry,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,157,1,Arsenal,['4425d244-f27a-443a-8f9d-06e72e20e9de'],40,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:40.765,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4425d244-f27a-443a-8f9d-06e72e20e9de,2695,,,"[96.4, 10.3]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,157,1,Arsenal,['d5f9eae1-0287-4a78-ad77-d340da63d51c'],41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:41.794,42,Ball Receipt*,
,,,,,"[116.2, 1.6]",,,,,,,,,,,,,,,,4.45191,,,,,,,,,,,,,,,,,,,,,069c1c25-b1a1-4c57-8704-e6bfe5f97687,2696,,,"[96.4, 10.3]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,157,1,Arsenal,"['15926b66-7806-4b06-8248-716e36fefa0c', '4425d244-f27a-443a-8f9d-06e72e20e9de', '9f0cb6d1-41d8-4e8d-9019-d653ea5c36a6']",41,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:41.794,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,3.805644,,,,,,,,,,,,,,,,,,,,,15926b66-7806-4b06-8248-716e36fefa0c,2697,,,"[24.0, 66.8]",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40290.0,Robbie Savage,13.0,Right Center Midfield,157,1,Arsenal,['069c1c25-b1a1-4c57-8704-e6bfe5f97687'],42,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:21:42.296,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,9f0cb6d1-41d8-4e8d-9019-d653ea5c36a6,2698,,,"[116.2, 1.6]",66,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,157,1,Arsenal,,46,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:21:46.246,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,1.587853,,,,,,,,,,,,,,,,,,,,,1d18dfbb-525b-4e91-a7c9-1f915023a667,2699,,,"[7.0, 44.1]",67,,True,,,0.15819435,,40.0,Right Foot,,,,"[74.7, 54.9]",,3.0,High Pass,,68.55604,,9.0,Incomplete,40299.0,Stern John,,,,,,,63.0,Goal Kick,2,7,From Goal Kick,40292.0,Maik Taylor,1.0,Goalkeeper,158,54,Birmingham City,"['16f64d3f-b2c0-4feb-ad46-a8dbef67186a', '7eef874b-4210-49c4-ba74-8460d0de013d']",14,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:14.974,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eef874b-4210-49c4-ba74-8460d0de013d,2700,,,"[74.7, 54.9]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40299.0,Stern John,24.0,Left Center Forward,158,54,Birmingham City,['1d18dfbb-525b-4e91-a7c9-1f915023a667'],16,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:16.562,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,207e05ca-a37c-4117-8bfc-2752334ea3a2,2701,,,"[74.7, 54.9]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40299.0,Stern John,24.0,Left Center Forward,158,54,Birmingham City,['16f64d3f-b2c0-4feb-ad46-a8dbef67186a'],16,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:16.562,4,Duel,True
,,,,,,True,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,16f64d3f-b2c0-4feb-ad46-a8dbef67186a,2702,,,"[45.4, 25.2]",67,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,26194.0,Pascal Cygan,5.0,Left Center Back,158,54,Birmingham City,"['1d18dfbb-525b-4e91-a7c9-1f915023a667', '207e05ca-a37c-4117-8bfc-2752334ea3a2']",16,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:16.562,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,1.419257,,,,,,,,,,,,,,,,,,,,,fd1ef50d-2a0c-4a06-b3f4-1f5cfb71ace8,2703,,,"[52.6, 80.0]",67,,,,,-2.4298315,,,,,,,"[39.5, 68.7]",,3.0,High Pass,,17.30029,,,,40296.0,Kenny Cunningham,,,,,,,67.0,Throw-in,2,4,From Throw In,40293.0,Damien Johnson,2.0,Right Back,159,54,Birmingham City,['85845a2a-768d-4068-8f85-bab407d6c10b'],23,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:23.021,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85845a2a-768d-4068-8f85-bab407d6c10b,2704,,,"[39.5, 68.7]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40296.0,Kenny Cunningham,3.0,Right Center Back,159,54,Birmingham City,['fd1ef50d-2a0c-4a06-b3f4-1f5cfb71ace8'],24,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:24.441,42,Ball Receipt*,
,,,,,"[41.5, 68.7]",,,,,,,,,,,,,,,,1.986562,,,,,,,,,,,,,,,,,,,,,6e0391b4-a1ec-4730-814c-88763f60b613,2705,,,"[39.5, 68.7]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40296.0,Kenny Cunningham,3.0,Right Center Back,159,54,Birmingham City,"['85845a2a-768d-4068-8f85-bab407d6c10b', 'df24a3ce-7bca-4ec5-b413-416851171e5f']",24,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:24.441,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.3741,,,,,,,,,,,,,,,,,,,,,df24a3ce-7bca-4ec5-b413-416851171e5f,2706,,,"[41.5, 68.7]",67,,,,,-0.27167022,,40.0,Right Foot,,,,"[91.4, 54.8]",,3.0,High Pass,,51.79981,,9.0,Incomplete,40301.0,Mikael Forssell,,,,,,,,,2,4,From Throw In,40296.0,Kenny Cunningham,3.0,Right Center Back,159,54,Birmingham City,"['53d5eac7-13d8-47b1-a562-674d5c8e8a88', '5f514154-a4a6-4314-aebb-fc7a64b6d8c4']",26,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:26.427,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53d5eac7-13d8-47b1-a562-674d5c8e8a88,2707,,,"[91.4, 54.8]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40301.0,Mikael Forssell,22.0,Right Center Forward,159,54,Birmingham City,['df24a3ce-7bca-4ec5-b413-416851171e5f'],28,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:28.801,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,8d59cb56-a777-4094-80fc-f6af6e716203,2708,,,"[91.4, 54.8]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40301.0,Mikael Forssell,22.0,Right Center Forward,159,54,Birmingham City,['5f514154-a4a6-4314-aebb-fc7a64b6d8c4'],28,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:28.801,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,1.016175,,,,,,,,,,,,,,,,,,,,,5f514154-a4a6-4314-aebb-fc7a64b6d8c4,2709,,,"[28.7, 25.3]",67,,,,True,-0.06512516,,,,,,,"[37.9, 24.7]",,2.0,Low Pass,,9.219544,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,66.0,Recovery,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,160,1,Arsenal,"['00a73e38-bf63-44cb-859c-251dfc362a0f', '8d59cb56-a777-4094-80fc-f6af6e716203', 'df24a3ce-7bca-4ec5-b413-416851171e5f']",28,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:28.801,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00a73e38-bf63-44cb-859c-251dfc362a0f,2710,,,"[37.9, 24.7]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,160,1,Arsenal,['5f514154-a4a6-4314-aebb-fc7a64b6d8c4'],29,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:29.817,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.865413,,,,,,,,,,,,,,,,,,,,,121731fb-a07c-4ff1-a191-1e54acb6d0db,2711,,,"[37.9, 24.7]",67,,,,,1.5527803,,37.0,Head,,,,"[38.1, 35.8]",,3.0,High Pass,,11.101802,,,,24971.0,Nwankwo Christian Kanu,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,160,1,Arsenal,['3db4c77f-7359-4b89-ad4b-e3d561381a12'],29,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:29.817,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3db4c77f-7359-4b89-ad4b-e3d561381a12,2712,,,"[38.1, 35.8]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,9.0,Right Defensive Midfield,160,1,Arsenal,['121731fb-a07c-4ff1-a191-1e54acb6d0db'],30,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:30.683,42,Ball Receipt*,
,,,,,"[38.9, 35.8]",,,,,,,,,,,,,,,,0.880202,,,,,,,,,,,,,,,,,,,,,d574ac85-28bf-4ba7-a9f9-4b18589b7f47,2713,,,"[38.1, 35.8]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,9.0,Right Defensive Midfield,160,1,Arsenal,"['21f28430-5575-4d1c-9b63-99cb67815ebc', '3db4c77f-7359-4b89-ad4b-e3d561381a12', 'f3a34620-8f9f-42c7-8d2d-40dd51a6dd77']",30,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:30.683,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,,0.438537,,,,,,,,,,,,,,,,,,,,,f3a34620-8f9f-42c7-8d2d-40dd51a6dd77,2714,,,"[80.8, 48.8]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40290.0,Robbie Savage,13.0,Right Center Midfield,160,1,Arsenal,"['21f28430-5575-4d1c-9b63-99cb67815ebc', 'd574ac85-28bf-4ba7-a9f9-4b18589b7f47']",31,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:31.163,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.712986,,,,,,,,,,,,,,,,,,,,,21f28430-5575-4d1c-9b63-99cb67815ebc,2715,,,"[38.9, 35.8]",67,,,,,-0.16514868,,40.0,Right Foot,,,,"[44.3, 34.9]",,1.0,Ground Pass,,5.4744864,,9.0,Incomplete,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,9.0,Right Defensive Midfield,160,1,Arsenal,"['57dcce0d-b55a-4a49-b9c3-2aa4de7ae1d3', 'f3a34620-8f9f-42c7-8d2d-40dd51a6dd77']",31,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:31.563,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,57dcce0d-b55a-4a49-b9c3-2aa4de7ae1d3,2716,,,"[75.8, 45.2]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40302.0,David Dunn,15.0,Left Center Midfield,160,1,Arsenal,['21f28430-5575-4d1c-9b63-99cb67815ebc'],32,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:32.276,2,Ball Recovery,
,,,,,"[76.2, 49.5]",,,,,,,,,,,,,,,,1.931244,,,,,,,,,,,,,,,,,,,,,8e28dd0c-7a43-41b2-8c82-50cf5fa8ebe8,2717,,,"[75.8, 45.2]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40302.0,David Dunn,15.0,Left Center Midfield,160,1,Arsenal,"['57dcce0d-b55a-4a49-b9c3-2aa4de7ae1d3', '70b3699b-9a5a-4856-b1b6-0b30f683c39e', 'ada76e88-02d3-479b-a415-a046c310ef47']",32,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:32.276,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,,1.449466,,,,,,,,,,,,,,,,,,,,,70b3699b-9a5a-4856-b1b6-0b30f683c39e,2718,,,"[40.6, 36.0]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,9.0,Right Defensive Midfield,160,1,Arsenal,['8e28dd0c-7a43-41b2-8c82-50cf5fa8ebe8'],32,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:32.678,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,ada76e88-02d3-479b-a415-a046c310ef47,2719,,,"[76.2, 49.5]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40302.0,David Dunn,15.0,Left Center Midfield,160,1,Arsenal,['9317fc66-1245-463b-b3b5-5141ac732099'],34,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:34.207,3,Dispossessed,True
,,,,,,,,,,,,True,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,9317fc66-1245-463b-b3b5-5141ac732099,2720,,,"[43.9, 30.6]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,9.0,Right Defensive Midfield,160,1,Arsenal,['ada76e88-02d3-479b-a415-a046c310ef47'],34,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:22:34.207,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.705544,,,,,,,,,,,,,,,,,,,,,21be685d-f890-430d-bf7b-a20ded3118b5,2721,,,"[76.2, 51.5]",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40302.0,David Dunn,15.0,Left Center Midfield,160,1,Arsenal,"['4ec5a57b-53a7-4a69-80ab-7eea6ce1b936', '7e1fd53f-7954-4070-99d3-af5c846bfa9c', 'fa19c909-badb-44b1-991a-aa2fa336f916']",34,,,,,,,,,,,,,,,,,,,,,54,Birmingham City,00:22:34.967,17,Pressure,
