ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1bfdba3d-caca-4378-ad51-4769884fdf39,2873,,,"[57.6, 29.1]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,156,1,Arsenal,,28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:28.317,2,Ball Recovery,
,,,,"[66.1, 28.4]",,,,,,,,,,,,,,,,2.198344,,,,,,,,,,,,,,,,,,,5c65ed50-fa61-450a-80cd-630c743f3643,2874,,,"[57.6, 29.1]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,156,1,Arsenal,"['1bfdba3d-caca-4378-ad51-4769884fdf39', '921ca20c-564c-4f81-8162-8db859883995', 'eb19477f-d12c-4858-9712-7d35e2c11fd1']",28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:28.317,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.698973,,,,,,,,,,,,,,,,,,,eb19477f-d12c-4858-9712-7d35e2c11fd1,2875,,,"[60.4, 48.5]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15400.0,Nick Barmby,13.0,Right Center Midfield,156,1,Arsenal,['5c65ed50-fa61-450a-80cd-630c743f3643'],29,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:28:29.224,17,Pressure,
,,,,,,,,,,,,,,,,,,,,2.901995,,,,,,,,,,,,,,,,,,,e7381676-a6b7-489d-96c1-6268c8e2873a,2876,,,"[56.5, 53.3]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,39847.0,Dominic Matteo,15.0,Left Center Midfield,156,1,Arsenal,"['921ca20c-564c-4f81-8162-8db859883995', '9c38c526-6753-4b87-aad1-922789af72fe']",29,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:28:29.353,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,6b567131-51cb-4279-8a73-f98ad3273ea5,2877,,,"[54.0, 51.7]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15400.0,Nick Barmby,13.0,Right Center Midfield,156,1,Arsenal,"['921ca20c-564c-4f81-8162-8db859883995', '9c38c526-6753-4b87-aad1-922789af72fe']",30,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:28:30.516,39,Dribbled Past,
,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,921ca20c-564c-4f81-8162-8db859883995,2878,,,"[66.1, 28.4]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,156,1,Arsenal,"['6b567131-51cb-4279-8a73-f98ad3273ea5', 'e7381676-a6b7-489d-96c1-6268c8e2873a']",30,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:30.516,14,Dribble,True
,,,,"[79.1, 27.5]",,,,,,,,,,,,,,,,2.532276,,,,,,,,,,,,,,,,,,,9c38c526-6753-4b87-aad1-922789af72fe,2879,,,"[66.1, 28.4]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,156,1,Arsenal,"['6b567131-51cb-4279-8a73-f98ad3273ea5', '921ca20c-564c-4f81-8162-8db859883995', 'b48cf87e-8b29-4f0b-88da-1f44ed8af200', 'e7381676-a6b7-489d-96c1-6268c8e2873a']",30,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:30.516,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.193484,,,,,,,,,,,,,,,,,,,b48cf87e-8b29-4f0b-88da-1f44ed8af200,2880,,,"[79.1, 27.5]",73,,,,,0.2721459,,40.0,Right Foot,,,"[83.4, 28.7]",,2.0,Low Pass,,4.464303,,9.0,Incomplete,,23816.0,José Antonio Reyes Calderón,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,156,1,Arsenal,"['6dd692dd-9c99-4c02-ad61-d122d8158d76', 'fdcb5c5c-4ef9-4834-afd4-c5002c908d52']",33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:33.048,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdcb5c5c-4ef9-4834-afd4-c5002c908d52,2881,,,"[92.3, 36.6]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,23816.0,José Antonio Reyes Calderón,22.0,Right Center Forward,156,1,Arsenal,['b48cf87e-8b29-4f0b-88da-1f44ed8af200'],33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:33.241,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,6dd692dd-9c99-4c02-ad61-d122d8158d76,2882,,,"[36.7, 51.4]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,39847.0,Dominic Matteo,15.0,Left Center Midfield,156,1,Arsenal,['b48cf87e-8b29-4f0b-88da-1f44ed8af200'],33,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:28:33.241,6,Block,
,,,,,,,,,,,,,,,,,,,,1.423521,,,,,,,,,,,,,,,,,,,912f3032-a658-42ff-ae57-9c19fbd7020b,2883,,,"[40.3, 41.9]",73,,,,,-2.4087775,,40.0,Right Foot,,,"[22.3, 25.7]",,1.0,Ground Pass,,24.216524,,,,,40368.0,Ian Harte,,,,,,,66.0,Recovery,2,1,Regular Play,15400.0,Nick Barmby,13.0,Right Center Midfield,156,1,Arsenal,['40de9ae7-22aa-408a-a39a-f220f1a5dd2f'],35,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:28:35.554,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40de9ae7-22aa-408a-a39a-f220f1a5dd2f,2884,,,"[22.3, 25.7]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40368.0,Ian Harte,6.0,Left Back,156,1,Arsenal,['912f3032-a658-42ff-ae57-9c19fbd7020b'],36,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:28:36.977,42,Ball Receipt*,
,,,,"[28.9, 25.4]",,,,,,,,,,,,,,,,4.799999,,,,,,,,,,,,,,,,,,,0a9c3fe4-15a8-471e-a407-2d32a891974b,2885,,,"[22.3, 25.7]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40368.0,Ian Harte,6.0,Left Back,156,1,Arsenal,"['40de9ae7-22aa-408a-a39a-f220f1a5dd2f', 'e782994a-d354-4681-8c37-2416e6625372']",36,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:28:36.977,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.340317,,,,,,,,,,,,,,,,,,,e782994a-d354-4681-8c37-2416e6625372,2886,,,"[28.9, 25.4]",73,,,,,0.82989347,,38.0,Left Foot,,,"[68.6, 68.8]",,3.0,High Pass,,58.81879,,9.0,Incomplete,,26649.0,Jermaine Pennant,,,True,,,,,,2,1,Regular Play,40368.0,Ian Harte,6.0,Left Back,156,1,Arsenal,"['3b716b4b-0f1d-4537-8dbe-2ad56bc717ef', 'd80d7cfe-dd65-48a7-913a-94f5bd2868c7']",41,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:28:41.777,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b716b4b-0f1d-4537-8dbe-2ad56bc717ef,2887,,,"[71.1, 75.2]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26649.0,Jermaine Pennant,12.0,Right Midfield,156,1,Arsenal,['e782994a-d354-4681-8c37-2416e6625372'],44,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:28:44.117,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.952884,,,,,,,,,,,,,,,,,,,d80d7cfe-dd65-48a7-913a-94f5bd2868c7,2888,,,"[51.5, 11.3]",73,,,,,-0.14920954,,37.0,Head,,,"[66.8, 9.0]",,2.0,Low Pass,,15.47191,,,,,15512.0,Sylvain Wiltord,,,,,,,66.0,Recovery,2,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,156,1,Arsenal,"['1a1cf63b-67d5-4c7c-8376-8cb6c55347dd', 'e782994a-d354-4681-8c37-2416e6625372']",44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:44.117,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a1cf63b-67d5-4c7c-8376-8cb6c55347dd,2889,,,"[66.8, 9.0]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15512.0,Sylvain Wiltord,16.0,Left Midfield,156,1,Arsenal,['d80d7cfe-dd65-48a7-913a-94f5bd2868c7'],46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:46.070,42,Ball Receipt*,
,,,,"[93.5, 20.9]",,,,,,,,,,,,,,,,4.235634,,,,,,,,,,,,,,,,,,,1e5bb336-9954-4ee4-931f-b019a240b47c,2890,,,"[66.8, 9.0]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15512.0,Sylvain Wiltord,16.0,Left Midfield,156,1,Arsenal,"['1a1cf63b-67d5-4c7c-8376-8cb6c55347dd', 'f8f199c5-904d-428f-8260-a766ebd196d8']",46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:46.070,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.709774,,,,,,,,,,,,,,,,,,,f8f199c5-904d-428f-8260-a766ebd196d8,2891,,,"[93.5, 20.9]",73,,,,,-0.81026864,,40.0,Right Foot,,,"[103.3, 10.6]",,1.0,Ground Pass,,14.217243,,,,,20302.0,Gaël Clichy,,,,,,,,,2,1,Regular Play,15512.0,Sylvain Wiltord,16.0,Left Midfield,156,1,Arsenal,['9e16de84-ccc4-419a-9d3f-2221ac8c663b'],50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:50.306,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e16de84-ccc4-419a-9d3f-2221ac8c663b,2892,,,"[103.3, 10.6]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,156,1,Arsenal,['f8f199c5-904d-428f-8260-a766ebd196d8'],52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:52.016,42,Ball Receipt*,
,,,,"[103.3, 10.6]",,,,,,,,,,,,,,,,0.856966,,,,,,,,,,,,,,,,,,,dff38fa6-b35a-41c0-95a0-b461f514bda7,2893,,,"[103.3, 10.6]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,156,1,Arsenal,"['53d9b94d-5c00-4476-8a90-e317927764a4', '9e16de84-ccc4-419a-9d3f-2221ac8c663b']",52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:52.016,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.003425,,,,,,,,,,,,,,,,,,,53d9b94d-5c00-4476-8a90-e317927764a4,2894,,,"[103.3, 10.6]",73,,,,,1.9108934,,38.0,Left Foot,,,"[98.7, 23.6]",,1.0,Ground Pass,,13.789851,,,,,15516.0,Thierry Henry,,,,,,,,,2,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,156,1,Arsenal,['7f687ec1-e0cc-4afd-a446-45a816f21498'],52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:52.873,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f687ec1-e0cc-4afd-a446-45a816f21498,2895,,,"[98.7, 23.6]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,156,1,Arsenal,['53d9b94d-5c00-4476-8a90-e317927764a4'],53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:53.876,42,Ball Receipt*,
,,,,"[103.5, 14.5]",,,,,,,,,,,,,,,,1.868112,,,,,,,,,,,,,,,,,,,89a75766-d71b-4070-880f-20e6bf1e61a9,2896,,,"[98.7, 23.6]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,156,1,Arsenal,"['5b7f23e7-d3d1-4621-b7ed-269e02ce8585', '7f687ec1-e0cc-4afd-a446-45a816f21498', '953ef2cd-d1c1-4da5-969d-73d57bdfe139']",53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:53.876,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.388935,,,,,,,,,,,,,,,,,,,953ef2cd-d1c1-4da5-969d-73d57bdfe139,2897,,,"[20.5, 55.1]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15400.0,Nick Barmby,13.0,Right Center Midfield,156,1,Arsenal,"['5b7f23e7-d3d1-4621-b7ed-269e02ce8585', '89a75766-d71b-4070-880f-20e6bf1e61a9']",54,,,,,,,,,,,,,,,,,,,,,,,101,Leeds United,00:28:54.383,17,Pressure,
,,,,,,,,,,,,,,,,,,,,1.715449,,,,,,,,,,,,,,,,,,,5b7f23e7-d3d1-4621-b7ed-269e02ce8585,2898,,,"[103.5, 14.5]",73,,,,,-2.045596,,40.0,Right Foot,,,"[98.0, 3.8]",,1.0,Ground Pass,,12.030794,,,,,20302.0,Gaël Clichy,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,156,1,Arsenal,"['953ef2cd-d1c1-4da5-969d-73d57bdfe139', 'd2139606-ea4f-4a79-8769-14379e96ceda']",55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:55.744,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2139606-ea4f-4a79-8769-14379e96ceda,2899,,,"[98.0, 3.8]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,156,1,Arsenal,['5b7f23e7-d3d1-4621-b7ed-269e02ce8585'],57,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:57.460,42,Ball Receipt*,
,,,,"[98.0, 4.2]",,,,,,,,,,,,,,,,0.237126,,,,,,,,,,,,,,,,,,,bbd58681-c7f2-4475-a635-13f92b532c97,2900,,,"[98.0, 3.8]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,156,1,Arsenal,"['710f5f17-d83e-4b89-b9d3-4ec2a4a19f1f', 'd2139606-ea4f-4a79-8769-14379e96ceda']",57,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:57.460,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.946928,,,,,,,,,,,,,,,,,,,710f5f17-d83e-4b89-b9d3-4ec2a4a19f1f,2901,,,"[98.0, 4.2]",73,,,,,2.4223802,,38.0,Left Foot,,,"[79.5, 20.4]",,2.0,Low Pass,,24.590445,,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,,2,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,156,1,Arsenal,['0831ac62-28da-428d-8f26-ef99872eb58b'],57,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:57.697,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0831ac62-28da-428d-8f26-ef99872eb58b,2902,,,"[79.5, 20.4]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,156,1,Arsenal,['710f5f17-d83e-4b89-b9d3-4ec2a4a19f1f'],59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:59.644,42,Ball Receipt*,
,,,,"[78.9, 21.4]",,,,,,,,,,,,,,,,0.901292,,,,,,,,,,,,,,,,,,,36677dca-b8a7-4beb-8f28-0c2f0779580a,2903,,,"[79.5, 20.4]",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,156,1,Arsenal,"['0831ac62-28da-428d-8f26-ef99872eb58b', '447b3afd-5dea-447f-bc91-298401e52e10']",59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:59.644,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.610888,,,,,,,,,,,,,,,,,,,447b3afd-5dea-447f-bc91-298401e52e10,2904,,,"[78.9, 21.4]",74,,,,,1.7956293,,38.0,Left Foot,,,"[73.8, 43.7]",,1.0,Ground Pass,,22.875751,,,,,15515.0,Patrick Vieira,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,11.0,Left Defensive Midfield,156,1,Arsenal,['5e84ed1c-5275-41ff-a365-6b89fd7e1b84'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:00.545,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e84ed1c-5275-41ff-a365-6b89fd7e1b84,2905,,,"[73.8, 43.7]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,156,1,Arsenal,['447b3afd-5dea-447f-bc91-298401e52e10'],2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:02.156,42,Ball Receipt*,
,,,,"[73.4, 43.9]",,,,,,,,,,,,,,,,0.827097,,,,,,,,,,,,,,,,,,,0854c2f1-4a4e-4d6b-a94e-993162f67f67,2906,,,"[73.8, 43.7]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,156,1,Arsenal,"['0e434ec3-a8d7-4e4a-98cc-f97a36a17589', '5e84ed1c-5275-41ff-a365-6b89fd7e1b84']",2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:02.156,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.248029,,,,,,,,,,,,,,,,,,,0e434ec3-a8d7-4e4a-98cc-f97a36a17589,2907,,,"[73.4, 43.9]",74,,,,,1.4026462,,40.0,Right Foot,,,"[78.9, 76.3]",,1.0,Ground Pass,,32.863506,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,156,1,Arsenal,['976ab576-c054-4e15-8f95-5d4e35c06961'],2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:02.983,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976ab576-c054-4e15-8f95-5d4e35c06961,2908,,,"[78.9, 76.3]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,156,1,Arsenal,['0e434ec3-a8d7-4e4a-98cc-f97a36a17589'],4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:04.231,42,Ball Receipt*,
,,,,"[78.6, 75.4]",,,,,,,,,,,,,,,,0.911392,,,,,,,,,,,,,,,,,,,8f7b9bd5-8ae3-41e8-a5fa-2f807ae28451,2909,,,"[78.9, 76.3]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,156,1,Arsenal,"['732b2557-5f08-4167-afad-407aae6ab6c0', '976ab576-c054-4e15-8f95-5d4e35c06961']",4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:04.231,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.920581,,,,,,,,,,,,,,,,,,,732b2557-5f08-4167-afad-407aae6ab6c0,2910,,,"[78.6, 75.4]",74,,,,,0.4804058,,40.0,Right Foot,,,"[85.7, 79.1]",,1.0,Ground Pass,,8.0062475,,,,,24972.0,Ray Parlour,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,156,1,Arsenal,['80077247-66be-4041-a315-ad6e01292839'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:05.142,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80077247-66be-4041-a315-ad6e01292839,2911,,,"[85.7, 79.1]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,156,1,Arsenal,['732b2557-5f08-4167-afad-407aae6ab6c0'],6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:06.063,42,Ball Receipt*,
,,,,"[85.7, 79.1]",,,,,,,,,,,,,,,,1.123165,,,,,,,,,,,,,,,,,,,627d2faa-dd17-4ca1-b832-ce6d8c310d23,2912,,,"[85.7, 79.1]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,156,1,Arsenal,"['80077247-66be-4041-a315-ad6e01292839', 'e855b813-92a5-436a-bea8-68f2d785b4a3']",6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:06.063,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.068199,,,,,,,,,,,,,,,,,,,e855b813-92a5-436a-bea8-68f2d785b4a3,2913,,,"[85.7, 79.1]",74,,,,,-1.8326187,,40.0,Right Foot,,,"[81.6, 63.8]",,1.0,Ground Pass,,15.839823,,,,,15515.0,Patrick Vieira,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,156,1,Arsenal,['e9b7efff-cedb-4073-b595-48c1b7e56248'],7,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:07.186,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9b7efff-cedb-4073-b595-48c1b7e56248,2914,,,"[81.6, 63.8]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,156,1,Arsenal,['e855b813-92a5-436a-bea8-68f2d785b4a3'],9,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:09.254,42,Ball Receipt*,
,,,,"[80.0, 59.5]",,,,,,,,,,,,,,,,2.072391,,,,,,,,,,,,,,,,,,,a02101a2-92aa-4297-a2af-f63bf46d1b12,2915,,,"[81.6, 63.8]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,156,1,Arsenal,"['e9b7efff-cedb-4073-b595-48c1b7e56248', 'f4f95880-2d10-4ac2-a91c-85e4e9505463']",9,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:09.254,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.013844,,,,,,,,,,,,,,,,,,,f4f95880-2d10-4ac2-a91c-85e4e9505463,2916,,,"[80.0, 59.5]",74,,,,,-1.7294515,,40.0,Right Foot,,,"[73.2, 17.0]",,1.0,Ground Pass,,43.04056,,,,,20302.0,Gaël Clichy,,,True,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,156,1,Arsenal,['269ceb8d-4461-4ea2-8915-f0d75a093d8b'],11,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:11.327,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269ceb8d-4461-4ea2-8915-f0d75a093d8b,2917,,,"[73.2, 17.0]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,156,1,Arsenal,['f4f95880-2d10-4ac2-a91c-85e4e9505463'],13,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:13.341,42,Ball Receipt*,
,,,,"[91.2, 16.6]",,,,,,,,,,,,,,,,4.282837,,,,,,,,,,,,,,,,,,,f420490b-b79c-4a52-8473-f28da7356491,2918,,,"[73.2, 17.0]",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,156,1,Arsenal,"['269ceb8d-4461-4ea2-8915-f0d75a093d8b', 'de21c00d-eea3-4e42-b1b4-ea095037b764']",13,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:13.341,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.753185,,,,,,,,,,,,,,,,,,,de21c00d-eea3-4e42-b1b4-ea095037b764,2919,,,"[91.2, 16.6]",74,,,,,-2.2825027,,40.0,Right Foot,,,"[84.3, 8.6]",,1.0,Ground Pass,,10.564564,,,,,15516.0,Thierry Henry,,,,,,,,,2,1,Regular Play,20302.0,Gaël Clichy,6.0,Left Back,156,1,Arsenal,['931dd7a6-1a80-47db-a05c-04f7a65ab105'],17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:29:17.623,30,Pass,
