ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,True,,,,,,,,,1.436147,,,,,,,,,,,,,,,,,,,,,,512570b6-e4eb-4a9a-b5e2-b88a031b5890,2869,,,"[64.8, 49.6]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,188,1,Arsenal,"['a5923d26-f5fa-4573-99f5-011f77478daa', 'bea18d18-5b46-4cfc-b341-65233aa77899', 'dee0f9b1-86ca-4a74-9f37-f0f8a88b7c38']",33,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:33.621,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,bea18d18-5b46-4cfc-b341-65233aa77899,2870,,,"[55.9, 31.3]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15513.0,Thomas Gravesen,19.0,Center Attacking Midfield,189,29,Everton,['512570b6-e4eb-4a9a-b5e2-b88a031b5890'],33,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:42:33.729,2,Ball Recovery,True
,,,,,"[59.4, 33.0]",,,,,,,,,,,,,,,,1.204195,,,,,,,,,,,,,,,,,,,,,,dee0f9b1-86ca-4a74-9f37-f0f8a88b7c38,2871,,,"[55.9, 31.3]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15513.0,Thomas Gravesen,19.0,Center Attacking Midfield,189,29,Everton,"['512570b6-e4eb-4a9a-b5e2-b88a031b5890', 'a5923d26-f5fa-4573-99f5-011f77478daa', 'bea18d18-5b46-4cfc-b341-65233aa77899']",33,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:42:33.729,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,4.055703,,,,,,,,,,,,,,,,,,,,,,a5923d26-f5fa-4573-99f5-011f77478daa,2872,,,"[59.4, 33.0]",87,,,,0.86001253,,40.0,Right Foot,,,,"[92.2, 71.1]",,1.0,Ground Pass,,50.27375,,,,,40283.0,Nick Chadwick,,,,,,,,,2,1,Regular Play,15513.0,Thomas Gravesen,19.0,Center Attacking Midfield,189,29,Everton,"['512570b6-e4eb-4a9a-b5e2-b88a031b5890', 'f7044714-70a5-4f3e-bce7-34c6b970e16d']",34,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:42:34.933,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7044714-70a5-4f3e-bce7-34c6b970e16d,2873,,,"[92.2, 71.1]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40283.0,Nick Chadwick,23.0,Center Forward,189,29,Everton,['a5923d26-f5fa-4573-99f5-011f77478daa'],38,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:42:38.989,42,Ball Receipt*,
,,,,,"[97.5, 70.5]",,,,,,,,,,,,,,,,1.374767,,,,,,,,,,,,,,,,,,,,,,91ea7ddb-cae1-4fc7-b3e8-493d4fdc27ca,2874,,,"[92.2, 71.1]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40283.0,Nick Chadwick,23.0,Center Forward,189,29,Everton,"['f7044714-70a5-4f3e-bce7-34c6b970e16d', 'fb624edd-bb14-409c-abbf-291344dcf014']",38,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:42:38.989,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.088248,,,,,,,,,,,,,,,,,,,,,,fb624edd-bb14-409c-abbf-291344dcf014,2875,,,"[97.5, 70.5]",87,,,,-0.2730087,,40.0,Right Foot,,,,"[115.0, 65.6]",,1.0,Ground Pass,,18.173058,,,,,38558.0,Steve Watson,,,,,,,,,2,1,Regular Play,40283.0,Nick Chadwick,23.0,Center Forward,189,29,Everton,['0de1260b-4c00-4a6b-8d3c-8e7d7ac73803'],40,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:42:40.364,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.643669,,,,,,,,,,,,,,,,,,,,,,042c0034-e06f-47e5-a305-a0e5c61b5398,2876,,,"[7.5, 25.4]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,189,29,Everton,,41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:41.786,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0de1260b-4c00-4a6b-8d3c-8e7d7ac73803,2877,,,"[115.0, 65.6]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38558.0,Steve Watson,13.0,Right Center Midfield,189,29,Everton,['fb624edd-bb14-409c-abbf-291344dcf014'],42,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:42:42.452,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.038141,,,,,,,,,,,,,,,,,,,,,,7e002b62-c1c3-4b04-afd9-26b11c9556fc,2878,,,"[116.2, 63.8]",87,,,,-1.7748142,,40.0,Right Foot,,,,"[115.6, 60.9]",,1.0,Ground Pass,,2.9614186,,9.0,Incomplete,,,,,,,,,,,,2,1,Regular Play,38558.0,Steve Watson,13.0,Right Center Midfield,189,29,Everton,['4662f90e-ab44-4ea7-9074-bdd38a1b7542'],42,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:42:42.452,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,4662f90e-ab44-4ea7-9074-bdd38a1b7542,2879,,,"[4.5, 19.2]",87,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,189,29,Everton,['7e002b62-c1c3-4b04-afd9-26b11c9556fc'],42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:42:42.490,6,Block,
,,,,,,,,,,,,,,,,,,,,,2.044277,,,,,,,,,,,,,,,,,,,,,,69764f56-501e-493e-a2e3-ee6be4d32a32,2880,,,"[120.0, 80.0]",87,True,,,-2.494381,,40.0,Right Foot,,,,"[111.4, 73.5]",,1.0,Ground Pass,,10.780074,,,,,40284.0,Alessandro Pistone,,,,,,,61.0,Corner,2,2,From Corner,3538.0,Wayne Mark Rooney,21.0,Left Wing,190,29,Everton,['4a34bbd4-dd73-4714-9fc5-8508dba693b0'],56,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:42:56.677,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a34bbd4-dd73-4714-9fc5-8508dba693b0,2881,,,"[111.4, 73.5]",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,40284.0,Alessandro Pistone,2.0,Right Back,190,29,Everton,['69764f56-501e-493e-a2e3-ee6be4d32a32'],58,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:42:58.722,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.721548,,,,,,,,,,,,,,,,,,,,,,54bdf339-a4c5-4b4e-856a-725e0dfaa0ae,2882,,,"[111.4, 73.5]",88,,,,-1.6013212,7e6c2eae-fbc3-4e7d-8a53-3e42a80ba5aa,40.0,Right Foot,True,,,"[110.2, 34.2]",,3.0,High Pass,,39.318317,,,,,40288.0,Joseph Phillip Yobo,True,,,,,,,,2,2,From Corner,40284.0,Alessandro Pistone,2.0,Right Back,190,29,Everton,['431f75da-1c05-47fe-bc5e-f3eb8cc26514'],0,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:00.081,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431f75da-1c05-47fe-bc5e-f3eb8cc26514,2883,,,"[110.2, 34.2]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,40288.0,Joseph Phillip Yobo,3.0,Right Center Back,190,29,Everton,['54bdf339-a4c5-4b4e-856a-725e0dfaa0ae'],1,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:01.803,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.383278,,,,,,,,,,,,,,,,,,,,,,7e6c2eae-fbc3-4e7d-8a53-3e42a80ba5aa,2884,,,"[108.5, 34.9]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,40288.0,Joseph Phillip Yobo,3.0,Right Center Back,190,29,Everton,['89796e4d-1c76-49f1-8763-63321d68d96b'],1,,37.0,Head,"[120.0, 39.9, 4.7]",,,"[{'location': [119.0, 39.8], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.3, 48.8], 'player': {'id': 24972, 'name': 'Ray Parlour'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.3, 44.4], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.7, 41.8], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.8, 41.1], 'player': {'id': 40286, 'name': 'Tomasz Radziński'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.3, 44.5], 'player': {'id': 38558, 'name': 'Steve Watson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [106.6, 35.9], 'player': {'id': 40285, 'name': 'Alan Stubbs'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.5, 37.5], 'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.2, 38.5], 'player': {'id': 15654, 'name': 'Martin Keown'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.1, 33.4], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.2, 42.0], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 40.8], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.1, 34.8], 'player': {'id': 40283, 'name': 'Nick Chadwick'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.2, 57.2], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",54bdf339-a4c5-4b4e-856a-725e0dfaa0ae,,98.0,Off T,0.055795826,93.0,Normal,87.0,Open Play,,,,,,,29,Everton,00:43:01.870,16,Shot,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,"[1.1, 40.3]",,,44.0,Set,,,,32.0,Shot Faced,89796e4d-1c76-49f1-8763-63321d68d96b,2885,,,"[1.1, 40.3]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,20015.0,Jens Lehmann,1.0,Goalkeeper,190,29,Everton,['7e6c2eae-fbc3-4e7d-8a53-3e42a80ba5aa'],2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:02.253,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,3.252818,,,,,,,,,,,,,,,,,,,,,,68c563a8-8bf2-4047-8cfa-54302a5d6ed6,2886,,,"[7.0, 36.1]",88,,,,-0.23694964,,40.0,Right Foot,,,,"[71.6, 20.5]",,3.0,High Pass,,66.4569,,9.0,Incomplete,,,,,,,,,,63.0,Goal Kick,2,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,191,1,Arsenal,['4f23e14b-15a6-4630-85c3-9a8cf8a6fc03'],25,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:25.843,30,Pass,
,,,,,,,,,,,,,,,,,,,,,1.450434,,,,,,,,,,,,,,,,,,,,,,4f23e14b-15a6-4630-85c3-9a8cf8a6fc03,2887,,,"[48.5, 59.6]",88,,,,-0.79764247,,37.0,Head,,,,"[72.7, 34.8]",,3.0,High Pass,,34.65083,,9.0,Incomplete,,3538.0,Wayne Mark Rooney,,,,,,,66.0,Recovery,2,7,From Goal Kick,40288.0,Joseph Phillip Yobo,3.0,Right Center Back,191,1,Arsenal,"['170be412-2ef7-41e0-85bb-a293d3c234b4', '68c563a8-8bf2-4047-8cfa-54302a5d6ed6', 'bc70dc04-a51b-49d3-b9f2-4743a8fa2d07']",29,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:29.096,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc70dc04-a51b-49d3-b9f2-4743a8fa2d07,2888,,,"[78.1, 42.0]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,3538.0,Wayne Mark Rooney,21.0,Left Wing,191,1,Arsenal,['4f23e14b-15a6-4630-85c3-9a8cf8a6fc03'],30,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:30.546,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.220799,,,,,,,,,,,,,,,,,,,,,,170be412-2ef7-41e0-85bb-a293d3c234b4,2889,,,"[47.4, 45.3]",88,,,,0.0,,37.0,Head,,,,"[57.0, 45.3]",,2.0,Low Pass,,9.6,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,66.0,Recovery,2,7,From Goal Kick,15654.0,Martin Keown,3.0,Right Center Back,191,1,Arsenal,"['16d0862a-ab75-42b9-9626-12a44d770686', '4f23e14b-15a6-4630-85c3-9a8cf8a6fc03']",30,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:30.546,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16d0862a-ab75-42b9-9626-12a44d770686,2890,,,"[57.0, 45.3]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,191,1,Arsenal,['170be412-2ef7-41e0-85bb-a293d3c234b4'],31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:31.767,42,Ball Receipt*,
,,,,,"[56.4, 45.9]",,,,,,,,,,,,,,,,1.046382,,,,,,,,,,,,,,,,,,,,,,dc785ea4-3821-485f-9494-14f8b5210da2,2891,,,"[57.0, 45.3]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,191,1,Arsenal,"['16d0862a-ab75-42b9-9626-12a44d770686', '26156ff0-247c-48c3-881d-53ea5fdd354f']",31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:31.767,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.274532,,,,,,,,,,,,,,,,,,,,,,26156ff0-247c-48c3-881d-53ea5fdd354f,2892,,,"[56.4, 45.9]",88,,,,1.00748,,40.0,Right Foot,,,,"[63.6, 57.3]",,1.0,Ground Pass,,13.483323,,,,,24972.0,Ray Parlour,,,,,,,,,2,7,From Goal Kick,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,191,1,Arsenal,['8f799d3e-b9db-413d-a9e5-3299f8f83265'],32,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:32.814,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.583113,,,,,,,,,,,,,,,,,,,,,,0d09a309-4152-45d1-aa3e-293911120e49,2893,,,"[59.5, 36.0]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,3538.0,Wayne Mark Rooney,21.0,Left Wing,191,1,Arsenal,,32,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:32.838,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f799d3e-b9db-413d-a9e5-3299f8f83265,2894,,,"[63.6, 57.3]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,24972.0,Ray Parlour,12.0,Right Midfield,191,1,Arsenal,['26156ff0-247c-48c3-881d-53ea5fdd354f'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:34.088,42,Ball Receipt*,
,,,,,"[60.7, 55.0]",,,,,,,,,,,,,,,,0.893137,,,,,,,,,,,,,,,,,,,,,,92eaf4f5-8bb5-4935-a39d-d84cf648c899,2895,,,"[63.6, 57.3]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,24972.0,Ray Parlour,12.0,Right Midfield,191,1,Arsenal,"['1a535219-d26f-4d7d-b4e1-88d80aa24ab0', '8f799d3e-b9db-413d-a9e5-3299f8f83265']",34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:34.088,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.769902,,,,,,,,,,,,,,,,,,,,,,1a535219-d26f-4d7d-b4e1-88d80aa24ab0,2896,,,"[60.7, 55.0]",88,,,,-2.0121546,,38.0,Left Foot,,,True,"[54.7, 42.3]",,1.0,Ground Pass,,14.045996,,,,,15515.0,Patrick Vieira,,,,,,,,,2,7,From Goal Kick,24972.0,Ray Parlour,12.0,Right Midfield,191,1,Arsenal,['6f07869c-9434-4ac7-836c-6daac0f439c2'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:34.981,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0187,,,,,,,,,,,,,,,,,,,,,,acfe565d-bc2d-4832-b0b2-81abdf1159c9,2897,,,"[58.1, 28.1]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,3538.0,Wayne Mark Rooney,21.0,Left Wing,191,1,Arsenal,"['032a436c-d42d-4c65-9755-16565930c9aa', '6f07869c-9434-4ac7-836c-6daac0f439c2']",35,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:35.070,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f07869c-9434-4ac7-836c-6daac0f439c2,2898,,,"[54.7, 42.3]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,191,1,Arsenal,"['1a535219-d26f-4d7d-b4e1-88d80aa24ab0', 'acfe565d-bc2d-4832-b0b2-81abdf1159c9']",35,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:35.088,42,Ball Receipt*,True
,,,,,"[53.9, 40.3]",,,,,,,,,,,,,,,,4.095242,,,,,,,,,,,,,,,,,,,,,,032a436c-d42d-4c65-9755-16565930c9aa,2899,,,"[54.7, 42.3]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,191,1,Arsenal,"['00bc3afb-151b-4170-82c6-272583ad85cf', '6f07869c-9434-4ac7-836c-6daac0f439c2', 'acfe565d-bc2d-4832-b0b2-81abdf1159c9', 'fbc51762-2065-4cbb-bd3e-75832f4b6894']",35,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:35.088,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,00bc3afb-151b-4170-82c6-272583ad85cf,2900,,,"[57.5, 28.7]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,3538.0,Wayne Mark Rooney,21.0,Left Wing,191,1,Arsenal,['032a436c-d42d-4c65-9755-16565930c9aa'],35,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:35.088,6,Block,
,,,,,,,,,,,,,,,,,,,,,1.467594,,,,,,,,,,,,,,,,,,,,,,a29611e9-bc71-486d-b050-a840799e4373,2901,,,"[64.8, 37.2]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15513.0,Thomas Gravesen,19.0,Center Attacking Midfield,191,1,Arsenal,,36,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:36.691,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.478095,,,,,,,,,,,,,,,,,,,,,,560996bc-28bc-4651-8553-c1497673d0c8,2902,,,"[63.1, 40.4]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,38558.0,Steve Watson,13.0,Right Center Midfield,191,1,Arsenal,['fbc51762-2065-4cbb-bd3e-75832f4b6894'],38,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:38.158,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,fbc51762-2065-4cbb-bd3e-75832f4b6894,2903,,,"[53.9, 40.3]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,191,1,Arsenal,['560996bc-28bc-4651-8553-c1497673d0c8'],39,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:39.184,38,Miscontrol,True
,,,,,,,,,,,,,,,,,,,,,1.058247,,,,,,,,,,,,,,,,,,,,,,5dbddd55-7ca0-4e39-be20-3e4bb5834db7,2904,,,"[53.5, 41.1]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,191,1,Arsenal,"['24645f3f-f8fa-46bd-8a7b-0f0dabf0629e', 'd1ebaa0b-e295-4ca3-bda2-047083a3ab9b']",40,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:40.016,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,24645f3f-f8fa-46bd-8a7b-0f0dabf0629e,2905,,,"[65.4, 42.0]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,38558.0,Steve Watson,13.0,Right Center Midfield,191,1,Arsenal,['5dbddd55-7ca0-4e39-be20-3e4bb5834db7'],40,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:40.308,2,Ball Recovery,True
,,,,,"[67.2, 39.0]",,,,,,,,,,,,,,,,1.419652,,,,,,,,,,,,,,,,,,,,,,d1ebaa0b-e295-4ca3-bda2-047083a3ab9b,2906,,,"[65.4, 42.0]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,38558.0,Steve Watson,13.0,Right Center Midfield,191,1,Arsenal,"['03c1fb1e-deef-44e3-9811-842c1dc3d2a6', '24645f3f-f8fa-46bd-8a7b-0f0dabf0629e', '5dbddd55-7ca0-4e39-be20-3e4bb5834db7']",40,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:40.308,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,03c1fb1e-deef-44e3-9811-842c1dc3d2a6,2907,,,"[67.2, 39.0]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,38558.0,Steve Watson,13.0,Right Center Midfield,191,1,Arsenal,['25e6bffb-10ef-4e14-ba9e-e2e7542c8c81'],41,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:43:41.728,3,Dispossessed,True
,,,,,,,,,,,,True,,,,,4.0,Won,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,,25e6bffb-10ef-4e14-ba9e-e2e7542c8c81,2908,,,"[52.9, 41.1]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,191,1,Arsenal,['03c1fb1e-deef-44e3-9811-842c1dc3d2a6'],41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:41.728,4,Duel,True
,,,,,"[55.8, 47.0]",,,,,,,,,,,,,,,,1.88825,,,,,,,,,,,,,,,,,,,,,,1846bf6b-ac53-4b4e-9e24-369c4ad45c0b,2909,,,"[52.9, 41.1]",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,191,1,Arsenal,"['25e6bffb-10ef-4e14-ba9e-e2e7542c8c81', '5a5487de-4b75-4983-a51c-a3de1296233c']",41,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:41.728,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.670075,,,,,,,,,,,,,,,,,,,,,,5a5487de-4b75-4983-a51c-a3de1296233c,2910,,,"[55.8, 47.0]",88,,,,-0.47327814,,40.0,Right Foot,,,,"[80.6, 34.3]",,1.0,Ground Pass,,27.8627,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,,,,2,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,191,1,Arsenal,"['3cc0cceb-4422-4da3-a26c-1d5eab8bdb57', '58517bcf-7c1a-45b8-8b53-c037d48412f1']",43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:43:43.616,30,Pass,
