bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,injury_stoppage_in_chain,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_length,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8212873c-f054-4715-8d40-de630ded49c1,2523,,,,"[81.7, 7.4]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,162,1,Arsenal,['bd8f3006-42e4-4113-bc82-1eea6392eed7'],0,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:00.707,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.911955,,,,,,,,,,,,,,,,,,,,,,2ec45d07-43bb-41e0-a4ac-67d67024ff04,2524,,,,"[81.7, 7.4]",60,,,,0.34302393,,37.0,Head,,,,"[90.1, 10.4]",2.0,Low Pass,8.9196415,,9.0,Incomplete,,15042.0,Dennis Bergkamp,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,162,1,Arsenal,"['16c3e385-be90-48b1-8897-dd80dd61adce', 'b84d963e-4dfe-4d89-b3e6-dda2c85b1357']",0,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:00.897,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84d963e-4dfe-4d89-b3e6-dda2c85b1357,2525,,,,"[87.9, 14.6]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,162,1,Arsenal,['2ec45d07-43bb-41e0-a4ac-67d67024ff04'],1,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:01.809,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.211151,,,,,,,,,,,,,,,,,,,,,,16c3e385-be90-48b1-8897-dd80dd61adce,2526,,,,"[30.0, 69.7]",60,,,,-0.35877067,,38.0,Left Foot,,,,"[46.8, 63.4]",3.0,High Pass,17.942408,,9.0,Incomplete,,5207.0,Cristiano Ronaldo dos Santos Aveiro,,,,,,,66.0,Recovery,2,1,Regular Play,15402.0,Gary Neville,2.0,Right Back,162,1,Arsenal,"['17a17e1d-b154-4b2f-a690-d80026b94281', '2ec45d07-43bb-41e0-a4ac-67d67024ff04', '8ac7b77b-9989-4aec-b619-13456bcaf6fb']",1,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:01.809,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17a17e1d-b154-4b2f-a690-d80026b94281,2527,,,,"[45.3, 65.8]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,5207.0,Cristiano Ronaldo dos Santos Aveiro,18.0,Right Attacking Midfield,162,1,Arsenal,['16c3e385-be90-48b1-8897-dd80dd61adce'],4,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:04.020,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.878232,,,,,,,,,,,,,,,,,,,,,,8ac7b77b-9989-4aec-b619-13456bcaf6fb,2528,,,,"[73.3, 16.7]",60,,,,0.89213383,,37.0,Head,,,,"[80.8, 26.0]",3.0,High Pass,11.947385,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,,66.0,Recovery,2,1,Regular Play,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,162,1,Arsenal,"['086da246-02ad-4a91-8a3d-3f1cb961f1f1', '16c3e385-be90-48b1-8897-dd80dd61adce', 'afa9d527-1d8f-4372-a377-dde17e2d001d']",4,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:04.020,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086da246-02ad-4a91-8a3d-3f1cb961f1f1,2529,,,,"[87.1, 31.6]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,162,1,Arsenal,['8ac7b77b-9989-4aec-b619-13456bcaf6fb'],4,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:04.899,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,afa9d527-1d8f-4372-a377-dde17e2d001d,2530,,,,"[39.3, 54.1]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24805.0,Roy Keane,10.0,Center Defensive Midfield,163,39,Manchester United,['8ac7b77b-9989-4aec-b619-13456bcaf6fb'],4,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:04.899,2,Ball Recovery,
,,,,,"[37.6, 52.0]",,,,,,,,,,,,,,,,0.792678,,,,,,,,,,,,,,,,,,,,,,8251742e-1327-4857-8bb5-d96f7a4e113a,2531,,,,"[39.3, 54.1]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24805.0,Roy Keane,10.0,Center Defensive Midfield,163,39,Manchester United,"['8a75d414-16de-4217-aa0a-aabde34648e4', 'afa9d527-1d8f-4372-a377-dde17e2d001d']",4,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:04.899,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.615132,,,,,,,,,,,,,,,,,,,,,,8a75d414-16de-4217-aa0a-aabde34648e4,2532,,,,"[37.6, 52.0]",60,,,,-2.6625617,,40.0,Right Foot,,,,"[11.8, 38.6]",3.0,High Pass,29.072323,,,,,13042.0,Tim Howard,,,,,,,,,2,1,Regular Play,24805.0,Roy Keane,10.0,Center Defensive Midfield,163,39,Manchester United,['a5586aa3-4a97-4b8b-a99f-795b5c5e729a'],5,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:05.691,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5586aa3-4a97-4b8b-a99f-795b5c5e729a,2533,,,,"[11.8, 38.6]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,13042.0,Tim Howard,1.0,Goalkeeper,163,39,Manchester United,['8a75d414-16de-4217-aa0a-aabde34648e4'],8,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:08.306,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.650154,,,,,,,,,,,,,,,,,,,,,,83fd2371-b568-4ed8-9a74-22f8eced96a0,2534,,,,"[12.1, 38.6]",60,True,,,-1.4167241,,40.0,Right Foot,,,,"[16.2, 12.2]",1.0,Ground Pass,26.716475,,,,,16890.0,"John O""Shea",,,,,,,,,2,1,Regular Play,13042.0,Tim Howard,1.0,Goalkeeper,163,39,Manchester United,['5f73025b-0f4e-44f8-9142-c8ba7a8de85a'],10,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:10.860,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f73025b-0f4e-44f8-9142-c8ba7a8de85a,2535,,,,"[16.2, 12.2]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,16890.0,"John O""Shea",6.0,Left Back,163,39,Manchester United,['83fd2371-b568-4ed8-9a74-22f8eced96a0'],13,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:13.511,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,6.564369,,,,,,,,,,,,,,,,,,,,,,74793e66-0f86-408e-80e5-2f8ac03798b0,2536,,,,"[19.9, 9.8]",60,,,,-0.04945346,,38.0,Left Foot,,,,"[108.8, 5.4]",3.0,High Pass,89.00882,,,,,40246.0,Quinton Fortune Kolobea,,,,,,,,,2,1,Regular Play,16890.0,"John O""Shea",6.0,Left Back,163,39,Manchester United,['aab4ecde-ec3a-4b49-9464-aa031f312b1b'],13,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:13.950,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.568945,,,,,,,,,,,,,,,,,,,,,,be204fa4-efbe-4a9c-ab3f-61fc0866d68a,2537,,,,"[12.5, 72.4]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15654.0,Martin Keown,3.0,Right Center Back,163,39,Manchester United,"['58584c39-e4e0-45cf-b925-81b9a45b6852', 'aab4ecde-ec3a-4b49-9464-aa031f312b1b']",19,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:19.973,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aab4ecde-ec3a-4b49-9464-aa031f312b1b,2538,,,,"[108.8, 5.4]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40246.0,Quinton Fortune Kolobea,15.0,Left Center Midfield,163,39,Manchester United,"['74793e66-0f86-408e-80e5-2f8ac03798b0', 'be204fa4-efbe-4a9c-ab3f-61fc0866d68a']",20,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:20.515,42,Ball Receipt*,True
,,,,,"[110.0, 7.1]",,,,,,,,,,,,,,,,0.2771,,,,,,,,,,,,,,,,,,,,,,58584c39-e4e0-45cf-b925-81b9a45b6852,2539,,,,"[108.8, 5.4]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40246.0,Quinton Fortune Kolobea,15.0,Left Center Midfield,163,39,Manchester United,"['0add4ab5-018c-4a92-9431-14082129d651', '62c02d2b-33e1-47dd-b9c8-f2ddafaf8bb9', 'aab4ecde-ec3a-4b49-9464-aa031f312b1b', 'be204fa4-efbe-4a9c-ab3f-61fc0866d68a']",20,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:20.515,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.0,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,0add4ab5-018c-4a92-9431-14082129d651,2540,,,,"[10.1, 73.0]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15654.0,Martin Keown,3.0,Right Center Back,163,39,Manchester United,"['58584c39-e4e0-45cf-b925-81b9a45b6852', '62c02d2b-33e1-47dd-b9c8-f2ddafaf8bb9']",20,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:15:20.792,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,62c02d2b-33e1-47dd-b9c8-f2ddafaf8bb9,2541,,,,"[110.0, 7.1]",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40246.0,Quinton Fortune Kolobea,15.0,Left Center Midfield,163,39,Manchester United,['0add4ab5-018c-4a92-9431-14082129d651'],20,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:15:20.792,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,1.041169,,,,,,,,,,,,,,,,,,,,,,366e266c-8b0f-4052-9d2a-9d7725ec32f5,2542,,,,"[110.0, 7.1]",61,,,,1.4968573,,40.0,Right Foot,True,,,"[112.4, 39.5]",3.0,High Pass,32.488766,,,,,16890.0,"John O""Shea",,,,,,,62.0,Free Kick,2,3,From Free Kick,5207.0,Cristiano Ronaldo dos Santos Aveiro,18.0,Right Attacking Midfield,164,39,Manchester United,['c3b66a2d-22df-457c-aaa5-5a8c70b805de'],5,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:16:05.646,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3b66a2d-22df-457c-aaa5-5a8c70b805de,2543,,,,"[112.4, 39.5]",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,16890.0,"John O""Shea",6.0,Left Back,164,39,Manchester United,['366e266c-8b0f-4052-9d2a-9d7725ec32f5'],6,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:16:06.687,42,Ball Receipt*,
,,,,,"[112.4, 39.5]",,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,a6480511-228f-4ba0-8800-1e50b7314ed6,2544,,,,"[112.4, 39.5]",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,16890.0,"John O""Shea",6.0,Left Back,164,39,Manchester United,"['c3b66a2d-22df-457c-aaa5-5a8c70b805de', 'd95b9e05-4627-4f61-9b94-ad71de3f6c33']",6,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:16:06.687,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,d95b9e05-4627-4f61-9b94-ad71de3f6c33,2545,,,,"[112.4, 39.5]",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,16890.0,"John O""Shea",6.0,Left Back,164,39,Manchester United,,6,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:16:06.767,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,0.762755,,,,,,,,,,,,,,,,,,,,,,3ae93ca8-74c3-402c-9b4c-46958517dd43,2546,,,,"[21.8, 50.5]",61,,,,-0.54937446,,40.0,Right Foot,,,,"[31.6, 44.5]",2.0,Low Pass,11.490866,,,,,15516.0,Thierry Henry,,,,,,,66.0,Recovery,2,1,Regular Play,15042.0,Dennis Bergkamp,22.0,Right Center Forward,165,1,Arsenal,['9dd3503a-93f3-496e-9041-64cf4b4bd0ca'],8,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:08.987,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dd3503a-93f3-496e-9041-64cf4b4bd0ca,2547,,,,"[31.6, 44.5]",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,165,1,Arsenal,['3ae93ca8-74c3-402c-9b4c-46958517dd43'],9,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:09.749,42,Ball Receipt*,
,,,,,"[72.4, 56.6]",,,,,,,,,,,,,,,,4.400572,,,,,,,,,,,,,,,,,,,,,,b82e30fe-db13-48ff-a438-20cf8ca379b4,2548,,,,"[31.6, 44.5]",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,165,1,Arsenal,"['1cb30da1-84c5-447a-a6b9-55a2537e2221', '9dd3503a-93f3-496e-9041-64cf4b4bd0ca']",9,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:09.749,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.523642,,,,,,,,,,,,,,,,,,,,,,1cb30da1-84c5-447a-a6b9-55a2537e2221,2549,,,,"[72.4, 56.6]",61,,,,-1.1753417,,40.0,Right Foot,,,,"[85.8, 24.5]",1.0,Ground Pass,34.784622,,,,,15754.0,Fredrik Ljungberg,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,165,1,Arsenal,['8572351e-527c-46ac-98ac-e5a5dc937b20'],14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:14.150,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8572351e-527c-46ac-98ac-e5a5dc937b20,2550,,,,"[85.8, 24.5]",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,165,1,Arsenal,['1cb30da1-84c5-447a-a6b9-55a2537e2221'],16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:16.674,42,Ball Receipt*,
,,,,,"[99.3, 23.5]",,,,,,,,,,,,,,,,1.559022,,,,,,,,,,,,,,,,,,,,,,2b10ec90-faf0-4e17-bb93-877a12e47295,2551,,,,"[85.8, 24.5]",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,165,1,Arsenal,"['6ad4cd2e-e8ea-4fc6-a991-77b70cd3cb94', '8572351e-527c-46ac-98ac-e5a5dc937b20']",16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:16.674,43,Carry,
,,,,,,,,,,,,,,,,,,,,,3.096498,,,,,,,,,,,,,,,,,,,,,,6ad4cd2e-e8ea-4fc6-a991-77b70cd3cb94,2552,,,,"[99.3, 23.5]",61,,,,1.1572902,,38.0,Left Foot,,,,"[114.0, 57.0]",1.0,Ground Pass,36.58333,,9.0,Incomplete,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,16.0,Left Midfield,165,1,Arsenal,['7afd8604-5f43-4902-b27f-5fbfb2e7b76e'],18,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:16:18.233,30,Pass,
,,,,,,,38.0,Left Foot,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,7afd8604-5f43-4902-b27f-5fbfb2e7b76e,2553,,,,"[6.1, 23.1]",61,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,5207.0,Cristiano Ronaldo dos Santos Aveiro,18.0,Right Attacking Midfield,165,1,Arsenal,['6ad4cd2e-e8ea-4fc6-a991-77b70cd3cb94'],21,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:16:21.329,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,2.24654,,,,,,,,,,,,,,,,,,,,,,63d53b29-ad8d-4719-aa81-19ca4cfff823,2554,,,,"[120.0, 80.0]",62,,,,-1.7265342,,40.0,Right Foot,,,,"[111.6, 26.5]",3.0,High Pass,54.155426,,9.0,Incomplete,True,38412.0,Kolo Habib Touré,,,True,105.0,Outswinging,,61.0,Corner,2,2,From Corner,15042.0,Dennis Bergkamp,22.0,Right Center Forward,166,1,Arsenal,"['1f6ec870-c70a-4b56-ab58-34c9533dcdd5', '899a7f05-001d-40ee-a5d7-04777d41d720']",0,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:00.438,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899a7f05-001d-40ee-a5d7-04777d41d720,2555,,,,"[111.6, 26.5]",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,38412.0,Kolo Habib Touré,5.0,Left Center Back,166,1,Arsenal,['63d53b29-ad8d-4719-aa81-19ca4cfff823'],2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:02.685,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,7d2d07a5-5900-46d3-9699-3b06b0cbfc30,2556,,,,"[111.6, 27.5]",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,38412.0,Kolo Habib Touré,5.0,Left Center Back,166,1,Arsenal,['1f6ec870-c70a-4b56-ab58-34c9533dcdd5'],2,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:02.685,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,True,,,,,,,,,,,,,1f6ec870-c70a-4b56-ab58-34c9533dcdd5,2557,,,,"[8.5, 52.6]",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,16890.0,"John O""Shea",6.0,Left Back,166,1,Arsenal,"['63d53b29-ad8d-4719-aa81-19ca4cfff823', '7d2d07a5-5900-46d3-9699-3b06b0cbfc30']",2,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:17:02.685,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,3.066379,,,,,,,,,,,,,,,,,,,,,,738b0a53-76c6-4157-90a2-440f3e99df15,2558,,,,"[8.5, 52.6]",62,,,,-0.1283703,,40.0,Right Foot,,,,"[75.9, 43.9]",3.0,High Pass,67.959175,,9.0,Incomplete,,20175.0,Ryan Giggs,,,,,,,62.0,Free Kick,2,3,From Free Kick,13042.0,Tim Howard,1.0,Goalkeeper,167,39,Manchester United,"['45f4f3b1-bc54-41ec-b22f-796513665c5b', 'a1fc5b9c-f7d2-437f-92bb-c581aafdc0ae']",29,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:17:29.423,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45f4f3b1-bc54-41ec-b22f-796513665c5b,2559,,,,"[75.9, 43.9]",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,20175.0,Ryan Giggs,20.0,Left Attacking Midfield,167,39,Manchester United,['738b0a53-76c6-4157-90a2-440f3e99df15'],32,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:17:32.489,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,0d371666-8cb7-45e7-8516-b8d35b9938d3,2560,,,,"[75.9, 43.9]",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,20175.0,Ryan Giggs,20.0,Left Attacking Midfield,167,39,Manchester United,['a1fc5b9c-f7d2-437f-92bb-c581aafdc0ae'],32,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:17:32.489,4,Duel,True
,,,,,,True,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,a1fc5b9c-f7d2-437f-92bb-c581aafdc0ae,2561,,,,"[44.2, 36.2]",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,38412.0,Kolo Habib Touré,5.0,Left Center Back,167,39,Manchester United,"['0d371666-8cb7-45e7-8516-b8d35b9938d3', '738b0a53-76c6-4157-90a2-440f3e99df15']",32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:32.489,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,3.634458,,,,,,,,,,,,,,,,,,,,,,58876b08-0444-476a-bb7a-6f8225d89b23,2562,,,,"[54.7, 45.2]",62,,,,-0.7489904,,40.0,Right Foot,,,,"[86.0, 16.1]",3.0,High Pass,42.73757,,9.0,Incomplete,,,,,,,,,,66.0,Recovery,2,3,From Free Kick,20171.0,Rio Ferdinand,3.0,Right Center Back,167,39,Manchester United,['21c4874b-f929-4ee0-aa4a-35bbf5c41fa2'],34,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:17:34.323,30,Pass,
,,,,,,,,,,,,,,,,,,,,,2.142438,,,,,,,,,,,,,,,,,,,,,,21c4874b-f929-4ee0-aa4a-35bbf5c41fa2,2563,,,,"[34.1, 64.0]",62,,,,0.19739556,,37.0,Head,,,,"[50.6, 67.3]",3.0,High Pass,16.826765,,,,,24972.0,Ray Parlour,,,,,,,66.0,Recovery,2,3,From Free Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,167,39,Manchester United,"['38404b66-ad98-41d6-801d-d3c6441dac7d', '58876b08-0444-476a-bb7a-6f8225d89b23']",37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:37.957,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38404b66-ad98-41d6-801d-d3c6441dac7d,2564,,,,"[50.6, 67.3]",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,24972.0,Ray Parlour,12.0,Right Midfield,167,39,Manchester United,['21c4874b-f929-4ee0-aa4a-35bbf5c41fa2'],40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:40.100,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.528673,,,,,,,,,,,,,,,,,,,,,,37afac92-7c39-430d-be85-175fec5f668a,2565,,,,"[50.6, 67.3]",62,,,,-0.48689923,,37.0,Head,,,,"[57.4, 63.7]",3.0,High Pass,7.694154,,9.0,Incomplete,,,,,,,,,,,,2,3,From Free Kick,24972.0,Ray Parlour,12.0,Right Midfield,167,39,Manchester United,['fcc5bb1c-798f-47cc-9d0d-1336929bc71a'],40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:17:40.100,30,Pass,
,,,,,,,,,,,,,,,,,,,,,1.265759,,,,,,,,,,,,,,,,,,,,,,fcc5bb1c-798f-47cc-9d0d-1336929bc71a,2566,,,,"[62.7, 16.4]",62,,,,-0.28918064,,40.0,Right Foot,,,,"[74.8, 12.8]",2.0,Low Pass,12.624183,,,,,40246.0,Quinton Fortune Kolobea,,,,,,,66.0,Recovery,2,3,From Free Kick,16890.0,"John O""Shea",6.0,Left Back,167,39,Manchester United,"['37afac92-7c39-430d-be85-175fec5f668a', 'eb8bd623-e99c-4c4a-b89e-df786476fc32']",41,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:17:41.628,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb8bd623-e99c-4c4a-b89e-df786476fc32,2567,,,,"[74.8, 12.8]",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40246.0,Quinton Fortune Kolobea,15.0,Left Center Midfield,167,39,Manchester United,['fcc5bb1c-798f-47cc-9d0d-1336929bc71a'],42,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:17:42.894,42,Ball Receipt*,
,,,,,"[75.5, 12.8]",,,,,,,,,,,,,,,,1.328719,,,,,,,,,,,,,,,,,,,,,,47b4913b-d02c-4f27-83f2-a043b39914a1,2568,,,,"[74.8, 12.8]",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40246.0,Quinton Fortune Kolobea,15.0,Left Center Midfield,167,39,Manchester United,"['06f6bb98-28f5-4c50-b99c-7ba5813b9b31', '2c0b62e7-4b63-44b5-a354-b602048408c0', 'eb8bd623-e99c-4c4a-b89e-df786476fc32']",42,,,,,,,,,,,,,,,,,,,,,,39,Manchester United,00:17:42.894,43,Carry,True
