ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b355276e-ae72-417c-894a-bbb6f5563de0,31,,,"[33.8, 41.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,38412.0,Kolo Habib Touré,3.0,Right Center Back,2,1,Arsenal,['7ac03cbf-0c08-4e96-b60a-3b9a3176814e'],12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:12.945,42,Ball Receipt*,
,,,,,"[38.7, 38.5]",,,,,,,,,,,,,,,1.386333,,,,,,,,,,,,,,,,,,,,,75395a01-b817-4a76-996f-13aa2cf19ad6,32,,,"[33.8, 41.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,38412.0,Kolo Habib Touré,3.0,Right Center Back,2,1,Arsenal,"['b355276e-ae72-417c-894a-bbb6f5563de0', 'c82ee352-144a-489e-9c07-433365d9a679', 'ced296f6-02b0-4700-9358-77d158ed9e9a']",12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:12.945,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.795371,,,,,,,,,,,,,,,,,,,,,c82ee352-144a-489e-9c07-433365d9a679,33,,,"[84.2, 36.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40387.0,Henrik Pedersen,21.0,Left Wing,2,1,Arsenal,['75395a01-b817-4a76-996f-13aa2cf19ad6'],13,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:13.300,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.945112,,,,,,,,,,,,,,,,,,,,,ced296f6-02b0-4700-9358-77d158ed9e9a,34,,,"[38.7, 38.5]",0,,,,,0.5290767,,40.0,Right Foot,,,,"[63.5, 53.0]",,1.0,Ground Pass,,28.727861,,,,,15515.0,Patrick Vieira,,,,,,,,1,9,From Kick Off,38412.0,Kolo Habib Touré,3.0,Right Center Back,2,1,Arsenal,['96a45843-64f2-4539-a556-768ab331c663'],14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:14.332,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96a45843-64f2-4539-a556-768ab331c663,35,,,"[63.5, 53.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,2,1,Arsenal,['ced296f6-02b0-4700-9358-77d158ed9e9a'],15,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:15.277,42,Ball Receipt*,
,,,,,"[65.1, 50.2]",,,,,,,,,,,,,,,1.714534,,,,,,,,,,,,,,,,,,,,,9e32b131-ae11-4f02-aa8f-556470beb1e7,36,,,"[63.5, 53.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,2,1,Arsenal,"['2d61ae91-c6c6-4aa7-9d1b-82a7e12383d3', '377c982b-a9e4-4369-9894-043e4301b2e6', '96a45843-64f2-4539-a556-768ab331c663']",15,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:15.277,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.775762,,,,,,,,,,,,,,,,,,,,,377c982b-a9e4-4369-9894-043e4301b2e6,37,,,"[59.0, 27.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,2,1,Arsenal,"['2d61ae91-c6c6-4aa7-9d1b-82a7e12383d3', '9e32b131-ae11-4f02-aa8f-556470beb1e7', 'f8e77689-34e0-43ff-93e8-59b1a363453b']",15,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:15.699,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,bd08a69f-4fcd-4b83-a48e-2c4881c7df0f,38,,,"[55.0, 29.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40384.0,"Augustine Azuka ""Jay-Jay"" Okocha",15.0,Left Center Midfield,2,1,Arsenal,"['2d61ae91-c6c6-4aa7-9d1b-82a7e12383d3', 'f8e77689-34e0-43ff-93e8-59b1a363453b']",16,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:16.991,39,Dribbled Past,
,,,,,,,,,,,,,True,8.0,Complete,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2d61ae91-c6c6-4aa7-9d1b-82a7e12383d3,39,,,"[65.1, 50.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,2,1,Arsenal,"['377c982b-a9e4-4369-9894-043e4301b2e6', 'bd08a69f-4fcd-4b83-a48e-2c4881c7df0f']",16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:16.991,14,Dribble,True
,,,,,"[62.8, 25.5]",,,,,,,,,,,,,,,6.316091,,,,,,,,,,,,,,,,,,,,,f8e77689-34e0-43ff-93e8-59b1a363453b,40,,,"[65.1, 50.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,2,1,Arsenal,"['2d61ae91-c6c6-4aa7-9d1b-82a7e12383d3', '377c982b-a9e4-4369-9894-043e4301b2e6', '3ed9b1ca-c1e4-4e75-a6b0-32b5585c6ab9', 'bd08a69f-4fcd-4b83-a48e-2c4881c7df0f']",16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:16.991,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.503766,,,,,,,,,,,,,,,,,,,,,3ed9b1ca-c1e4-4e75-a6b0-32b5585c6ab9,41,,,"[62.8, 25.5]",0,,,,,-0.9272952,,40.0,Right Foot,,,,"[77.2, 6.3]",,2.0,Low Pass,,24.0,,9.0,Incomplete,,,,,,,,,,,1,9,From Kick Off,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,2,1,Arsenal,['869c8392-539c-448e-a41b-c38e7097f40a'],23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:23.307,30,Pass,
,,,,,,,,,,,,,,,,,,,,1.688517,,,,,,,,,,,,,,,,,,,,,869c8392-539c-448e-a41b-c38e7097f40a,42,,,"[42.9, 73.8]",0,,,,,-1.784857,,40.0,Right Foot,,,,"[40.9, 64.6]",,1.0,Ground Pass,,9.414882,,,,,40393.0,"Bruno N""Gotty",,,,,,66.0,Recovery,1,1,Regular Play,9353.0,Nicky Hunt,2.0,Right Back,3,328,Bolton Wanderers,"['3ed9b1ca-c1e4-4e75-a6b0-32b5585c6ab9', '8bc2a69e-0b42-4866-acd2-8eeb827fc619']",24,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:24.811,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bc2a69e-0b42-4866-acd2-8eeb827fc619,43,,,"[40.9, 64.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40393.0,"Bruno N""Gotty",3.0,Right Center Back,3,328,Bolton Wanderers,['869c8392-539c-448e-a41b-c38e7097f40a'],26,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:26.500,42,Ball Receipt*,
,,,,,"[40.9, 64.6]",,,,,,,,,,,,,,,0.062594,,,,,,,,,,,,,,,,,,,,,0a84c700-dc0b-4c47-8633-b588c429a8d2,44,,,"[40.9, 64.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40393.0,"Bruno N""Gotty",3.0,Right Center Back,3,328,Bolton Wanderers,"['8bc2a69e-0b42-4866-acd2-8eeb827fc619', 'd23ed197-948a-4f17-9950-6083e4d6e28d']",26,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:26.500,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.082524,,,,,,,,,,,,,,,,,,,,,d23ed197-948a-4f17-9950-6083e4d6e28d,45,,,"[40.9, 64.6]",0,,,,,-2.7085867,,40.0,Right Foot,,,,"[9.1, 49.9]",,1.0,Ground Pass,,35.03327,,,,,40385.0,Jussi Jääskeläinen,,,,,,,,1,1,Regular Play,40393.0,"Bruno N""Gotty",3.0,Right Center Back,3,328,Bolton Wanderers,['0af4dafa-b54b-4bf4-b887-210fd4be44fe'],26,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:26.562,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0af4dafa-b54b-4bf4-b887-210fd4be44fe,46,,,"[9.1, 49.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40385.0,Jussi Jääskeläinen,1.0,Goalkeeper,3,328,Bolton Wanderers,['d23ed197-948a-4f17-9950-6083e4d6e28d'],28,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:28.645,42,Ball Receipt*,
,,,,,"[9.1, 49.9]",,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,b8f2fa85-c4d4-4d69-b082-be417292373b,47,,,"[9.1, 49.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40385.0,Jussi Jääskeläinen,1.0,Goalkeeper,3,328,Bolton Wanderers,"['0af4dafa-b54b-4bf4-b887-210fd4be44fe', '6a4c379c-157d-4253-bc1a-189a337cde8c']",28,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:28.645,43,Carry,
,,,,,,,,,,,,,,,,,,,,5.902638,,,,,,,,,,,,,,,,,,,,,6a4c379c-157d-4253-bc1a-189a337cde8c,48,,,"[9.1, 49.9]",0,,,,,-0.2758059,,40.0,Right Foot,,,,"[99.2, 24.4]",,3.0,High Pass,,93.638985,,9.0,Incomplete,,,,,,,,,,,1,1,Regular Play,40385.0,Jussi Jääskeläinen,1.0,Goalkeeper,3,328,Bolton Wanderers,['6c7c98d1-0d41-41f3-b6ee-f45c40dfc592'],28,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:28.725,30,Pass,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,6c7c98d1-0d41-41f3-b6ee-f45c40dfc592,49,,,"[20.9, 55.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,4,1,Arsenal,['6a4c379c-157d-4253-bc1a-189a337cde8c'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:34.627,2,Ball Recovery,
,,,,,"[20.9, 55.7]",,,,,,,,,,,,,,,1.789244,,,,,,,,,,,,,,,,,,,,,dd08f27c-2665-4b04-b1bb-d6f770c3a82c,50,,,"[20.9, 55.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,4,1,Arsenal,"['6c7c98d1-0d41-41f3-b6ee-f45c40dfc592', '8a741ab6-beda-42a9-bfc2-50694116f5c1']",34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:34.627,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.092819,,,,,,,,,,,,,,,,,,,,,8a741ab6-beda-42a9-bfc2-50694116f5c1,51,,,"[20.9, 55.7]",0,,,,,-1.204402,,40.0,Right Foot,,,,"[27.5, 38.5]",,1.0,Ground Pass,,18.422812,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,1,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,4,1,Arsenal,['0db1e601-4b3a-4761-983f-7d8685f70fd8'],36,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:36.417,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0db1e601-4b3a-4761-983f-7d8685f70fd8,52,,,"[27.5, 38.5]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,4,1,Arsenal,['8a741ab6-beda-42a9-bfc2-50694116f5c1'],38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:38.509,42,Ball Receipt*,
,,,,,"[27.5, 38.5]",,,,,,,,,,,,,,,0.94516,,,,,,,,,,,,,,,,,,,,,8efb0788-18e1-4a83-9b83-161df8e852e8,53,,,"[27.5, 38.5]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,4,1,Arsenal,"['0db1e601-4b3a-4761-983f-7d8685f70fd8', '64bab2f4-916f-4b19-bc3d-2f03d0612340']",38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:38.509,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.401645,,,,,,,,,,,,,,,,,,,,,64bab2f4-916f-4b19-bc3d-2f03d0612340,54,,,"[27.5, 38.5]",0,,,,,-1.2432077,,40.0,Right Foot,,,,"[39.7, 2.6]",,2.0,Low Pass,,37.916355,,,,,12529.0,Ashley Cole,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,4,1,Arsenal,['b38375b2-20d0-469b-b832-7a0a3772c068'],39,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:39.455,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b38375b2-20d0-469b-b832-7a0a3772c068,55,,,"[39.7, 2.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,4,1,Arsenal,['64bab2f4-916f-4b19-bc3d-2f03d0612340'],40,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:40.856,42,Ball Receipt*,
,,,,,"[46.3, 3.9]",,,,,,,,,,,,,,,1.661374,,,,,,,,,,,,,,,,,,,,,ebee9616-b1f8-41cd-b4e7-64fc7cb92ae3,56,,,"[39.7, 2.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,4,1,Arsenal,"['095f020e-e863-4d96-b485-3e5d281d9b4e', 'b38375b2-20d0-469b-b832-7a0a3772c068']",40,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:40.856,43,Carry,
,,,,,,,,,,,,,,,,,,,,2.03695,,,,,,,,,,,,,,,,,,,,,095f020e-e863-4d96-b485-3e5d281d9b4e,57,,,"[46.3, 3.9]",0,,,,,-0.02083032,,38.0,Left Foot,,,,"[84.7, 3.1]",,3.0,High Pass,,38.408333,,,,,15516.0,Thierry Henry,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,4,1,Arsenal,['5ec8afdf-ebde-4867-b42e-a8a68b4e7180'],42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:42.518,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec8afdf-ebde-4867-b42e-a8a68b4e7180,58,,,"[84.7, 3.1]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,4,1,Arsenal,['095f020e-e863-4d96-b485-3e5d281d9b4e'],44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:44.555,42,Ball Receipt*,
,,,,,"[86.0, 2.2]",,,,,,,,,,,,,,,1.739816,,,,,,,,,,,,,,,,,,,,,8836a4c5-5cef-4ecb-a567-d508d2e4c95f,59,,,"[84.7, 3.1]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,4,1,Arsenal,"['44aaf4f1-2763-4da2-9069-9b509a8112eb', '5ec8afdf-ebde-4867-b42e-a8a68b4e7180', 'd8ae55e1-4729-4001-a26a-928ed9354d2a']",44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:44.555,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.812608,,,,,,,,,,,,,,,,,,,,,d8ae55e1-4729-4001-a26a-928ed9354d2a,60,,,"[32.7, 78.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,9353.0,Nicky Hunt,2.0,Right Back,4,1,Arsenal,['8836a4c5-5cef-4ecb-a567-d508d2e4c95f'],45,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:45.385,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3ad9e5ad-8f95-4d51-a86b-ee89f5aa0b95,61,,,"[34.1, 77.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,9353.0,Nicky Hunt,2.0,Right Back,4,1,Arsenal,"['44aaf4f1-2763-4da2-9069-9b509a8112eb', '60aad216-7f3b-40c8-b6ce-53e86d20f582']",46,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:46.294,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,0.0,,,,,,,,,,,,,,,,,,,,,44aaf4f1-2763-4da2-9069-9b509a8112eb,62,,,"[86.0, 2.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,4,1,Arsenal,['3ad9e5ad-8f95-4d51-a86b-ee89f5aa0b95'],46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:46.294,14,Dribble,True
,,,,,"[84.7, 5.3]",,,,,,,,,,,,,,,0.853475,,,,,,,,,,,,,,,,,,,,,60aad216-7f3b-40c8-b6ce-53e86d20f582,63,,,"[86.0, 2.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,4,1,Arsenal,"['3ad9e5ad-8f95-4d51-a86b-ee89f5aa0b95', '3f3900c6-ec60-4704-83f0-3804120eedc5', '44aaf4f1-2763-4da2-9069-9b509a8112eb', '7ad42371-64ce-4d5e-aad8-73669fee7635']",46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:46.294,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.580965,,,,,,,,,,,,,,,,,,,,,7ad42371-64ce-4d5e-aad8-73669fee7635,64,,,"[32.9, 77.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,9353.0,Nicky Hunt,2.0,Right Back,4,1,Arsenal,"['3f3900c6-ec60-4704-83f0-3804120eedc5', '60aad216-7f3b-40c8-b6ce-53e86d20f582']",46,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:46.621,17,Pressure,
,,,,,,,,,,,,,,,,,,,,1.956261,,,,,,,,,,,,,,,,,,,,,3f3900c6-ec60-4704-83f0-3804120eedc5,65,,,"[84.7, 5.3]",0,,,,,1.1048392,,40.0,Right Foot,True,,,"[102.1, 39.9]",,2.0,Low Pass,,38.7288,,9.0,Incomplete,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,4,1,Arsenal,"['7ad42371-64ce-4d5e-aad8-73669fee7635', 'eb7f7d75-f4ca-46d2-ba2c-a658a797a7a9']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:47.148,30,Pass,True
,,,,,,,40.0,Right Foot,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,eb7f7d75-f4ca-46d2-ba2c-a658a797a7a9,66,,,"[18.0, 40.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40390.0,Simon Charlton,6.0,Left Back,4,1,Arsenal,['3f3900c6-ec60-4704-83f0-3804120eedc5'],49,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:49.104,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,0.964055,,,,,,,,,,,,,,,,,,,,,22264767-34bf-4739-b72d-d565efa69559,67,,,"[35.9, 78.4]",0,,,,,-1.7983638,,37.0,Head,,,,"[33.7, 68.9]",,3.0,High Pass,,9.7514105,,,,,21540.0,Kevin Nolan,,,,,,66.0,Recovery,1,1,Regular Play,19772.0,Stylianos Giannakopoulos,17.0,Right Wing,5,328,Bolton Wanderers,['f592297d-ede7-47bb-86c8-c8d368deae33'],51,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:51.696,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f592297d-ede7-47bb-86c8-c8d368deae33,68,,,"[33.7, 68.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,21540.0,Kevin Nolan,13.0,Right Center Midfield,5,328,Bolton Wanderers,['22264767-34bf-4739-b72d-d565efa69559'],52,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:52.660,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,3.40196,,,,,,,,,,,,,,,,,,,,,3303f4bd-3817-44e6-9915-dd8341dc1ebf,69,,,"[33.7, 68.9]",0,,,,,2.4932606,,37.0,Head,,,,"[20.5, 78.9]",,2.0,Low Pass,,16.560194,,,,,19772.0,Stylianos Giannakopoulos,,,,,,,,1,1,Regular Play,21540.0,Kevin Nolan,13.0,Right Center Midfield,5,328,Bolton Wanderers,['75cd4782-be2b-402d-aab8-bc965c5fafa2'],52,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:52.660,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75cd4782-be2b-402d-aab8-bc965c5fafa2,70,,,"[20.5, 78.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19772.0,Stylianos Giannakopoulos,17.0,Right Wing,5,328,Bolton Wanderers,['3303f4bd-3817-44e6-9915-dd8341dc1ebf'],56,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:56.062,42,Ball Receipt*,
,,,,,"[22.5, 78.4]",,,,,,,,,,,,,,,1.696448,,,,,,,,,,,,,,,,,,,,,fa003b28-86e7-4d05-8685-37c33e16f27b,71,,,"[20.5, 78.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19772.0,Stylianos Giannakopoulos,17.0,Right Wing,5,328,Bolton Wanderers,"['75cd4782-be2b-402d-aab8-bc965c5fafa2', 'e7b9ae84-f4c2-42c0-bd33-01e4d92411a6']",56,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:56.062,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.035509,,,,,,,,,,,,,,,,,,,,,e7b9ae84-f4c2-42c0-bd33-01e4d92411a6,72,,,"[22.5, 78.4]",0,,,,,-1.0018132,,40.0,Right Foot,,,,"[28.0, 69.8]",,1.0,Ground Pass,,10.20833,,,,,21540.0,Kevin Nolan,,,,,,,,1,1,Regular Play,19772.0,Stylianos Giannakopoulos,17.0,Right Wing,5,328,Bolton Wanderers,['59414a10-fa20-40b3-a3df-378d186ebe6e'],57,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:57.758,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59414a10-fa20-40b3-a3df-378d186ebe6e,73,,,"[28.0, 69.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,21540.0,Kevin Nolan,13.0,Right Center Midfield,5,328,Bolton Wanderers,['e7b9ae84-f4c2-42c0-bd33-01e4d92411a6'],58,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:58.794,42,Ball Receipt*,
,,,,,"[27.5, 70.4]",,,,,,,,,,,,,,,0.079999,,,,,,,,,,,,,,,,,,,,,efd95e4f-1703-4b9c-837e-9606e1c5cd06,74,,,"[28.0, 69.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,21540.0,Kevin Nolan,13.0,Right Center Midfield,5,328,Bolton Wanderers,"['456f612d-ee74-4658-90e7-46d7a03afd79', '59414a10-fa20-40b3-a3df-378d186ebe6e']",58,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:58.794,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.175696,,,,,,,,,,,,,,,,,,,,,456f612d-ee74-4658-90e7-46d7a03afd79,75,,,"[27.5, 70.4]",0,,,,,0.15379114,,40.0,Right Foot,,,,"[60.4, 75.5]",,3.0,High Pass,,33.292942,,9.0,Incomplete,,19772.0,Stylianos Giannakopoulos,,,,,,,,1,1,Regular Play,21540.0,Kevin Nolan,13.0,Right Center Midfield,5,328,Bolton Wanderers,"['3a5c6299-c8a1-46dc-9d07-30ea10e71840', '5fdc8bb4-b77e-463e-a680-45b7016db23c']",58,,,,,,,,,,,,,,,,,,,,,,,328,Bolton Wanderers,00:00:58.874,30,Pass,
