50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0129d133-462b-4356-8cb0-37b51fe8c066,2973,,,"[59.4, 17.5]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,188,1,Arsenal,['2ae3a4a0-cd85-4f9f-b622-303b49652058'],55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:55.534,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,09a6c0c5-8a47-42c7-8276-58f6f4eaf3ec,2974,,,"[61.3, 59.4]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20153.0,Claus Jensen,15.0,Left Center Midfield,189,75,Charlton Athletic,['2ae3a4a0-cd85-4f9f-b622-303b49652058'],55,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:33:55.534,2,Ball Recovery,
,,,,,"[71.6, 62.2]",,,,,,,,,,,,,,,,1.977529,,,,,,,,,,,,,,,,,,,,,,20081281-ba04-461d-9b68-f6fb5a1deb41,2975,,,"[61.3, 59.4]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20153.0,Claus Jensen,15.0,Left Center Midfield,189,75,Charlton Athletic,"['09a6c0c5-8a47-42c7-8276-58f6f4eaf3ec', '5fbbf85e-1ee0-49dc-b266-29e8aef6c3b8', 'c78dba6c-56f9-4eb3-aba4-87a39b2f991b']",55,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:33:55.534,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,,0.581051,,,,,,,,,,,,,,,,,,,,,,c78dba6c-56f9-4eb3-aba4-87a39b2f991b,2976,,,"[48.5, 17.9]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,189,75,Charlton Athletic,"['20081281-ba04-461d-9b68-f6fb5a1deb41', '5fbbf85e-1ee0-49dc-b266-29e8aef6c3b8']",57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:57.115,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.828789,,,,,,,,,,,,,,,,,,,,,,5fbbf85e-1ee0-49dc-b266-29e8aef6c3b8,2977,,,"[71.6, 62.2]",78,,,,,0.80249053,,40.0,Right Foot,,,"[83.1, 74.1]",1.0,Ground Pass,,16.548716,,,,,20549.0,Jamal Julian Campbell-Ryce,,,,,,,,,2,1,Regular Play,20153.0,Claus Jensen,15.0,Left Center Midfield,189,75,Charlton Athletic,"['15e67c41-9916-4574-99b6-8684a614eae4', 'c78dba6c-56f9-4eb3-aba4-87a39b2f991b']",57,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:33:57.511,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15e67c41-9916-4574-99b6-8684a614eae4,2978,,,"[83.1, 74.1]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20549.0,Jamal Julian Campbell-Ryce,24.0,Left Center Forward,189,75,Charlton Athletic,['5fbbf85e-1ee0-49dc-b266-29e8aef6c3b8'],59,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:33:59.340,42,Ball Receipt*,
,,,,,"[101.2, 65.9]",,,,,,,,,,,,,,,,3.801725,,,,,,,,,,,,,,,,,,,,,,d3a9e3fe-732b-488e-a84f-e26de49444ab,2979,,,"[83.1, 74.1]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20549.0,Jamal Julian Campbell-Ryce,24.0,Left Center Forward,189,75,Charlton Athletic,"['00040b9c-94ec-4cdf-b0cc-fdd7f05e133a', '15e67c41-9916-4574-99b6-8684a614eae4', 'ae1bbbcb-52e7-40f8-9be4-7f974830af9b']",59,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:33:59.340,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.964219,,,,,,,,,,,,,,,,,,,,,,00040b9c-94ec-4cdf-b0cc-fdd7f05e133a,2980,,,"[24.4, 13.8]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,189,75,Charlton Athletic,['d3a9e3fe-732b-488e-a84f-e26de49444ab'],1,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:01.245,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.29954,,,,,,,,,,,,,,,,,,,,,,ae1bbbcb-52e7-40f8-9be4-7f974830af9b,2981,,,"[101.2, 65.9]",79,,,,,1.8389071,,40.0,Right Foot,,,"[98.7, 75.0]",1.0,Ground Pass,,9.4371605,,,,,20153.0,Claus Jensen,,,,,,,,,2,1,Regular Play,20549.0,Jamal Julian Campbell-Ryce,24.0,Left Center Forward,189,75,Charlton Athletic,['c6f18b56-b73d-4cf2-9e97-69f3ce408b6b'],3,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:03.142,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6f18b56-b73d-4cf2-9e97-69f3ce408b6b,2982,,,"[98.7, 75.0]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20153.0,Claus Jensen,15.0,Left Center Midfield,189,75,Charlton Athletic,['ae1bbbcb-52e7-40f8-9be4-7f974830af9b'],4,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:04.441,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.425715,,,,,,,,,,,,,,,,,,,,,,ff53401d-fc67-44a1-982f-d58c3abad8ec,2983,,,"[98.7, 75.0]",79,,,,,-0.688145,,40.0,Right Foot,,,"[107.7, 67.6]",3.0,High Pass,,11.651609,,,,,20549.0,Jamal Julian Campbell-Ryce,,,,,,,,,2,1,Regular Play,20153.0,Claus Jensen,15.0,Left Center Midfield,189,75,Charlton Athletic,['5e9ef612-42cf-4107-b5c0-a77e9c386ebc'],4,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:04.441,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9ef612-42cf-4107-b5c0-a77e9c386ebc,2984,,,"[107.7, 67.6]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20549.0,Jamal Julian Campbell-Ryce,24.0,Left Center Forward,189,75,Charlton Athletic,['ff53401d-fc67-44a1-982f-d58c3abad8ec'],5,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:05.867,42,Ball Receipt*,
,,,,,"[116.1, 60.5]",,,,,,,,,,,,,,,,2.077597,,,,,,,,,,,,,,,,,,,,,,db923d5e-26e0-4cac-931a-e630f749f7f5,2985,,,"[107.7, 67.6]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20549.0,Jamal Julian Campbell-Ryce,24.0,Left Center Forward,189,75,Charlton Athletic,"['27be42d4-b6b1-4eb1-9deb-ca9caaf1466d', '5e9ef612-42cf-4107-b5c0-a77e9c386ebc', '8be7d05b-b85a-45cf-bdd3-4d3d645ea0b2']",5,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:05.867,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.661128,,,,,,,,,,,,,,,,,,,,,,8be7d05b-b85a-45cf-bdd3-4d3d645ea0b2,2986,,,"[10.3, 16.2]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,189,75,Charlton Athletic,"['27be42d4-b6b1-4eb1-9deb-ca9caaf1466d', 'db923d5e-26e0-4cac-931a-e630f749f7f5']",6,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:06.283,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,27be42d4-b6b1-4eb1-9deb-ca9caaf1466d,2987,,,"[116.1, 60.5]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20549.0,Jamal Julian Campbell-Ryce,24.0,Left Center Forward,189,75,Charlton Athletic,"['2ea0c031-8df4-41f6-8942-e04cb2ee1618', '8be7d05b-b85a-45cf-bdd3-4d3d645ea0b2']",7,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:07.944,3,Dispossessed,True
,,,,,,,,,,,,True,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,,2ea0c031-8df4-41f6-8942-e04cb2ee1618,2988,,,"[4.0, 19.6]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,190,1,Arsenal,['27be42d4-b6b1-4eb1-9deb-ca9caaf1466d'],7,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:07.944,4,Duel,True
,,,,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,522fe609-bce3-4243-82c5-abd18e19524a,2989,,,"[4.0, 19.6]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,190,1,Arsenal,,8,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:08.416,6,Block,
,,,,,,,,,,,,True,,,,,,,,,2.300748,,,,,,,,,,,,,,,,,,,,,,6eece956-7191-4d3f-bdd6-0d1778cf2126,2990,,,"[116.1, 60.5]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20549.0,Jamal Julian Campbell-Ryce,24.0,Left Center Forward,190,1,Arsenal,"['5826195a-74ca-4370-b001-e4c4b5217813', 'c88273c4-00b9-4417-b876-36c0dc999a82']",9,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:09.096,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,c88273c4-00b9-4417-b876-36c0dc999a82,2991,,,"[4.0, 19.6]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,190,1,Arsenal,['6eece956-7191-4d3f-bdd6-0d1778cf2126'],10,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:10.093,2,Ball Recovery,True
,,,,,"[3.7, 23.8]",,,,,,,,,,,,,,,,1.346739,,,,,,,,,,,,,,,,,,,,,,5826195a-74ca-4370-b001-e4c4b5217813,2992,,,"[4.0, 19.6]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,190,1,Arsenal,"['2235913c-74b7-4899-94c1-fa069124cad6', '6eece956-7191-4d3f-bdd6-0d1778cf2126', 'c88273c4-00b9-4417-b876-36c0dc999a82']",10,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:10.093,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,2.167063,,,,,,,,,,,,,,,,,,,,,,2235913c-74b7-4899-94c1-fa069124cad6,2993,,,"[3.7, 23.8]",79,,,,,0.25230274,,40.0,Right Foot,,,"[51.8, 36.2]",3.0,High Pass,,49.672626,,9.0,Incomplete,,24971.0,Nwankwo Christian Kanu,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,9.0,Right Defensive Midfield,190,1,Arsenal,"['74ca2a24-fb1e-428d-a61a-cb23c922f0aa', 'b76166fe-3085-4e01-a166-e6a37e8af253']",11,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:11.440,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b76166fe-3085-4e01-a166-e6a37e8af253,2994,,,"[51.8, 36.2]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,190,1,Arsenal,['2235913c-74b7-4899-94c1-fa069124cad6'],13,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:13.607,42,Ball Receipt*,
,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,74ca2a24-fb1e-428d-a61a-cb23c922f0aa,2995,,,"[68.3, 43.9]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40380.0,Mark Fish,5.0,Left Center Back,190,1,Arsenal,['2235913c-74b7-4899-94c1-fa069124cad6'],13,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:13.607,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.833067,,,,,,,,,,,,,,,,,,,,,,d09a62f5-5de9-4d65-955d-66d23f75fa29,2996,,,"[50.0, 38.3]",79,,,,,1.6013212,,40.0,Right Foot,,,"[49.6, 51.4]",2.0,Low Pass,,13.106106,,,,,15512.0,Sylvain Wiltord,,,,,,,66.0,Recovery,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,190,1,Arsenal,['5c6d5b6d-1cfc-49e1-a042-c8863449957c'],15,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:15.791,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c6d5b6d-1cfc-49e1-a042-c8863449957c,2997,,,"[49.6, 51.4]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15512.0,Sylvain Wiltord,12.0,Right Midfield,190,1,Arsenal,['d09a62f5-5de9-4d65-955d-66d23f75fa29'],16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:16.624,42,Ball Receipt*,
,,,,,"[55.1, 52.3]",,,,,,,,,,,,,,,,1.029842,,,,,,,,,,,,,,,,,,,,,,3c6ce354-c8e5-4798-b622-86c3fd4a4c51,2998,,,"[49.6, 51.4]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15512.0,Sylvain Wiltord,12.0,Right Midfield,190,1,Arsenal,"['5c6d5b6d-1cfc-49e1-a042-c8863449957c', '88d5b835-cafd-434c-940a-fbfa11d7d1d9', 'a7ff4faa-27d0-434c-8066-3c6e6d2ca33a']",16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:16.624,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.435627,,,,,,,,,,,,,,,,,,,,,,a7ff4faa-27d0-434c-8066-3c6e6d2ca33a,2999,,,"[65.5, 34.8]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20286.0,Scott Parker,13.0,Right Center Midfield,190,1,Arsenal,"['3c6ce354-c8e5-4798-b622-86c3fd4a4c51', '88d5b835-cafd-434c-940a-fbfa11d7d1d9']",17,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:17.550,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.220312,,,,,,,,,,,,,,,,,,,,,,88d5b835-cafd-434c-940a-fbfa11d7d1d9,3000,,,"[55.1, 52.3]",79,,,,,-0.85117143,,40.0,Right Foot,,,"[62.9, 43.4]",1.0,Ground Pass,,11.834272,,,,,24971.0,Nwankwo Christian Kanu,,,,,,,,,2,1,Regular Play,15512.0,Sylvain Wiltord,12.0,Right Midfield,190,1,Arsenal,"['6f03348e-660c-48ef-8ce0-57e8eef0c278', 'a7ff4faa-27d0-434c-8066-3c6e6d2ca33a']",17,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:17.654,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f03348e-660c-48ef-8ce0-57e8eef0c278,3001,,,"[62.9, 43.4]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,190,1,Arsenal,['88d5b835-cafd-434c-940a-fbfa11d7d1d9'],18,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:18.874,42,Ball Receipt*,
,,,,,"[68.8, 38.6]",,,,,,,,,,,,,,,,4.287744,,,,,,,,,,,,,,,,,,,,,,d87b1b33-4e20-4445-8113-759a06316a94,3002,,,"[62.9, 43.4]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,190,1,Arsenal,"['1182db4b-88ca-4889-a78a-b8ccf5839134', '6f03348e-660c-48ef-8ce0-57e8eef0c278', '78e7e741-b58a-4d29-bc92-ad348e9587b7']",18,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:18.874,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,4.04789,,,,,,,,,,,,,,,,,,,,,,1182db4b-88ca-4889-a78a-b8ccf5839134,3003,,,"[57.2, 36.7]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40376.0,Graham Stuart,16.0,Left Midfield,190,1,Arsenal,"['78e7e741-b58a-4d29-bc92-ad348e9587b7', 'd87b1b33-4e20-4445-8113-759a06316a94']",19,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:19.459,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.571679,,,,,,,,,,,,,,,,,,,,,,78e7e741-b58a-4d29-bc92-ad348e9587b7,3004,,,"[68.8, 38.6]",79,,,,,-0.7960929,e48e851a-2821-4262-8419-72744b25ef7a,40.0,Right Foot,,,"[87.3, 19.7]",1.0,Ground Pass,,26.447306,,,,,15516.0,Thierry Henry,True,,,,,,,,2,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,190,1,Arsenal,"['1182db4b-88ca-4889-a78a-b8ccf5839134', 'd61a139b-8fd4-4e42-ba55-e6771c1aa07a']",23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:23.162,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d61a139b-8fd4-4e42-ba55-e6771c1aa07a,3005,,,"[87.3, 19.7]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,190,1,Arsenal,['78e7e741-b58a-4d29-bc92-ad348e9587b7'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:24.734,42,Ball Receipt*,
,,,,,"[95.2, 29.0]",,,,,,,,,,,,,,,,5.889042,,,,,,,,,,,,,,,,,,,,,,e7f2313a-e862-4849-8c35-adcceec3bc93,3006,,,"[87.3, 19.7]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,190,1,Arsenal,"['d61a139b-8fd4-4e42-ba55-e6771c1aa07a', 'e48e851a-2821-4262-8419-72744b25ef7a']",24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:24.734,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.854246,,,,,,,,,,,,,,,,,,,,,,e48e851a-2821-4262-8419-72744b25ef7a,3007,,,"[95.2, 29.0]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,190,1,Arsenal,['f94d3f9e-114f-4322-8242-86b10a810753'],30,,40.0,Right Foot,"[120.0, 35.1, 0.0]",,"[{'location': [116.6, 39.5], 'player': {'id': 40378, 'name': 'Dean Kiely'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 39.3], 'player': {'id': 40380, 'name': 'Mark Fish'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 37.6], 'player': {'id': 24971, 'name': 'Nwankwo Christian Kanu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.5, 33.4], 'player': {'id': 15512, 'name': 'Sylvain Wiltord'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.6, 35.9], 'player': {'id': 20153, 'name': 'Claus Jensen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.6, 34.0], 'player': {'id': 40381, 'name': 'Chris Perry'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 28.1], 'player': {'id': 40379, 'name': 'Matt Holland'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.2, 24.9], 'player': {'id': 13808, 'name': 'Radostin Kishishev'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.6, 30.8], 'player': {'id': 20286, 'name': 'Scott Parker'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.3, 44.8], 'player': {'id': 40377, 'name': 'Hermann Hreidarsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.4, 47.9], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",78e7e741-b58a-4d29-bc92-ad348e9587b7,,98.0,Off T,0.02746431,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:34:30.623,16,Shot,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,"[3.5, 40.6]",,,44.0,Set,,,32.0,Shot Faced,f94d3f9e-114f-4322-8242-86b10a810753,3008,,,"[3.5, 40.6]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40378.0,Dean Kiely,1.0,Goalkeeper,190,1,Arsenal,['e48e851a-2821-4262-8419-72744b25ef7a'],31,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:31.477,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,3.414842,,,,,,,,,,,,,,,,,,,,,,e0f9e567-4f83-4c23-985d-a861fcbb2117,3009,,,"[7.0, 36.1]",79,,,,,-0.40508065,,38.0,Left Foot,,,"[70.9, 8.7]",3.0,High Pass,,69.52676,,9.0,Incomplete,,40374.0,Jason Joseph Euell,,,,,,,63.0,Goal Kick,2,7,From Goal Kick,40378.0,Dean Kiely,1.0,Goalkeeper,191,75,Charlton Athletic,"['8fcdcc1b-e7dd-4dfb-99bf-7941df524b12', 'd7502025-938a-4a2b-9dc1-9d6fe8d49213']",58,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:34:58.185,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcdcc1b-e7dd-4dfb-99bf-7941df524b12,3010,,,"[70.9, 8.7]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40374.0,Jason Joseph Euell,22.0,Right Center Forward,191,75,Charlton Athletic,['e0f9e567-4f83-4c23-985d-a861fcbb2117'],1,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:35:01.600,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.587409,,,,,,,,,,,,,,,,,,,,,,d7502025-938a-4a2b-9dc1-9d6fe8d49213,3011,,,"[49.2, 71.4]",80,,,,,-0.85104764,,37.0,Head,,,"[62.7, 56.0]",3.0,High Pass,,20.479502,,9.0,Incomplete,,,,,,,,,,66.0,Recovery,2,7,From Goal Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,191,75,Charlton Athletic,"['21c929f8-d55d-47d4-95cb-cff5adace99c', 'e0f9e567-4f83-4c23-985d-a861fcbb2117']",1,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:01.600,30,Pass,
,,,,,,,,,,,,,,,,,,,,,2.857395,,,,,,,,,,,,,,,,,,,,,,21c929f8-d55d-47d4-95cb-cff5adace99c,3012,,,"[57.4, 24.1]",80,,,,,-1.9407024,,37.0,Head,,,"[49.8, 4.5]",3.0,High Pass,,21.021893,,,,,40377.0,Hermann Hreidarsson,,,,,,,66.0,Recovery,2,7,From Goal Kick,20153.0,Claus Jensen,15.0,Left Center Midfield,191,75,Charlton Athletic,"['a0c74d0a-46d9-4ca1-86f8-8409c8f9703c', 'd7502025-938a-4a2b-9dc1-9d6fe8d49213']",3,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:35:03.187,30,Pass,
,,,,,,,,,,,,,,,,,,,,,1.014701,,,,,,,,,,,,,,,,,,,,,,3ca0f0b6-cddf-4923-834e-eccaca6bb4a5,3013,,,"[63.8, 70.3]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,15512.0,Sylvain Wiltord,12.0,Right Midfield,191,75,Charlton Athletic,"['9bd3bb16-baeb-4546-9545-50f85431e5f7', 'a0c74d0a-46d9-4ca1-86f8-8409c8f9703c']",5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:35:05.166,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c74d0a-46d9-4ca1-86f8-8409c8f9703c,3014,,,"[49.8, 4.5]",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40377.0,Hermann Hreidarsson,6.0,Left Back,191,75,Charlton Athletic,"['21c929f8-d55d-47d4-95cb-cff5adace99c', '3ca0f0b6-cddf-4923-834e-eccaca6bb4a5']",6,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:35:06.044,42,Ball Receipt*,True
