50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_saved_off_target,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,"[71.4, 38.5]",,,,,,,,,,,,,,,,1.810724,,,,,,,,,,,,,,,,,,,,,45c15c57-2414-45b9-8f37-c62ae3d4388c,3078,,,"[70.5, 34.1]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,196,1,Arsenal,"['481ad4de-3aa4-46b9-80c3-b8707dd20afa', 'b6d917fc-1bd2-4b7a-912b-7f4e5945bede', 'd54c3a46-01ac-4ce1-a529-34f9fb019dd6']",45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:45.756,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,0.918928,,,,,,,,,,,,,,,,,,,,,d54c3a46-01ac-4ce1-a529-34f9fb019dd6,3079,,,"[42.0, 43.5]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20281.0,Mario Melchiot,3.0,Right Center Back,196,1,Arsenal,['45c15c57-2414-45b9-8f37-c62ae3d4388c'],46,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:31:46.462,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,2.292178,,,,,,,,,,,,,,,,,,,,,b6d917fc-1bd2-4b7a-912b-7f4e5945bede,3080,,,"[71.4, 38.5]",76,,,,,1.5707964,,40.0,Right Foot,,,,"[71.4, 74.5]",,2.0,Low Pass,,36.0,,,15042.0,Dennis Bergkamp,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,196,1,Arsenal,['5868488d-bc23-499d-9dbe-d194220b2419'],47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:47.567,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868488d-bc23-499d-9dbe-d194220b2419,3081,,,"[71.4, 74.5]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,12.0,Right Midfield,196,1,Arsenal,['b6d917fc-1bd2-4b7a-912b-7f4e5945bede'],49,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:49.859,42,Ball Receipt*,
,,,,,,,"[79.1, 76.1]",,,,,,,,,,,,,,,,2.677617,,,,,,,,,,,,,,,,,,,,,9cf8f2df-a715-4e4c-986d-f974b365cd8d,3082,,,"[71.4, 74.5]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,12.0,Right Midfield,196,1,Arsenal,"['5868488d-bc23-499d-9dbe-d194220b2419', 'e9f96498-8007-481e-a2b5-db5f45497b7e']",49,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:49.859,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.476914,,,,,,,,,,,,,,,,,,,,,e9f96498-8007-481e-a2b5-db5f45497b7e,3083,,,"[79.1, 76.1]",76,,,,,-2.9406383,,40.0,Right Foot,,,,"[68.3, 73.9]",,1.0,Ground Pass,,11.021796,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,12.0,Right Midfield,196,1,Arsenal,['70205c01-6b40-4e38-bc13-d44ca8c94541'],52,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:52.537,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,1.425214,,,,,,,,,,,,,,,,,,,,,5f887919-0f8c-4e08-b7fc-24191fce1d39,3084,,,"[45.2, 8.0]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40259.0,Joe Cole,16.0,Left Midfield,196,1,Arsenal,"['65552532-f26b-4b30-8f9f-85362decba9b', '70205c01-6b40-4e38-bc13-d44ca8c94541', 'bdd4841f-7840-44f1-a16a-dc36f34eedcb']",53,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:31:53.236,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70205c01-6b40-4e38-bc13-d44ca8c94541,3085,,,"[68.3, 73.9]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,196,1,Arsenal,"['5f887919-0f8c-4e08-b7fc-24191fce1d39', 'e9f96498-8007-481e-a2b5-db5f45497b7e']",54,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:54.013,42,Ball Receipt*,True
,,,,,,,"[67.7, 72.5]",,,,,,,,,,,,,,,,0.5561,,,,,,,,,,,,,,,,,,,,,bdd4841f-7840-44f1-a16a-dc36f34eedcb,3086,,,"[68.3, 73.9]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,196,1,Arsenal,"['5f887919-0f8c-4e08-b7fc-24191fce1d39', '65552532-f26b-4b30-8f9f-85362decba9b', '70205c01-6b40-4e38-bc13-d44ca8c94541']",54,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:54.013,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,1.301521,,,,,,,,,,,,,,,,,,,,,65552532-f26b-4b30-8f9f-85362decba9b,3087,,,"[67.7, 72.5]",76,,,,,-1.8655264,,40.0,Right Foot,,,,"[64.3, 61.3]",,1.0,Ground Pass,,11.7046995,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,196,1,Arsenal,"['5f887919-0f8c-4e08-b7fc-24191fce1d39', 'c201d012-c994-455e-89bd-a5f777bf857a']",54,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:54.570,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c201d012-c994-455e-89bd-a5f777bf857a,3088,,,"[64.3, 61.3]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,196,1,Arsenal,['65552532-f26b-4b30-8f9f-85362decba9b'],55,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:55.871,42,Ball Receipt*,
,,,,,,,"[64.3, 55.0]",,,,,,,,,,,,,,,,0.991429,,,,,,,,,,,,,,,,,,,,,5853f7ec-e887-4926-9687-3c8417c24141,3089,,,"[64.3, 61.3]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,196,1,Arsenal,"['372722d3-80f2-4a9b-b46f-7ace6957411b', 'c201d012-c994-455e-89bd-a5f777bf857a']",55,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:55.871,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.660434,,,,,,,,,,,,,,,,,,,,,372722d3-80f2-4a9b-b46f-7ace6957411b,3090,,,"[64.3, 55.0]",76,,,,,-1.5707964,,40.0,Right Foot,,,,"[64.3, 35.2]",,1.0,Ground Pass,,19.8,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,196,1,Arsenal,['90ba4478-0d9f-482f-a605-b95823c9a31b'],56,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:56.862,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90ba4478-0d9f-482f-a605-b95823c9a31b,3091,,,"[64.3, 35.2]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,196,1,Arsenal,['372722d3-80f2-4a9b-b46f-7ace6957411b'],58,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:58.523,42,Ball Receipt*,
,,,,,,,"[63.9, 27.3]",,,,,,,,,,,,,,,,1.014235,,,,,,,,,,,,,,,,,,,,,b77013a8-78bf-46db-8f70-9f3861c821a7,3092,,,"[64.3, 35.2]",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,196,1,Arsenal,"['699455ed-f2aa-4572-b66c-2f6910789ecf', '90ba4478-0d9f-482f-a605-b95823c9a31b']",58,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:58.523,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.998096,,,,,,,,,,,,,,,,,,,,,699455ed-f2aa-4572-b66c-2f6910789ecf,3093,,,"[63.9, 27.3]",76,,,,,-1.5891992,,38.0,Left Foot,,,,"[63.6, 11.0]",,1.0,Ground Pass,,16.302761,,,12529.0,Ashley Cole,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,196,1,Arsenal,['8112f3bb-23cc-4d7e-b5ae-ce7d4cb6a640'],59,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:31:59.537,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8112f3bb-23cc-4d7e-b5ae-ce7d4cb6a640,3094,,,"[63.6, 11.0]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,196,1,Arsenal,['699455ed-f2aa-4572-b66c-2f6910789ecf'],1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:01.535,42,Ball Receipt*,
,,,,,,,"[64.5, 9.4]",,,,,,,,,,,,,,,,0.598342,,,,,,,,,,,,,,,,,,,,,edb5b614-d57c-4f63-a7e5-694169bebdae,3095,,,"[63.6, 11.0]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,196,1,Arsenal,"['8112f3bb-23cc-4d7e-b5ae-ce7d4cb6a640', 'f1bed3ff-dfc3-4ffc-bc80-d726318f4356']",1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:01.535,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.055124,,,,,,,,,,,,,,,,,,,,,f1bed3ff-dfc3-4ffc-bc80-d726318f4356,3096,,,"[64.5, 9.4]",77,,,,,-0.26803884,,38.0,Left Foot,,,,"[78.7, 5.5]",,1.0,Ground Pass,,14.725827,,,19312.0,Robert Pirès ,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,196,1,Arsenal,['d7f04a1a-2c5b-48dc-a43e-2fd2d12ad425'],2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:02.134,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7f04a1a-2c5b-48dc-a43e-2fd2d12ad425,3097,,,"[78.7, 5.5]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,196,1,Arsenal,['f1bed3ff-dfc3-4ffc-bc80-d726318f4356'],3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:03.189,42,Ball Receipt*,
,,,,,,,"[115.5, 5.2]",,,,,,,,,,,,,,,,7.99781,,,,,,,,,,,,,,,,,,,,,71dcbe2f-28a6-48f7-9f59-8175d3e4f005,3098,,,"[78.7, 5.5]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,196,1,Arsenal,"['b1fb7b7f-bc48-4bd8-85f9-435882c144cf', 'd1e1b1b7-4bf8-4673-a33d-f96cdb767a65', 'd7f04a1a-2c5b-48dc-a43e-2fd2d12ad425']",3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:03.189,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,2.059002,,,,,,,,,,,,,,,,,,,,,b1fb7b7f-bc48-4bd8-85f9-435882c144cf,3099,,,"[18.4, 75.8]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15524.0,Jesper Grønkjær,24.0,Left Center Forward,196,1,Arsenal,['71dcbe2f-28a6-48f7-9f59-8175d3e4f005'],8,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:32:08.873,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,59fd3b73-1a98-4ec2-959a-0f2f213b4606,3100,,,"[4.6, 74.9]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15524.0,Jesper Grønkjær,24.0,Left Center Forward,196,1,Arsenal,['d1e1b1b7-4bf8-4673-a33d-f96cdb767a65'],11,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:32:11.187,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,d1e1b1b7-4bf8-4673-a33d-f96cdb767a65,3101,,,"[115.5, 5.2]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,196,1,Arsenal,['59fd3b73-1a98-4ec2-959a-0f2f213b4606'],11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:11.187,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,2.451496,,,,,,,,,,,,,,,,,,,,,062040d5-753a-4e8e-a779-6e391e55cd21,3102,,,"[115.7, 6.6]",77,,,,,2.1881514,3ef35fba-81a3-41d3-8066-715ee9cbbb0a,40.0,Right Foot,,,,"[97.1, 32.8]",,1.0,Ground Pass,,32.13098,,,15042.0,Dennis Bergkamp,True,,,,,,62.0,Free Kick,2,3,From Free Kick,19312.0,Robert Pirès ,16.0,Left Midfield,197,1,Arsenal,['0cff69d5-43d0-4acf-8bc6-5344877232cd'],39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:39.589,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cff69d5-43d0-4acf-8bc6-5344877232cd,3103,,,"[97.1, 32.8]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15042.0,Dennis Bergkamp,12.0,Right Midfield,197,1,Arsenal,['062040d5-753a-4e8e-a779-6e391e55cd21'],42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:42.034,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.756987,,,,,,,,,,,,,,,,,,,,,3ef35fba-81a3-41d3-8066-715ee9cbbb0a,3104,,,"[99.6, 33.5]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15042.0,Dennis Bergkamp,12.0,Right Midfield,197,1,Arsenal,['46297feb-ba12-40f9-bc85-1f7c899ced8b'],42,,40.0,Right Foot,,"[120.0, 34.6, 0.3]",True,,"[{'location': [107.9, 45.5], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [109.1, 47.1], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.5, 50.8], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.4, 30.2], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [111.0, 37.6], 'player': {'id': 24971, 'name': 'Nwankwo Christian Kanu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.3, 43.9], 'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.8, 40.6], 'player': {'id': 40258, 'name': 'Wayne Bridge'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.7, 43.7], 'player': {'id': 20281, 'name': 'Mario Melchiot'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 33.0], 'player': {'id': 34394, 'name': 'Hernán Jorge Crespo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.0, 39.0], 'player': {'id': 40259, 'name': 'Joe Cole'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.4, 39.9], 'player': {'id': 40260, 'name': 'Carlo Cudicini'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.5, 32.8], 'player': {'id': 20330, 'name': 'Frank Lampard'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.6, 40.2], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.4, 45.2], 'player': {'id': 20254, 'name': 'Claude Makélélé'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.5, 46.6], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",062040d5-753a-4e8e-a779-6e391e55cd21,,,98.0,Off T,,0.090471394,93.0,Normal,87.0,Open Play,,,,,,,1,Arsenal,00:32:42.034,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,"[4.7, 40.2]",,,44.0,Set,,,,32.0,Shot Faced,46297feb-ba12-40f9-bc85-1f7c899ced8b,3105,,,"[4.7, 40.2]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40260.0,Carlo Cudicini,1.0,Goalkeeper,197,1,Arsenal,['3ef35fba-81a3-41d3-8066-715ee9cbbb0a'],42,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:32:42.791,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,6842c8df-4ffd-4ca1-805c-cf6b4397557b,3106,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40261.0,"Gérémi Sorele N""Djitap Fotso",11.0,Left Defensive Midfield,197,1,Arsenal,,59,,,,,,,,,,,,,,,,,,,,103.0,Tactical,40262.0,Jerrel Hasselbaink,,,33,Chelsea,00:32:59.602,19,Substitution,
,,,,,,,,,,,,,,,,,,,,,,,3.931849,,,,,,,,,,,,,,,,,,,,,1de2083e-1290-4ce8-8121-55d00a6e0782,3107,,,"[6.0, 36.0]",78,,,,,-0.15458499,,40.0,Right Foot,,,,"[87.5, 23.3]",,3.0,High Pass,,82.483574,9.0,Incomplete,40262.0,Jerrel Hasselbaink,,,,,,,63.0,Goal Kick,2,7,From Goal Kick,40260.0,Carlo Cudicini,1.0,Goalkeeper,198,33,Chelsea,"['1d2eb1a2-030e-4813-971c-2b56275ed9d0', 'b6bf71f4-ecd1-4d31-b7f9-af052584bc34']",11,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:33:11.141,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6bf71f4-ecd1-4d31-b7f9-af052584bc34,3108,,,"[81.9, 22.0]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40262.0,Jerrel Hasselbaink,11.0,Left Defensive Midfield,198,33,Chelsea,['1de2083e-1290-4ce8-8121-55d00a6e0782'],15,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:33:15.073,42,Ball Receipt*,
,,,,,,,,,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1d2eb1a2-030e-4813-971c-2b56275ed9d0,3109,,,"[32.6, 56.8]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,198,33,Chelsea,['1de2083e-1290-4ce8-8121-55d00a6e0782'],15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:15.073,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,1.22991,,,,,,,,,,,,,,,,,,,,,208643b3-9799-4c21-99fd-faca55679705,3110,,,"[68.6, 33.4]",78,,,,,-1.9693187,,70.0,Other,,,,"[67.8, 31.5]",,2.0,Low Pass,,2.0615528,,,20330.0,Frank Lampard,,,,,,,66.0,Recovery,2,7,From Goal Kick,20254.0,Claude Makélélé,9.0,Right Defensive Midfield,198,33,Chelsea,['dff9a715-8737-4635-86fc-9d69f1eb1e18'],17,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:33:17.813,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,2.581067,,,,,,,,,,,,,,,,,,,,,fe39bd42-c9ac-495c-ae6a-2eb8cf73068e,3111,,,"[47.7, 48.9]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,198,33,Chelsea,"['55db83d4-327f-40c4-a657-6f0a9608992a', '86b0760f-75a1-4f6c-a88d-b3f1fbc3c031', 'dff9a715-8737-4635-86fc-9d69f1eb1e18']",18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:18.599,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dff9a715-8737-4635-86fc-9d69f1eb1e18,3112,,,"[67.8, 31.5]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,20330.0,Frank Lampard,12.0,Right Midfield,198,33,Chelsea,"['208643b3-9799-4c21-99fd-faca55679705', 'fe39bd42-c9ac-495c-ae6a-2eb8cf73068e']",19,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:33:19.043,42,Ball Receipt*,True
,,,,,,,"[70.6, 13.0]",,,,,,,,,,,,,,,,1.720305,,,,,,,,,,,,,,,,,,,,,55db83d4-327f-40c4-a657-6f0a9608992a,3113,,,"[67.8, 31.5]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,20330.0,Frank Lampard,12.0,Right Midfield,198,33,Chelsea,"['86b0760f-75a1-4f6c-a88d-b3f1fbc3c031', 'dff9a715-8737-4635-86fc-9d69f1eb1e18', 'fe39bd42-c9ac-495c-ae6a-2eb8cf73068e']",19,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:33:19.043,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,1.157192,,,,,,,,,,,,,,,,,,,,,86b0760f-75a1-4f6c-a88d-b3f1fbc3c031,3114,,,"[70.6, 13.0]",78,,,,,-1.5042281,,38.0,Left Foot,,,,"[71.3, 2.5]",,1.0,Ground Pass,,10.523308,,,40259.0,Joe Cole,,,,,,,,,2,7,From Goal Kick,20330.0,Frank Lampard,12.0,Right Midfield,198,33,Chelsea,"['0805046b-3701-4d10-803e-2f2af7f7596c', 'fe39bd42-c9ac-495c-ae6a-2eb8cf73068e']",20,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:33:20.763,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0805046b-3701-4d10-803e-2f2af7f7596c,3115,,,"[71.3, 2.5]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40259.0,Joe Cole,16.0,Left Midfield,198,33,Chelsea,['86b0760f-75a1-4f6c-a88d-b3f1fbc3c031'],21,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:33:21.920,42,Ball Receipt*,
,,,,,,,"[72.1, 3.5]",,,,,,,,,,,,,,,,0.320448,,,,,,,,,,,,,,,,,,,,,6c523f45-0c91-4660-b966-3ca392149362,3116,,,"[71.3, 2.5]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40259.0,Joe Cole,16.0,Left Midfield,198,33,Chelsea,"['0805046b-3701-4d10-803e-2f2af7f7596c', '14360ead-e10c-4869-84e9-29758dc2df34']",21,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:33:21.920,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,14360ead-e10c-4869-84e9-29758dc2df34,3117,,,"[72.1, 3.5]",78,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40259.0,Joe Cole,16.0,Left Midfield,198,33,Chelsea,,22,,,,,,,,,,,,,,,,,,,,,,,,,,33,Chelsea,00:33:22.241,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,,,2.650255,,,,,,,,,,,,,,,,,,,,,68f36dc0-1bdd-4dab-9363-2b2c76848dd6,3118,,,"[49.5, 80.0]",78,,,,,-0.092882656,,,,,,,"[86.0, 76.6]",,3.0,High Pass,,36.658012,,,24971.0,Nwankwo Christian Kanu,,,,,,,67.0,Throw-in,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,199,1,Arsenal,['30eeaea3-6063-4f3b-8a27-b7cd139d3b47'],45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:45.681,30,Pass,
