50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,35.0,Both Hands,,56.0,Saved Twice,44.0,Set,45.0,Diving,33.0,Shot Saved,3803e936-39f1-4a69-9fa5-4446fdbdb2da,2534,,,"[1.1, 39.5]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,146,1,Arsenal,['4be2e58c-6cb2-43ec-b01d-7e671fb46f13'],5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:05.015,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,1.530495,,,,,,,,,,,,,,,,,,,,397f2b60-6d71-45b4-b3a8-c3ad3cd23c30,2535,,,"[9.2, 35.4]",63,,True,,,0.5944299,,68.0,Drop Kick,,,,"[52.1, 64.4]",,3.0,High Pass,,51.782333,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,,2,8,From Keeper,20015.0,Jens Lehmann,1.0,Goalkeeper,147,1,Arsenal,['d701a335-651e-4830-b236-85ff38ae1fa5'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:22.209,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d701a335-651e-4830-b236-85ff38ae1fa5,2536,,,"[52.1, 64.4]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,From Keeper,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,147,1,Arsenal,['397f2b60-6d71-45b4-b3a8-c3ad3cd23c30'],23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:23.740,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.151204,,,,,,,,,,,,,,,,,,,,c70485ab-080e-4b9a-8048-fbe328c6adf3,2537,,,"[52.1, 64.4]",63,,,,,1.3796118,,40.0,Right Foot,,,,"[54.5, 76.8]",,1.0,Ground Pass,,12.630123,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,2,1,Regular Play,40221.0,Gilberto Aparecido da Silva,13.0,Right Center Midfield,148,1,Arsenal,['87387941-c8b3-451e-94a7-c28a93f44ba2'],27,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:27.072,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87387941-c8b3-451e-94a7-c28a93f44ba2,2538,,,"[54.5, 76.8]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,148,1,Arsenal,['c70485ab-080e-4b9a-8048-fbe328c6adf3'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:28.223,42,Ball Receipt*,
,,,,,,,"[54.5, 76.8]",,,,,,,,,,,,,,,,0.569028,,,,,,,,,,,,,,,,,,,,ef0af74c-d54a-409e-b743-686a6f208182,2539,,,"[54.5, 76.8]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,148,1,Arsenal,"['64fef6df-d1ec-438b-82c4-b11359fb452c', '87387941-c8b3-451e-94a7-c28a93f44ba2']",28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:28.223,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.321345,,,,,,,,,,,,,,,,,,,,64fef6df-d1ec-438b-82c4-b11359fb452c,2540,,,"[54.5, 76.8]",63,,,,,-0.2220819,,40.0,Right Foot,,,,"[73.1, 72.6]",,1.0,Ground Pass,,19.068298,,,,15042.0,Dennis Bergkamp,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,149,1,Arsenal,['09d84f3b-93b3-4bb4-a687-09ba835d6d64'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:28.792,30,Pass,
,,,,,,,,,,,,,,True,,,,,,,,,2.004584,,,,,,,,,,,,,,,,,,,,e2618719-cec2-4f13-b863-d9f8aa07e9ac,2541,,,"[45.5, 8.6]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40218.0,Sylvain Distin,5.0,Left Center Back,149,1,Arsenal,"['09d84f3b-93b3-4bb4-a687-09ba835d6d64', '17d823f2-33ce-4d07-a932-bfdb1b2e9594']",29,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:29.877,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09d84f3b-93b3-4bb4-a687-09ba835d6d64,2542,,,"[73.1, 72.6]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,149,1,Arsenal,"['64fef6df-d1ec-438b-82c4-b11359fb452c', 'e2618719-cec2-4f13-b863-d9f8aa07e9ac']",30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:30.114,42,Ball Receipt*,True
,,,,,,,"[71.9, 73.2]",,,,,,,,,,,,,,,,2.25165,,,,,,,,,,,,,,,,,,,,17d823f2-33ce-4d07-a932-bfdb1b2e9594,2543,,,"[73.1, 72.6]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,149,1,Arsenal,"['09d84f3b-93b3-4bb4-a687-09ba835d6d64', '7fe1378e-4de5-4061-87ca-c3ea0e02325b', '82670761-bad2-419b-96b5-2615c1b4fde5', 'e2618719-cec2-4f13-b863-d9f8aa07e9ac']",30,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:30.114,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,0.735176,,,,,,,,,,,,,,,,,,,,82670761-bad2-419b-96b5-2615c1b4fde5,2544,,,"[53.2, 3.9]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40217.0,Trevor Sinclair,20.0,Left Attacking Midfield,149,1,Arsenal,['17d823f2-33ce-4d07-a932-bfdb1b2e9594'],31,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:31.087,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,7fe1378e-4de5-4061-87ca-c3ea0e02325b,2545,,,"[71.9, 73.2]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15042.0,Dennis Bergkamp,24.0,Left Center Forward,149,1,Arsenal,['5b0462db-51b0-41c0-b196-9d4b43418e96'],32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:32.365,3,Dispossessed,True
,,,,,,,,,,,,,,True,,,,,17.0,Success Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,5b0462db-51b0-41c0-b196-9d4b43418e96,2546,,,"[48.2, 6.9]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40218.0,Sylvain Distin,5.0,Left Center Back,149,1,Arsenal,['7fe1378e-4de5-4061-87ca-c3ea0e02325b'],32,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:32.365,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,1.446493,,,,,,,,,,,,,,,,,,,,0b1166c9-16b2-4c45-a7de-5c5468d5bae7,2547,,,"[45.2, 0.1]",63,,,,,1.9958955,,,,,,,"[38.5, 14.9]",,2.0,Low Pass,,16.245922,,,,38552.0,Joey Barton,,,,,,67.0,Throw-in,2,4,From Throw In,24758.0,Michael Tarnat,6.0,Left Back,150,36,Manchester City,['9d115fe0-16ce-4787-9ba5-1dd8867f428b'],39,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:39.280,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d115fe0-16ce-4787-9ba5-1dd8867f428b,2548,,,"[38.5, 14.9]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38552.0,Joey Barton,10.0,Center Defensive Midfield,150,36,Manchester City,['0b1166c9-16b2-4c45-a7de-5c5468d5bae7'],40,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:40.726,42,Ball Receipt*,
,,,,,,,"[38.5, 18.4]",,,,,,,,,,,,,,,,1.537554,,,,,,,,,,,,,,,,,,,,45c0670a-1bb6-43cc-827c-2ae30c3d9a7b,2549,,,"[38.5, 14.9]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38552.0,Joey Barton,10.0,Center Defensive Midfield,150,36,Manchester City,"['01b1c827-bbf0-4ae4-b379-66e1d8ae70ee', '9d115fe0-16ce-4787-9ba5-1dd8867f428b']",40,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:40.726,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.892591,,,,,,,,,,,,,,,,,,,,01b1c827-bbf0-4ae4-b379-66e1d8ae70ee,2550,,,"[38.5, 18.4]",63,,,,,1.699393,,40.0,Right Foot,,,,"[32.5, 64.8]",,3.0,High Pass,,46.786324,,,,40215.0,Jihai Sun,,True,,,,,,2,4,From Throw In,38552.0,Joey Barton,10.0,Center Defensive Midfield,150,36,Manchester City,['dcac2bd8-1a08-4b9e-a3fd-18be44e6c662'],42,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:42.264,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcac2bd8-1a08-4b9e-a3fd-18be44e6c662,2551,,,"[32.5, 64.8]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40215.0,Jihai Sun,2.0,Right Back,150,36,Manchester City,['01b1c827-bbf0-4ae4-b379-66e1d8ae70ee'],44,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:44.156,42,Ball Receipt*,
,,,,,,,"[34.6, 65.1]",,,,,,,,,,,,,,,,1.467208,,,,,,,,,,,,,,,,,,,,129e460e-fb49-4767-85d8-052f230a980d,2552,,,"[32.5, 64.8]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40215.0,Jihai Sun,2.0,Right Back,150,36,Manchester City,"['4dcc9b7b-82a2-4699-8979-5d7f61c6ee2c', 'dcac2bd8-1a08-4b9e-a3fd-18be44e6c662']",44,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:44.156,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.365889,,,,,,,,,,,,,,,,,,,,4dcc9b7b-82a2-4699-8979-5d7f61c6ee2c,2553,,,"[34.6, 65.1]",63,,,,,0.071307465,,40.0,Right Foot,,,,"[55.6, 66.6]",,1.0,Ground Pass,,21.053503,,,,38551.0,Shaun Wright-Phillips,,,,,,,,2,4,From Throw In,40215.0,Jihai Sun,2.0,Right Back,150,36,Manchester City,['f75432dc-3fcf-4fff-b1b7-937fd1fe866a'],45,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:45.624,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f75432dc-3fcf-4fff-b1b7-937fd1fe866a,2554,,,"[55.6, 66.6]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,150,36,Manchester City,['4dcc9b7b-82a2-4699-8979-5d7f61c6ee2c'],46,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:46.990,42,Ball Receipt*,
,,,,,,,"[55.6, 67.2]",,,,,,,,,,,,,,,,0.653745,,,,,,,,,,,,,,,,,,,,e0d22b5b-26c8-4809-8770-dfc7e51e652d,2555,,,"[55.6, 66.6]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,150,36,Manchester City,"['e0ef1aaf-4fb8-4d05-bf00-001a1fd7eae6', 'f75432dc-3fcf-4fff-b1b7-937fd1fe866a']",46,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:46.990,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,1.032744,,,,,,,,,,,,,,,,,,,,e0ef1aaf-4fb8-4d05-bf00-001a1fd7eae6,2556,,,"[55.6, 67.2]",63,,,,,-3.127957,,40.0,Right Foot,,,,"[33.6, 66.9]",,1.0,Ground Pass,,22.002045,,,,40215.0,Jihai Sun,,,,,,,,2,4,From Throw In,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,150,36,Manchester City,['360beb06-c852-4275-967d-f3e91f532853'],47,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:47.643,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360beb06-c852-4275-967d-f3e91f532853,2557,,,"[33.6, 66.9]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40215.0,Jihai Sun,2.0,Right Back,150,36,Manchester City,['e0ef1aaf-4fb8-4d05-bf00-001a1fd7eae6'],48,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:48.676,42,Ball Receipt*,
,,,,,,,"[33.6, 66.9]",,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,128f04c0-ade1-4714-ae2d-9affa61b3050,2558,,,"[33.6, 66.9]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40215.0,Jihai Sun,2.0,Right Back,150,36,Manchester City,"['360beb06-c852-4275-967d-f3e91f532853', '9cfb037a-e641-43ba-a849-8cb48130e1f2']",48,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:48.676,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,3.927736,,,,,,,,,,,,,,,,,,,,9cfb037a-e641-43ba-a849-8cb48130e1f2,2559,,,"[33.6, 66.9]",63,,,,,-0.20915298,,40.0,Right Foot,,,,"[100.5, 52.7]",,3.0,High Pass,,68.39043,9.0,Incomplete,,15519.0,Nicolas Anelka,,,,,,,,2,4,From Throw In,40215.0,Jihai Sun,2.0,Right Back,150,36,Manchester City,"['9943c25a-c307-4459-91ec-a633cc6e1c0f', 'dc181913-4b57-4a49-acc9-f271c3e9ad77']",48,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:48.716,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9943c25a-c307-4459-91ec-a633cc6e1c0f,2560,,,"[96.7, 48.8]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15519.0,Nicolas Anelka,23.0,Center Forward,150,36,Manchester City,['9cfb037a-e641-43ba-a849-8cb48130e1f2'],52,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:52.644,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,47.0,Claim,,,,,27.0,Keeper Sweeper,dc181913-4b57-4a49-acc9-f271c3e9ad77,2561,,,"[19.6, 27.4]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,From Keeper,20015.0,Jens Lehmann,1.0,Goalkeeper,151,1,Arsenal,['9cfb037a-e641-43ba-a849-8cb48130e1f2'],52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:52.644,23,Goal Keeper,
,,,,,,,"[25.4, 26.9]",,,,,,,,,,,,,,,,1.276259,,,,,,,,,,,,,,,,,,,,668a8fde-2a16-45d8-9e7e-b21059bf09a2,2562,,,"[19.6, 27.4]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,From Keeper,20015.0,Jens Lehmann,1.0,Goalkeeper,151,1,Arsenal,"['51409ead-aee3-4c37-beb1-84ea52bebf6a', 'a6f3ddca-d50d-4a80-89c6-305f3df943f1', 'dc181913-4b57-4a49-acc9-f271c3e9ad77']",52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:52.644,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,0.593789,,,,,,,,,,,,,,,,,,,,a6f3ddca-d50d-4a80-89c6-305f3df943f1,2563,,,"[90.1, 54.5]",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,From Keeper,38465.0,Claudio Reyna,13.0,Right Center Midfield,151,1,Arsenal,"['51409ead-aee3-4c37-beb1-84ea52bebf6a', '668a8fde-2a16-45d8-9e7e-b21059bf09a2']",53,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:18:53.516,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.87944,,,,,,,,,,,,,,,,,,,,51409ead-aee3-4c37-beb1-84ea52bebf6a,2564,,,"[25.4, 26.9]",63,,,,,-1.2939981,,40.0,Right Foot,,,,"[32.9, 0.5]",,3.0,High Pass,,27.444672,75.0,Out,,,,,,,,,,,2,8,From Keeper,20015.0,Jens Lehmann,1.0,Goalkeeper,151,1,Arsenal,['a6f3ddca-d50d-4a80-89c6-305f3df943f1'],53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:18:53.920,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,1.236812,,,,,,,,,,,,,,,,,,,,e93cd710-3597-4ba8-a8b1-686811a78aaa,2565,,,"[80.4, 80.0]",64,,,,,-0.96879774,,,,,,,"[90.5, 65.3]",,2.0,Low Pass,,17.835358,,,,38465.0,Claudio Reyna,,,,,,67.0,Throw-in,2,4,From Throw In,40215.0,Jihai Sun,2.0,Right Back,152,36,Manchester City,['53c731a2-32c4-461e-bdf3-5959396ddbef'],4,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:19:04.803,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53c731a2-32c4-461e-bdf3-5959396ddbef,2566,,,"[90.5, 65.3]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38465.0,Claudio Reyna,13.0,Right Center Midfield,152,36,Manchester City,['e93cd710-3597-4ba8-a8b1-686811a78aaa'],6,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:19:06.040,42,Ball Receipt*,
,,,,,,,"[89.5, 65.3]",,,,,,,,,,,,,,,,0.332528,,,,,,,,,,,,,,,,,,,,2b4bf189-a4c2-4bda-9b8f-496420daaf53,2567,,,"[90.5, 65.3]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38465.0,Claudio Reyna,13.0,Right Center Midfield,152,36,Manchester City,"['53c731a2-32c4-461e-bdf3-5959396ddbef', '7b7aaeee-d373-4f22-b573-545bcdb29033']",6,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:19:06.040,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,0.244211,,,,,,,,,,,,,,,,,,,,7b7aaeee-d373-4f22-b573-545bcdb29033,2568,,,"[89.5, 65.3]",64,,,,,3.1415927,,40.0,Right Foot,,,,"[84.8, 65.3]",,2.0,Low Pass,,4.7,9.0,Incomplete,,40215.0,Jihai Sun,,,,,,,,2,4,From Throw In,38465.0,Claudio Reyna,13.0,Right Center Midfield,152,36,Manchester City,"['2cdcaf33-a998-434d-a581-ea9db53eba03', '8d4aa754-094a-4709-b957-431d01cbf30c']",6,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:19:06.372,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cdcaf33-a998-434d-a581-ea9db53eba03,2569,,,"[78.7, 74.3]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40215.0,Jihai Sun,2.0,Right Back,152,36,Manchester City,['7b7aaeee-d373-4f22-b573-545bcdb29033'],6,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:19:06.617,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,8d4aa754-094a-4709-b957-431d01cbf30c,2570,,,"[35.3, 14.8]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,152,36,Manchester City,['7b7aaeee-d373-4f22-b573-545bcdb29033'],6,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:06.617,6,Block,
,,,,,,,,,,,,,,,,,,,,,,,0.948074,,,,,,,,,,,,,,,,,,,,cd0143e9-ddde-4bf5-a8ac-b45b6c623ae1,2571,,,"[89.5, 68.1]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,38465.0,Claudio Reyna,13.0,Right Center Midfield,152,36,Manchester City,"['0c8a9be6-2665-4905-aa07-76babe86f4df', '75d93d94-f65e-47c1-8530-138f5a998f8b', 'f1cea5f9-414d-4b86-b8e6-8ceaa1a2493e']",7,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:19:07.100,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,f1cea5f9-414d-4b86-b8e6-8ceaa1a2493e,2572,,,"[27.3, 8.8]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,153,1,Arsenal,['cd0143e9-ddde-4bf5-a8ac-b45b6c623ae1'],7,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:07.321,2,Ball Recovery,True
,,,,,,,"[30.0, 6.8]",,,,,,,,,,,,,,,,0.434052,,,,,,,,,,,,,,,,,,,,75d93d94-f65e-47c1-8530-138f5a998f8b,2573,,,"[27.3, 8.8]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,153,1,Arsenal,"['0c8a9be6-2665-4905-aa07-76babe86f4df', '259c7124-cb75-4cc3-8f92-aac0f8418bac', 'cd0143e9-ddde-4bf5-a8ac-b45b6c623ae1', 'f1cea5f9-414d-4b86-b8e6-8ceaa1a2493e']",7,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:07.321,43,Carry,True
,,,,,,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,259c7124-cb75-4cc3-8f92-aac0f8418bac,2574,,,"[90.1, 73.3]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38465.0,Claudio Reyna,13.0,Right Center Midfield,153,1,Arsenal,"['0c8a9be6-2665-4905-aa07-76babe86f4df', '75d93d94-f65e-47c1-8530-138f5a998f8b']",7,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:19:07.755,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0c8a9be6-2665-4905-aa07-76babe86f4df,2575,,,"[30.0, 6.8]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,153,1,Arsenal,"['259c7124-cb75-4cc3-8f92-aac0f8418bac', 'cd0143e9-ddde-4bf5-a8ac-b45b6c623ae1']",7,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:07.755,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,2.475007,,,,,,,,,,,,,,,,,,,,01164d5a-b56b-4771-b5a5-68f772060820,2576,,,"[30.3, 6.2]",64,,True,,,1.031079,,38.0,Left Foot,,,,"[55.4, 48.1]",,1.0,Ground Pass,,48.842808,,,,24972.0,Ray Parlour,,True,,,,62.0,Free Kick,2,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,154,1,Arsenal,['e7a7949c-ce01-4ed2-a9ec-3b74381556e8'],23,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:23.021,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a7949c-ce01-4ed2-a9ec-3b74381556e8,2577,,,"[55.4, 48.1]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,24972.0,Ray Parlour,12.0,Right Midfield,154,1,Arsenal,['01164d5a-b56b-4771-b5a5-68f772060820'],25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:25.496,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1.012902,,,,,,,,,,,,,,,,,,,,0e1c3c14-a562-441e-b75d-fa6a60d4f9ec,2578,,,"[54.5, 46.7]",64,,,,,-1.1767085,,40.0,Right Foot,,,,"[58.7, 36.6]",,1.0,Ground Pass,,10.938464,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,2,3,From Free Kick,24972.0,Ray Parlour,12.0,Right Midfield,154,1,Arsenal,['bd57f142-1518-40fa-aeda-2b348cf5b656'],26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:19:26.809,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,3.551109,,,,,,,,,,,,,,,,,,,,51ac6212-a4ee-4dde-80ae-06e94bf1e63c,2579,,,"[63.9, 37.8]",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,19636.0,Paul Bosvelt,15.0,Left Center Midfield,154,1,Arsenal,"['ba8fe21d-d907-4454-9cce-cb82cb119306', 'bd57f142-1518-40fa-aeda-2b348cf5b656', 'f1b9333f-12b6-4844-a353-c79dfc3879f9']",27,,,,,,,,,,,,,,,,,,,,,,36,Manchester City,00:19:27.733,17,Pressure,
