ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_saved_off_target,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,"[13.2, 53.1]",,,,,,,,,,,,,,,,1.366861,,,,,,,,,,,,,,,,,,,,bb847ab3-173c-4f84-81e5-bd7b3fd103e4,3071,,,"[15.2, 55.3]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,190,1,Arsenal,"['5ac22e59-8623-484c-ab03-7358bc0e0ebb', 'e84859f3-e532-4f33-9acb-ab2c3d45a7db']",52,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:52.471,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.019091,,,,,,,,,,,,,,,,,,,,e84859f3-e532-4f33-9acb-ab2c3d45a7db,3072,,,"[13.2, 53.1]",77,,,,,-1.0119599,,69.0,Keeper Arm,,,,"[36.9, 15.2]",2.0,Low Pass,,44.70011,,,,12529.0,Ashley Cole,,,,,,,,2,1,Regular Play,20015.0,Jens Lehmann,1.0,Goalkeeper,190,1,Arsenal,['0e1d2598-e913-428a-a14f-a955f23fe8e3'],53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:53.838,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e1d2598-e913-428a-a14f-a955f23fe8e3,3073,,,"[36.9, 15.2]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,190,1,Arsenal,['e84859f3-e532-4f33-9acb-ab2c3d45a7db'],55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:55.857,42,Ball Receipt*,
,,,,,"[47.0, 15.2]",,,,,,,,,,,,,,,,2.219418,,,,,,,,,,,,,,,,,,,,31b4f1c7-5f3a-418a-80fc-cfa0c833af16,3074,,,"[36.9, 15.2]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,190,1,Arsenal,"['0e1d2598-e913-428a-a14f-a955f23fe8e3', 'df77a365-9aa5-49f2-bad6-bfcb957e2e41']",55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:55.857,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.052996,,,,,,,,,,,,,,,,,,,,df77a365-9aa5-49f2-bad6-bfcb957e2e41,3075,,,"[47.0, 15.2]",77,,,,,0.6852057,,38.0,Left Foot,,,,"[57.4, 23.7]",1.0,Ground Pass,,13.431679,,,,15754.0,Fredrik Ljungberg,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,190,1,Arsenal,['193ec231-a576-4d5a-afe9-c444476bee3b'],58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:58.077,30,Pass,
,,,,,,,,,,,,,,,,,,,,,2.564672,,,,,,,,,,,,,,,,,,,,b0fd29b2-03db-4fd2-a129-581dfe7c2431,3076,,,"[61.7, 54.2]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40411.0,Sylvain Legwinski,19.0,Center Attacking Midfield,190,1,Arsenal,"['193ec231-a576-4d5a-afe9-c444476bee3b', '1ed83edd-0ff8-46fb-bb7b-14ddeb72af90', '84666292-7141-4199-ae63-3c115ce1c84b', 'cf81aa84-d6dc-42c2-9baa-e013cc544544']",59,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:32:59.045,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193ec231-a576-4d5a-afe9-c444476bee3b,3077,,,"[57.4, 23.7]",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,15.0,Left Center Midfield,190,1,Arsenal,"['b0fd29b2-03db-4fd2-a129-581dfe7c2431', 'df77a365-9aa5-49f2-bad6-bfcb957e2e41']",59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:59.130,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,1.097909,,,,,,,,,,,,,,,,,,,,84666292-7141-4199-ae63-3c115ce1c84b,3078,,,"[55.2, 23.9]",77,,,,,-2.2489157,,40.0,Right Foot,,,,"[49.4, 16.7]",1.0,Ground Pass,,9.24554,,,,12529.0,Ashley Cole,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,15.0,Left Center Midfield,190,1,Arsenal,"['1ed83edd-0ff8-46fb-bb7b-14ddeb72af90', 'b0fd29b2-03db-4fd2-a129-581dfe7c2431']",59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:32:59.130,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed83edd-0ff8-46fb-bb7b-14ddeb72af90,3079,,,"[49.4, 16.7]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,190,1,Arsenal,"['84666292-7141-4199-ae63-3c115ce1c84b', 'b0fd29b2-03db-4fd2-a129-581dfe7c2431']",0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:00.228,42,Ball Receipt*,True
,,,,,"[45.1, 20.8]",,,,,,,,,,,,,,,,2.103011,,,,,,,,,,,,,,,,,,,,cf81aa84-d6dc-42c2-9baa-e013cc544544,3080,,,"[49.4, 16.7]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,190,1,Arsenal,"['1ed83edd-0ff8-46fb-bb7b-14ddeb72af90', '48861ebf-eb2d-411c-b464-a63c09ee8159', 'b0fd29b2-03db-4fd2-a129-581dfe7c2431']",0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:00.228,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.103794,,,,,,,,,,,,,,,,,,,,48861ebf-eb2d-411c-b464-a63c09ee8159,3081,,,"[45.1, 20.8]",78,,,,,1.0899091,,40.0,Right Foot,,,,"[49.9, 30.0]",1.0,Ground Pass,,10.376898,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,190,1,Arsenal,['e9de0585-6849-4af8-8965-0d761a19041a'],2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:02.331,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9de0585-6849-4af8-8965-0d761a19041a,3082,,,"[49.9, 30.0]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,10.0,Center Defensive Midfield,190,1,Arsenal,['48861ebf-eb2d-411c-b464-a63c09ee8159'],3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:03.434,42,Ball Receipt*,
,,,,,"[49.0, 33.8]",,,,,,,,,,,,,,,,0.749832,,,,,,,,,,,,,,,,,,,,8419a5bb-cf4c-45bc-bfc1-76bb0da1e06d,3083,,,"[49.9, 30.0]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,10.0,Center Defensive Midfield,190,1,Arsenal,"['5d378036-c079-42b9-809a-ab92771b4829', '6fbe55e9-9745-4460-811c-532742957043', 'e9de0585-6849-4af8-8965-0d761a19041a']",3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:03.434,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.742829,,,,,,,,,,,,,,,,,,,,6fbe55e9-9745-4460-811c-532742957043,3084,,,"[67.0, 52.1]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38566.0,Lee Clark,13.0,Right Center Midfield,190,1,Arsenal,"['5d378036-c079-42b9-809a-ab92771b4829', '8419a5bb-cf4c-45bc-bfc1-76bb0da1e06d']",3,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:03.742,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.695964,,,,,,,,,,,,,,,,,,,,5d378036-c079-42b9-809a-ab92771b4829,3085,,,"[49.0, 33.8]",78,,,,,1.0390723,,40.0,Right Foot,,,,"[55.0, 44.0]",1.0,Ground Pass,,11.83385,,,,19312.0,Robert Pirès ,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,10.0,Center Defensive Midfield,190,1,Arsenal,"['6fbe55e9-9745-4460-811c-532742957043', 'fc4ccba9-2d96-4a46-b54a-db9d2c8e738b']",4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:04.184,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc4ccba9-2d96-4a46-b54a-db9d2c8e738b,3086,,,"[55.0, 44.0]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,19.0,Center Attacking Midfield,190,1,Arsenal,['5d378036-c079-42b9-809a-ab92771b4829'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:05.880,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.071868,,,,,,,,,,,,,,,,,,,,9f73e766-de57-4a6c-a436-d97be4c9816e,3087,,,"[55.0, 44.0]",78,,,,,1.9866081,,40.0,Right Foot,,,,"[48.2, 59.4]",1.0,Ground Pass,,16.834488,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,19.0,Center Attacking Midfield,190,1,Arsenal,['f445d80b-d794-467e-aebf-d19fe8561a08'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:05.880,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f445d80b-d794-467e-aebf-d19fe8561a08,3088,,,"[48.2, 59.4]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,190,1,Arsenal,['9f73e766-de57-4a6c-a436-d97be4c9816e'],6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:06.952,42,Ball Receipt*,
,,,,,"[50.9, 59.2]",,,,,,,,,,,,,,,,1.646161,,,,,,,,,,,,,,,,,,,,669a0b81-6415-4b59-9740-ad2f776cf26b,3089,,,"[48.2, 59.4]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,190,1,Arsenal,"['c78723be-b2d4-41d1-a76a-e72ea39f9c70', 'f445d80b-d794-467e-aebf-d19fe8561a08']",6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:06.952,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.721979,,,,,,,,,,,,,,,,,,,,c78723be-b2d4-41d1-a76a-e72ea39f9c70,3090,,,"[50.9, 59.2]",78,,,,,-0.36497164,,40.0,Right Foot,,,,"[84.4, 46.4]",3.0,High Pass,,35.8621,,9.0,Incomplete,,,,,,,,,,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,190,1,Arsenal,['e7b44cc2-3ea2-4ed4-a973-3703bd9a8c2a'],8,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:08.598,30,Pass,
,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,e7b44cc2-3ea2-4ed4-a973-3703bd9a8c2a,3091,,,"[35.7, 33.7]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40413.0,Zat Knight,3.0,Right Center Back,190,1,Arsenal,['c78723be-b2d4-41d1-a76a-e72ea39f9c70'],10,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:10.320,9,Clearance,True
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,74fd8398-f1c7-46e5-99f7-39d1f925e179,3092,,,"[61.0, 27.1]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,190,1,Arsenal,['1ba56e83-a138-469b-9424-0a0574778ff0'],13,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:13.958,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,1.067599,,,,,,,,,,,,,,,,,,,,1ba56e83-a138-469b-9424-0a0574778ff0,3093,,,"[59.1, 53.0]",78,,,,True,1.7634971,,,,,,,"[56.7, 65.3]",3.0,High Pass,,12.53196,,,,40409.0,Junichi Inamoto,,,,,,66.0,Recovery,2,1,Regular Play,38566.0,Lee Clark,13.0,Right Center Midfield,191,55,Fulham,"['74fd8398-f1c7-46e5-99f7-39d1f925e179', 'd43437e7-365e-4d75-94ed-3b1183bbf146']",13,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:13.958,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d43437e7-365e-4d75-94ed-3b1183bbf146,3094,,,"[56.7, 65.3]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40409.0,Junichi Inamoto,17.0,Right Wing,191,55,Fulham,['1ba56e83-a138-469b-9424-0a0574778ff0'],15,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:15.025,42,Ball Receipt*,
,,,,,"[49.4, 70.9]",,,,,,,,,,,,,,,,3.859524,,,,,,,,,,,,,,,,,,,,5e6cb435-d962-4dfc-80f0-1f14ecfe033c,3095,,,"[56.7, 65.3]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40409.0,Junichi Inamoto,17.0,Right Wing,191,55,Fulham,"['7974964f-81dc-4ad4-af5f-43bafc1c6333', 'd43437e7-365e-4d75-94ed-3b1183bbf146']",15,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:15.025,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.368525,,,,,,,,,,,,,,,,,,,,7974964f-81dc-4ad4-af5f-43bafc1c6333,3096,,,"[49.4, 70.9]",78,,,,,-2.3718183,,40.0,Right Foot,,,,"[36.4, 58.3]",1.0,Ground Pass,,18.104143,,,,40408.0,Moritz Volz,,,,,,,,2,1,Regular Play,40409.0,Junichi Inamoto,17.0,Right Wing,191,55,Fulham,['23f28ae7-3892-4513-884e-a15a6b3cdd95'],18,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:18.885,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23f28ae7-3892-4513-884e-a15a6b3cdd95,3097,,,"[36.4, 58.3]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40408.0,Moritz Volz,2.0,Right Back,191,55,Fulham,['7974964f-81dc-4ad4-af5f-43bafc1c6333'],20,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:20.253,42,Ball Receipt*,
,,,,,"[38.6, 58.1]",,,,,,,,,,,,,,,,1.639998,,,,,,,,,,,,,,,,,,,,c96570aa-e60b-42a3-ac86-e820e9a64c78,3098,,,"[36.4, 58.3]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40408.0,Moritz Volz,2.0,Right Back,191,55,Fulham,"['23f28ae7-3892-4513-884e-a15a6b3cdd95', '2bdfbc3b-9f50-4df7-8622-b3e8f042f9a7']",20,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:20.253,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.248081,,,,,,,,,,,,,,,,,,,,2bdfbc3b-9f50-4df7-8622-b3e8f042f9a7,3099,,,"[38.6, 58.1]",78,,,,,-0.23860933,,38.0,Left Foot,,,,"[49.7, 55.4]",1.0,Ground Pass,,11.423659,,,,38566.0,Lee Clark,,,,,,,,2,1,Regular Play,40408.0,Moritz Volz,2.0,Right Back,191,55,Fulham,['4f45a52d-7aec-41df-8bd3-4fc7bae1a472'],21,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:21.893,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f45a52d-7aec-41df-8bd3-4fc7bae1a472,3100,,,"[49.7, 55.4]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38566.0,Lee Clark,13.0,Right Center Midfield,191,55,Fulham,['2bdfbc3b-9f50-4df7-8622-b3e8f042f9a7'],23,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:23.141,42,Ball Receipt*,
,,,,,"[63.7, 53.3]",,,,,,,,,,,,,,,,2.525264,,,,,,,,,,,,,,,,,,,,02a60158-3eb6-4936-b9f5-0438552ffaba,3101,,,"[49.7, 55.4]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38566.0,Lee Clark,13.0,Right Center Midfield,191,55,Fulham,"['4f45a52d-7aec-41df-8bd3-4fc7bae1a472', '51616498-9920-4d30-8ffe-ce8c03fdabcb', '7f8ba23c-f917-44dd-86b6-a1f5aad2938d']",23,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:23.141,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.961723,,,,,,,,,,,,,,,,,,,,51616498-9920-4d30-8ffe-ce8c03fdabcb,3102,,,"[65.4, 24.2]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,15.0,Left Center Midfield,191,55,Fulham,['02a60158-3eb6-4936-b9f5-0438552ffaba'],24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:24.589,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.750766,,,,,,,,,,,,,,,,,,,,7f8ba23c-f917-44dd-86b6-a1f5aad2938d,3103,,,"[63.7, 53.3]",78,,,,,-0.8854992,,38.0,Left Foot,,,,"[74.0, 40.7]",1.0,Ground Pass,,16.274212,,,,40410.0,Barry Hayles,,,,,,,,2,1,Regular Play,38566.0,Lee Clark,13.0,Right Center Midfield,191,55,Fulham,['c2b90725-4026-4918-8c4c-fbbc8ef52d04'],25,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:25.667,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b90725-4026-4918-8c4c-fbbc8ef52d04,3104,,,"[74.0, 40.7]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40410.0,Barry Hayles,23.0,Center Forward,191,55,Fulham,['7f8ba23c-f917-44dd-86b6-a1f5aad2938d'],26,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:26.417,42,Ball Receipt*,
,,,,,"[73.8, 41.7]",,,,,,,,,,,,,,,,0.157081,,,,,,,,,,,,,,,,,,,,8827ede5-91f0-4b50-a695-0842a5dc10be,3105,,,"[74.0, 40.7]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40410.0,Barry Hayles,23.0,Center Forward,191,55,Fulham,"['c2b90725-4026-4918-8c4c-fbbc8ef52d04', 'd859dd54-6cf0-408b-8013-7f59fb799271']",26,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:26.417,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.391454,,,,,,,,,,,,,,,,,,,,d859dd54-6cf0-408b-8013-7f59fb799271,3106,,,"[73.8, 41.7]",78,,,,,-1.811245,,40.0,Right Foot,,,,"[68.7, 20.9]",2.0,Low Pass,,21.416115,,,,40407.0,Steed Malbranque,,,,,,,,2,1,Regular Play,40410.0,Barry Hayles,23.0,Center Forward,191,55,Fulham,['c900e4f8-349a-4615-9faa-8a670a239bf0'],26,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:26.575,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c900e4f8-349a-4615-9faa-8a670a239bf0,3107,,,"[68.7, 20.9]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40407.0,Steed Malbranque,21.0,Left Wing,191,55,Fulham,['d859dd54-6cf0-408b-8013-7f59fb799271'],27,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:27.966,42,Ball Receipt*,
,,,,,"[75.7, 15.9]",,,,,,,,,,,,,,,,2.053111,,,,,,,,,,,,,,,,,,,,c37dfaa0-a00f-4e0b-b6da-5beb7ae140e4,3108,,,"[68.7, 20.9]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40407.0,Steed Malbranque,21.0,Left Wing,191,55,Fulham,"['c4fa3cd3-c6f1-4106-bbe1-752f94dfc492', 'c900e4f8-349a-4615-9faa-8a670a239bf0']",27,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:27.966,43,Carry,
,,,,,,,,,,,,,,,,,,,,,4.569236,,,,,,,,,,,,,,,,,,,,c4fa3cd3-c6f1-4106-bbe1-752f94dfc492,3109,,,"[75.7, 15.9]",78,,,,,0.95524347,,38.0,Left Foot,,,,"[110.0, 64.4]",3.0,High Pass,,59.4032,,9.0,Incomplete,,,,True,,,,,,2,1,Regular Play,40407.0,Steed Malbranque,21.0,Left Wing,191,55,Fulham,['e799e600-0215-4863-a299-d7cd8229dd3b'],30,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:30.019,30,Pass,
,,,,,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,,,,,,,,,ea2ef6ae-dd8f-476a-8bfe-7b723b6ad5e7,3110,,,"[109.0, 49.9]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40410.0,Barry Hayles,23.0,Center Forward,191,55,Fulham,,33,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:33.053,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,3ea7e650-9c7e-4bcd-8013-689160160949,3111,,,"[109.3, 66.3]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40410.0,Barry Hayles,23.0,Center Forward,191,55,Fulham,['e799e600-0215-4863-a299-d7cd8229dd3b'],34,,,,,,,,,,,,,,,,,,,,,,,55,Fulham,00:33:34.588,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,,,,,,,,,,e799e600-0215-4863-a299-d7cd8229dd3b,3112,,,"[10.8, 13.8]",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,191,55,Fulham,"['3ea7e650-9c7e-4bcd-8013-689160160949', 'c4fa3cd3-c6f1-4106-bbe1-752f94dfc492']",34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:33:34.588,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,f9d49be0-e184-4147-a987-bbe3be4ed5e2,3113,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,15.0,Left Center Midfield,191,55,Fulham,,4,,,,,,,,,,,,,,,,,103.0,Tactical,40255.0,Jérémie Aliadière,,,1,Arsenal,00:34:04.274,19,Substitution,
,,,,,,,,,,,,,,,,,,,,,1.352249,,,,,,,,,,,,,,,,,,,,d311f94b-46f3-476f-b1c0-916eb95db64f,3114,,,"[6.7, 23.7]",79,,,,,-0.6397698,,40.0,Right Foot,,,,"[23.9, 10.9]",1.0,Ground Pass,,21.44015,,,,26194.0,Pascal Cygan,,,,,,62.0,Free Kick,2,3,From Free Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,192,1,Arsenal,['c9583e60-91ae-4029-a315-2c8d44adc20f'],10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:10.668,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9583e60-91ae-4029-a315-2c8d44adc20f,3115,,,"[23.9, 10.9]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,26194.0,Pascal Cygan,5.0,Left Center Back,192,1,Arsenal,['d311f94b-46f3-476f-b1c0-916eb95db64f'],12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:12.020,42,Ball Receipt*,
,,,,,"[32.3, 17.7]",,,,,,,,,,,,,,,,3.149017,,,,,,,,,,,,,,,,,,,,c2af3c11-4aa7-4667-94a7-18ac2cf4b06f,3116,,,"[23.9, 10.9]",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,26194.0,Pascal Cygan,5.0,Left Center Back,192,1,Arsenal,"['b30eacf5-a375-4a4a-9a32-0efeeb8f0e95', 'c9583e60-91ae-4029-a315-2c8d44adc20f']",12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:12.020,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.672912,,,,,,,,,,,,,,,,,,,,b30eacf5-a375-4a4a-9a32-0efeeb8f0e95,3117,,,"[32.3, 17.7]",79,,,,,1.347518,,38.0,Left Foot,,,,"[42.2, 61.3]",1.0,Ground Pass,,44.709843,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,True,,,,,,2,3,From Free Kick,26194.0,Pascal Cygan,5.0,Left Center Back,192,1,Arsenal,['5803084a-72d4-45d5-8c5c-e7256bf0e76c'],15,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:34:15.169,30,Pass,
