ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_saved_off_target,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,2.425871,,,,,,,,,,,,,,,,,,,01f92a5e-ce74-436b-87fb-eebaf1b4c609,989,,,"[46.9, 9.0]",26,,,True,0.6448221,,,,,,,"[59.0, 18.1]",,3.0,High Pass,,15.140013,9.0,Incomplete,,,,,,,,,,,,1,4,From Throw In,34391.0,Harry Kewell,22.0,Right Center Forward,57,24,Liverpool,"['2f0f4aea-eb2b-4171-89f1-c96fad4449b0', 'e6752bc9-553a-4efa-bf7a-1dadc0487d6b']",26,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:26:26.299,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.585963,,,,,,,,,,,,,,,,,,,2f0f4aea-eb2b-4171-89f1-c96fad4449b0,990,,,"[61.1, 62.0]",26,,,,0.19270076,,37.0,Head,,,,"[69.3, 63.6]",,2.0,Low Pass,,8.354639,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,66.0,Recovery,1,4,From Throw In,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,57,24,Liverpool,"['01f92a5e-ce74-436b-87fb-eebaf1b4c609', 'e1940164-547c-4f32-bbc2-ceb809955eee']",28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:28.725,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1940164-547c-4f32-bbc2-ceb809955eee,991,,,"[69.3, 63.6]",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,57,24,Liverpool,['2f0f4aea-eb2b-4171-89f1-c96fad4449b0'],29,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:29.311,42,Ball Receipt*,
,,,,,"[69.3, 63.6]",,,,,,,,,,,,,,,,0.119999,,,,,,,,,,,,,,,,,,,cdb7a176-91e6-497b-9d7d-94e99d2772b9,992,,,"[69.3, 63.6]",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,57,24,Liverpool,"['8f70ec40-926f-4f9a-bfb1-078301d8183b', 'e1940164-547c-4f32-bbc2-ceb809955eee']",29,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:29.311,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,8f70ec40-926f-4f9a-bfb1-078301d8183b,993,,,"[69.3, 63.6]",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,57,24,Liverpool,,29,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:29.431,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,53f62814-3842-4f51-bae3-9128030e4ddc,994,,,"[44.8, 17.6]",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40256.0,Salif Alassane Diao,9.0,Right Defensive Midfield,57,24,Liverpool,,30,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:26:30.895,2,Ball Recovery,
,,,,,"[55.4, 7.1]",,,,,,,,,,,,,,,,3.845384,,,,,,,,,,,,,,,,,,,0fdf5fe1-7e4d-4ab0-a2fb-8588f0c913f2,995,,,"[44.8, 17.6]",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40256.0,Salif Alassane Diao,9.0,Right Defensive Midfield,57,24,Liverpool,"['040851af-2141-47ad-b434-682f95139199', '53f62814-3842-4f51-bae3-9128030e4ddc', 'db8b565a-3613-4198-99d2-c5583c9c5f10']",30,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:26:30.895,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.721038,,,,,,,,,,,,,,,,,,,db8b565a-3613-4198-99d2-c5583c9c5f10,996,,,"[62.8, 67.0]",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,57,24,Liverpool,"['040851af-2141-47ad-b434-682f95139199', '0fdf5fe1-7e4d-4ab0-a2fb-8588f0c913f2']",34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:34.553,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,2.364311,,,,,,,,,,,,,,,,,,,040851af-2141-47ad-b434-682f95139199,997,,,"[55.4, 7.1]",26,,,,0.51191926,,40.0,Right Foot,,,,"[95.8, 29.8]",,3.0,High Pass,,46.340588,76.0,Pass Offside,,15665.0,Michael Owen,,,,,,,,,1,4,From Throw In,40256.0,Salif Alassane Diao,9.0,Right Defensive Midfield,57,24,Liverpool,"['db8b565a-3613-4198-99d2-c5583c9c5f10', 'f6ace9aa-c7d5-4cda-9610-4dc8da19f65e']",34,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:26:34.741,30,Pass,True
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6ace9aa-c7d5-4cda-9610-4dc8da19f65e,998,,,"[95.8, 29.8]",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15665.0,Michael Owen,24.0,Left Center Forward,57,24,Liverpool,['040851af-2141-47ad-b434-682f95139199'],37,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:26:37.105,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.933083,,,,,,,,,,,,,,,,,,,400cba6c-5b69-420b-a584-567de66baaf3,999,,,"[11.7, 31.0]",26,True,,,-0.91757107,,40.0,Right Foot,,,,"[34.2, 1.6]",,1.0,Ground Pass,,37.02175,9.0,Incomplete,,,,,,,,,,62.0,Free Kick,1,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,58,1,Arsenal,['89affc5b-b2e8-4cd4-8af7-691ee17d4c37'],53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:53.939,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,89affc5b-b2e8-4cd4-8af7-691ee17d4c37,1000,,,"[85.9, 78.5]",26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,59,24,Liverpool,['400cba6c-5b69-420b-a584-567de66baaf3'],56,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:26:56.872,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,0.574489,,,,,,,,,,,,,,,,,,,16146b99-9a25-4a85-b722-6ba7c7660baf,1001,,,"[30.7, 2.2]",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,59,24,Liverpool,['ff533b5c-14fa-4c74-8323-9e827bf4623d'],58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:58.718,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,c3413f09-265a-4f5c-a357-61b9bf9edebd,1002,,,"[32.3, 3.0]",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,59,24,Liverpool,['ff533b5c-14fa-4c74-8323-9e827bf4623d'],59,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:59.170,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,ff533b5c-14fa-4c74-8323-9e827bf4623d,1003,,,"[87.8, 77.1]",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,59,24,Liverpool,"['16146b99-9a25-4a85-b722-6ba7c7660baf', 'c3413f09-265a-4f5c-a357-61b9bf9edebd']",59,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:26:59.170,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,4.263576,,,,,,,,,,,,,,,,,,,6f60347c-750a-43b1-846c-c4f42c3e2c4f,1004,,,"[91.9, 72.4]",27,,,,-1.0397165,,40.0,Right Foot,True,,,"[119.8, 24.9]",,3.0,High Pass,,55.08775,75.0,Out,,,,,,True,,,,62.0,Free Kick,1,3,From Free Kick,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,60,24,Liverpool,,23,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:27:23.417,30,Pass,
,,,,,,,,,,,,,,,,,,,,,1.62053,,,,,,,,,,,,,,,,,,,3db254c4-d8d2-4176-af08-4743f76a7618,1005,,,"[10.6, 80.0]",27,,,,-0.39031962,,,,,,,"[28.1, 72.8]",,3.0,High Pass,,18.923265,,,,24972.0,Ray Parlour,,,,,,,67.0,Throw-in,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,61,1,Arsenal,['47fe2e09-59a3-414e-9ea0-6ae74cd373a2'],42,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:27:42.613,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47fe2e09-59a3-414e-9ea0-6ae74cd373a2,1006,,,"[28.1, 72.8]",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,61,1,Arsenal,['3db254c4-d8d2-4176-af08-4743f76a7618'],44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:27:44.234,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.095499,,,,,,,,,,,,,,,,,,,f9b036a8-750b-4b61-bd1d-f21d608a8bbb,1007,,,"[28.1, 72.4]",27,,,True,-0.104876935,,,,,,,"[30.0, 72.2]",,2.0,Low Pass,,1.9104973,9.0,Incomplete,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,61,1,Arsenal,"['7ff6d984-be45-41d1-90a0-2413730a2ef1', 'c6b70cde-5102-40a9-8e12-86659e28eed0']",44,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:27:44.274,30,Pass,True
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,7ff6d984-be45-41d1-90a0-2413730a2ef1,1008,,,"[92.0, 7.7]",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15280.0,Vladimir Smicer,16.0,Left Midfield,61,1,Arsenal,['f9b036a8-750b-4b61-bd1d-f21d608a8bbb'],44,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:27:44.274,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,c6b70cde-5102-40a9-8e12-86659e28eed0,1009,,,"[90.1, 7.9]",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15280.0,Vladimir Smicer,16.0,Left Midfield,61,1,Arsenal,['f9b036a8-750b-4b61-bd1d-f21d608a8bbb'],44,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:27:44.369,6,Block,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,8bbe132c-5f08-46bd-bc29-d66148e13366,1010,,,"[94.4, 4.6]",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,34391.0,Harry Kewell,22.0,Right Center Forward,61,1,Arsenal,,45,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:27:45.493,2,Ball Recovery,
,,,,,"[96.2, 4.3]",,,,,,,,,,,,,,,,1.720691,,,,,,,,,,,,,,,,,,,cec0543d-4845-4854-9eb8-f05295dfb2e6,1011,,,"[94.4, 4.6]",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,34391.0,Harry Kewell,22.0,Right Center Forward,61,1,Arsenal,"['6bf703ff-dd7f-4bc6-85ae-386eee114e15', '8bbe132c-5f08-46bd-bc29-d66148e13366', 'e723d7f4-b4a7-453c-bb1c-2412b00255de']",45,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:27:45.493,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,,0.570197,,,,,,,,,,,,,,,,,,,e723d7f4-b4a7-453c-bb1c-2412b00255de,1012,,,"[27.2, 73.6]",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,61,1,Arsenal,"['6bf703ff-dd7f-4bc6-85ae-386eee114e15', 'cec0543d-4845-4854-9eb8-f05295dfb2e6']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:27:47.031,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.301731,,,,,,,,,,,,,,,,,,,6bf703ff-dd7f-4bc6-85ae-386eee114e15,1013,,,"[96.2, 4.3]",27,,,,1.4105067,,38.0,Left Foot,,,,"[98.9, 21.0]",,3.0,High Pass,,16.916855,9.0,Incomplete,,,,,,,,,,,,1,4,From Throw In,34391.0,Harry Kewell,22.0,Right Center Forward,61,1,Arsenal,"['40e24e17-835a-46e9-b5c6-75fd01a7efeb', 'e723d7f4-b4a7-453c-bb1c-2412b00255de']",47,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:27:47.213,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.300222,,,,,,,,,,,,,,,,,,,40e24e17-835a-46e9-b5c6-75fd01a7efeb,1014,,,"[21.2, 59.1]",27,,,,1.4592612,,40.0,Right Foot,,,,"[22.6, 71.6]",,2.0,Low Pass,,12.5781555,,,,24972.0,Ray Parlour,,,,,,,66.0,Recovery,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,61,1,Arsenal,"['6bf703ff-dd7f-4bc6-85ae-386eee114e15', 'aaa7bb3a-0da6-403e-9378-90d6fd5d349d']",48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:27:48.515,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.585074,,,,,,,,,,,,,,,,,,,eea27cf9-8a7c-4b71-9283-6fd2b3270089,1015,,,"[97.6, 7.7]",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,34391.0,Harry Kewell,22.0,Right Center Forward,61,1,Arsenal,"['1fb7bed3-8935-4d51-8812-6101612d1d36', 'aa8d21ed-dbfe-4c82-9a03-d42e7897a643', 'aaa7bb3a-0da6-403e-9378-90d6fd5d349d', 'b93f7b5b-8a6e-4672-8691-c5f0b974bb92']",49,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:27:49.394,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa7bb3a-0da6-403e-9378-90d6fd5d349d,1016,,,"[22.6, 71.6]",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,61,1,Arsenal,"['40e24e17-835a-46e9-b5c6-75fd01a7efeb', 'eea27cf9-8a7c-4b71-9283-6fd2b3270089']",49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:27:49.815,42,Ball Receipt*,True
,,,,,"[24.2, 71.1]",,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,b93f7b5b-8a6e-4672-8691-c5f0b974bb92,1017,,,"[22.6, 71.6]",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,61,1,Arsenal,"['1fb7bed3-8935-4d51-8812-6101612d1d36', 'aaa7bb3a-0da6-403e-9378-90d6fd5d349d', 'eea27cf9-8a7c-4b71-9283-6fd2b3270089']",49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:27:49.815,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.025785,,,,,,,,,,,,,,,,,,,1fb7bed3-8935-4d51-8812-6101612d1d36,1018,,,"[24.2, 71.1]",27,,,,3.028865,,40.0,Right Foot,,,,"[18.9, 71.7]",,2.0,Low Pass,,5.333854,77.0,Unknown,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,61,1,Arsenal,['eea27cf9-8a7c-4b71-9283-6fd2b3270089'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:27:49.915,30,Pass,True
,,,,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,aa8d21ed-dbfe-4c82-9a03-d42e7897a643,1019,,,"[21.1, 72.2]",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,61,1,Arsenal,"['0cac2eb7-d7e3-45b5-85b8-1c647c031751', 'eea27cf9-8a7c-4b71-9283-6fd2b3270089']",49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:27:49.979,22,Foul Committed,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,,,,,,0cac2eb7-d7e3-45b5-85b8-1c647c031751,1020,,,"[99.0, 7.9]",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,34391.0,Harry Kewell,22.0,Right Center Forward,61,1,Arsenal,['aa8d21ed-dbfe-4c82-9a03-d42e7897a643'],49,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:27:49.979,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,1.250008,,,,,,,,,,,,,,,,,,,abb311bc-d017-4f43-a08c-40aa50c28a68,1021,,,"[99.8, 9.9]",28,,,,1.1724244,6ea5d2d0-18b2-4d81-9f45-a2c70418c43b,40.0,Right Foot,True,,,"[112.3, 39.6]",,3.0,High Pass,,32.22328,,,,15665.0,Michael Owen,True,,,,,,62.0,Free Kick,1,3,From Free Kick,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,62,24,Liverpool,['fe7559de-350f-4cbd-8cb4-5d40c797356c'],17,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:28:17.844,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe7559de-350f-4cbd-8cb4-5d40c797356c,1022,,,"[112.3, 39.6]",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15665.0,Michael Owen,24.0,Left Center Forward,62,24,Liverpool,['abb311bc-d017-4f43-a08c-40aa50c28a68'],19,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:28:19.094,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.537364,,,,,,,,,,,,,,,,,,,6ea5d2d0-18b2-4d81-9f45-a2c70418c43b,1023,,,"[111.5, 36.5]",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15665.0,Michael Owen,24.0,Left Center Forward,62,24,Liverpool,['15b82450-24df-4423-ab94-ff6768e01e27'],19,,37.0,Head,"[120.0, 38.2, 4.5]",,"[{'location': [101.2, 19.9], 'player': {'id': 24972, 'name': 'Ray Parlour'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [108.0, 38.5], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 39.4], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 44.1], 'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.5, 40.1], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.7, 34.9], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.5, 31.1], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 37.8], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.7, 40.0], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.3, 44.3], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.6, 41.7], 'player': {'id': 40257, 'name': 'El-Hadji Ousseynou Diouf'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [100.7, 7.3], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",abb311bc-d017-4f43-a08c-40aa50c28a68,,98.0,Off T,,0.23645131,93.0,Normal,87.0,Open Play,,,,,,,24,Liverpool,00:28:19.134,16,Shot,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.6, 42.3]",,,44.0,Set,,,,,32.0,Shot Faced,15b82450-24df-4423-ab94-ff6768e01e27,1024,,,"[3.6, 42.3]",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,62,24,Liverpool,['6ea5d2d0-18b2-4d81-9f45-a2c70418c43b'],19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:19.671,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,2.145845,,,,,,,,,,,,,,,,,,,2cd61d4b-7197-42bc-aa83-0c3253af9574,1025,,,"[6.0, 36.0]",28,True,,,-0.6794138,,40.0,Right Foot,,,,"[47.6, 2.4]",,2.0,Low Pass,,53.47448,,,,15516.0,Thierry Henry,,,,,,,63.0,Goal Kick,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,63,1,Arsenal,['c9af47a6-b505-401e-ac87-2a9ec121c4e9'],43,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:43.858,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9af47a6-b505-401e-ac87-2a9ec121c4e9,1026,,,"[47.6, 2.4]",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,63,1,Arsenal,['2cd61d4b-7197-42bc-aa83-0c3253af9574'],46,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:46.003,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.937893,,,,,,,,,,,,,,,,,,,47abd1bf-8538-48ac-a301-ed306e1418e7,1027,,,"[47.6, 2.4]",28,,,,2.799297,,40.0,Right Foot,,,,"[38.9, 5.5]",,1.0,Ground Pass,,9.2358,,,,19312.0,Robert Pirès ,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,24.0,Left Center Forward,63,1,Arsenal,['65c72175-8ea1-4961-8bc4-750290654fee'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:49.567,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65c72175-8ea1-4961-8bc4-750290654fee,1028,,,"[38.9, 5.5]",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,63,1,Arsenal,['47abd1bf-8538-48ac-a301-ed306e1418e7'],50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:50.504,42,Ball Receipt*,
,,,,,"[37.5, 6.6]",,,,,,,,,,,,,,,,1.196465,,,,,,,,,,,,,,,,,,,c064d7f0-a4db-4be1-a2cc-56cf2ab2d018,1029,,,"[38.9, 5.5]",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,63,1,Arsenal,"['5531325b-3b7b-46ce-86fb-98197c0ea7ce', '65c72175-8ea1-4961-8bc4-750290654fee']",50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:50.504,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.756034,,,,,,,,,,,,,,,,,,,5531325b-3b7b-46ce-86fb-98197c0ea7ce,1030,,,"[37.5, 6.6]",28,,,,2.2239656,,40.0,Right Foot,,,,"[28.7, 18.1]",,1.0,Ground Pass,,14.480677,,,,12529.0,Ashley Cole,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,63,1,Arsenal,['de93c5f9-2ea4-4045-ab93-18154e5a7022'],51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:51.701,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de93c5f9-2ea4-4045-ab93-18154e5a7022,1031,,,"[28.7, 18.1]",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,12529.0,Ashley Cole,6.0,Left Back,63,1,Arsenal,['5531325b-3b7b-46ce-86fb-98197c0ea7ce'],53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:28:53.457,42,Ball Receipt*,
