ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,3.93107,,,,,,,,,,,,,,,,,,,,,bce75238-1305-4f7c-b77c-14795472070d,3223,,,"[92.7, 30.0]",84,,,,,-0.68247676,,40.0,Right Foot,,,"[116.2, 10.9]",,2.0,Low Pass,,30.282999,,,,,,15516.0,Thierry Henry,,,,,,,,,2,2,From Corner,15515.0,Patrick Vieira,13.0,Right Center Midfield,169,1,Arsenal,['74578182-419d-46ef-962c-e70234e93440'],16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:16.315,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74578182-419d-46ef-962c-e70234e93440,3224,,,"[116.2, 10.9]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15516.0,Thierry Henry,24.0,Left Center Forward,169,1,Arsenal,['bce75238-1305-4f7c-b77c-14795472070d'],20,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:20.246,42,Ball Receipt*,
,,,,,"[110.1, 14.1]",,,,,,,,,,,,,,,,5.84467,,,,,,,,,,,,,,,,,,,,,f9e9ab64-d743-413d-bfda-148642864fed,3225,,,"[116.2, 10.9]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15516.0,Thierry Henry,24.0,Left Center Forward,169,1,Arsenal,"['019873a9-3c78-4587-9fda-39d037aae966', '74578182-419d-46ef-962c-e70234e93440']",20,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:20.246,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.349687,,,,,,,,,,,,,,,,,,,,,019873a9-3c78-4587-9fda-39d037aae966,3226,,,"[110.1, 14.1]",84,,,,,1.4560039,,40.0,Right Foot,True,,"[115.3, 59.2]",,3.0,High Pass,,45.39879,,,,,,15754.0,Fredrik Ljungberg,,,True,,,,,,2,2,From Corner,15516.0,Thierry Henry,24.0,Left Center Forward,169,1,Arsenal,['313cd139-2fc7-45b0-81dc-2e266d217083'],26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:26.090,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313cd139-2fc7-45b0-81dc-2e266d217083,3227,,,"[115.3, 59.2]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15754.0,Fredrik Ljungberg,12.0,Right Midfield,169,1,Arsenal,['019873a9-3c78-4587-9fda-39d037aae966'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:28.440,42,Ball Receipt*,
,,,,,"[101.1, 77.2]",,,,,,,,,,,,,,,,4.500846,,,,,,,,,,,,,,,,,,,,,0b59cd7b-d31b-40a1-b00f-88a60a2ffeb8,3228,,,"[115.3, 59.2]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15754.0,Fredrik Ljungberg,12.0,Right Midfield,169,1,Arsenal,"['313cd139-2fc7-45b0-81dc-2e266d217083', '37146155-ec47-46cb-b185-bc91cba673ea', 'd37c3f1a-1550-45d4-9efa-0658a619a414']",28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:28.440,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.509858,,,,,,,,,,,,,,,,,,,,,d37c3f1a-1550-45d4-9efa-0658a619a414,3229,,,"[5.7, 20.9]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,40242.0,Marcus Bent,22.0,Right Center Forward,169,1,Arsenal,['0b59cd7b-d31b-40a1-b00f-88a60a2ffeb8'],28,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:39:28.753,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.272748,,,,,,,,,,,,,,,,,,,,,37146155-ec47-46cb-b185-bc91cba673ea,3230,,,"[101.1, 77.2]",84,,,,,-1.6601104,,38.0,Left Foot,,,"[100.5, 70.5]",,1.0,Ground Pass,,6.726812,,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,,2,2,From Corner,15754.0,Fredrik Ljungberg,12.0,Right Midfield,169,1,Arsenal,['2df43847-40ce-41fc-9f42-3b8dc2c90af6'],32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:32.941,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2df43847-40ce-41fc-9f42-3b8dc2c90af6,3231,,,"[100.5, 70.5]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,169,1,Arsenal,['37146155-ec47-46cb-b185-bc91cba673ea'],34,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:34.214,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.126447,,,,,,,,,,,,,,,,,,,,,a26ed7cf-0a11-44c7-919c-ce9e8ef3aeb8,3232,,,"[100.5, 70.5]",84,,,,,-0.7359336,,40.0,Right Foot,,,"[111.1, 60.9]",,3.0,High Pass,,14.301049,,,9.0,Incomplete,,15754.0,Fredrik Ljungberg,,,,,,,,,2,2,From Corner,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,169,1,Arsenal,"['19ec0938-2936-4289-9a26-daaf3f0048f7', '56f0346d-954b-4399-8873-3103b529bd38']",34,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:34.214,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.740217,,,,,,,,,,,,,,,,,,,,,cf5226be-3c45-444d-bc7f-eec121ad3650,3233,,,"[110.1, 60.0]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15754.0,Fredrik Ljungberg,12.0,Right Midfield,169,1,Arsenal,"['01220bcb-f94b-495e-8283-a204c4a79a5d', '1e0aa64e-7c80-4636-81e7-665739ff7c6f', '56f0346d-954b-4399-8873-3103b529bd38']",35,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:35.936,17,Pressure,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19ec0938-2936-4289-9a26-daaf3f0048f7,3234,,,"[110.1, 64.8]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,From Corner,15754.0,Fredrik Ljungberg,12.0,Right Midfield,169,1,Arsenal,['a26ed7cf-0a11-44c7-919c-ce9e8ef3aeb8'],36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:36.340,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,56f0346d-954b-4399-8873-3103b529bd38,3235,,,"[9.0, 19.2]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40242.0,Marcus Bent,22.0,Right Center Forward,170,22,Leicester City,"['a26ed7cf-0a11-44c7-919c-ce9e8ef3aeb8', 'cf5226be-3c45-444d-bc7f-eec121ad3650']",36,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:39:36.340,2,Ball Recovery,True
,,,,,"[10.0, 20.3]",,,,,,,,,,,,,,,,0.33643,,,,,,,,,,,,,,,,,,,,,01220bcb-f94b-495e-8283-a204c4a79a5d,3236,,,"[9.0, 19.2]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40242.0,Marcus Bent,22.0,Right Center Forward,170,22,Leicester City,"['1e0aa64e-7c80-4636-81e7-665739ff7c6f', '56f0346d-954b-4399-8873-3103b529bd38', 'cf5226be-3c45-444d-bc7f-eec121ad3650']",36,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:39:36.340,43,Carry,True
,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1e0aa64e-7c80-4636-81e7-665739ff7c6f,3237,,,"[10.0, 20.3]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40242.0,Marcus Bent,22.0,Right Center Forward,170,22,Leicester City,"['10572392-a6c8-4760-80c8-e03f5f9b7670', 'cf5226be-3c45-444d-bc7f-eec121ad3650']",36,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:39:36.677,14,Dribble,True
,,,,,,,,,,,,True,,,,,13.0,Lost In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,10572392-a6c8-4760-80c8-e03f5f9b7670,3238,,,"[110.1, 59.8]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15754.0,Fredrik Ljungberg,12.0,Right Midfield,170,22,Leicester City,['1e0aa64e-7c80-4636-81e7-665739ff7c6f'],36,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:36.677,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,d9e8ba74-e2b5-4c20-9782-aab061ce7801,3239,,,"[10.0, 20.3]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24798.0,Nikos Dabizas,5.0,Left Center Back,170,22,Leicester City,,37,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:39:37.442,2,Ball Recovery,
,,,,,"[14.4, 24.2]",,,,,,,,,,,,,,,,2.339762,,,,,,,,,,,,,,,,,,,,,b171bef3-366e-4d2b-b352-3ce0f4e0844e,3240,,,"[10.0, 20.3]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24798.0,Nikos Dabizas,5.0,Left Center Back,170,22,Leicester City,"['a1f104b0-da78-460d-82fb-84a759fafb83', 'b6bca1f0-18d8-4e40-b232-8e6c1f510154', 'd9e8ba74-e2b5-4c20-9782-aab061ce7801']",37,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:39:37.442,43,Carry,True
,,,,,,,,,,,,True,,,,,,,,,0.641273,,,,,,,,,,,,,,,,,,,,,a1f104b0-da78-460d-82fb-84a759fafb83,3241,,,"[105.7, 54.4]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,170,22,Leicester City,['b171bef3-366e-4d2b-b352-3ce0f4e0844e'],39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:39.048,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.52044,,,,,,,,,,,,,,,,,,,,,b6bca1f0-18d8-4e40-b232-8e6c1f510154,3242,,,"[14.4, 24.2]",84,,,,,-1.180546,,40.0,Right Foot,,,"[20.2, 10.1]",,1.0,Ground Pass,,15.246311,,,,,,40242.0,Marcus Bent,,,,,,,,,2,1,Regular Play,24798.0,Nikos Dabizas,5.0,Left Center Back,170,22,Leicester City,['1e7e9e27-606d-477e-88df-0bf701774291'],39,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:39:39.782,30,Pass,
,,,,,,,,,,,,True,,,,,,,,,1.003499,,,,,,,,,,,,,,,,,,,,,32ae55a3-10f9-48b4-a072-0bdb98859a92,3243,,,"[101.1, 67.2]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,170,22,Leicester City,"['022e3509-8c18-4207-bc28-be13dea26e01', '1e7e9e27-606d-477e-88df-0bf701774291', 'e04a422e-3e3f-480e-ac91-f14b610b3f9d']",40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:40.964,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e7e9e27-606d-477e-88df-0bf701774291,3244,,,"[20.2, 10.1]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40242.0,Marcus Bent,22.0,Right Center Forward,170,22,Leicester City,"['32ae55a3-10f9-48b4-a072-0bdb98859a92', 'b6bca1f0-18d8-4e40-b232-8e6c1f510154']",41,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:39:41.302,42,Ball Receipt*,True
,,,,,"[22.7, 6.8]",,,,,,,,,,,,,,,,0.665387,,,,,,,,,,,,,,,,,,,,,e04a422e-3e3f-480e-ac91-f14b610b3f9d,3245,,,"[20.2, 10.1]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40242.0,Marcus Bent,22.0,Right Center Forward,170,22,Leicester City,"['022e3509-8c18-4207-bc28-be13dea26e01', '1e7e9e27-606d-477e-88df-0bf701774291', '32ae55a3-10f9-48b4-a072-0bdb98859a92']",41,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:39:41.302,43,Carry,True
,,,,,,,,,,,,,,9.0,Incomplete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,022e3509-8c18-4207-bc28-be13dea26e01,3246,,,"[22.7, 6.8]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40242.0,Marcus Bent,22.0,Right Center Forward,170,22,Leicester City,"['034ac049-5d88-4068-895f-5f702c604f48', '32ae55a3-10f9-48b4-a072-0bdb98859a92']",41,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:39:41.968,14,Dribble,True
,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,034ac049-5d88-4068-895f-5f702c604f48,3247,,,"[97.4, 73.3]",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,170,22,Leicester City,['022e3509-8c18-4207-bc28-be13dea26e01'],41,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:39:41.968,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,ccb1adb8-268a-4249-b7f1-7c40258d9367,3248,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40240.0,Paul Dickov,24.0,Left Center Forward,170,22,Leicester City,,15,,,,,,,,,,,,,,,,103.0,Tactical,40244.0,Trevor Benjamin,,,22,Leicester City,00:40:15.216,19,Substitution,
,,,,,,,,,,,,,,,,,,,,,1.74606,,,,,,,,,,,,,,,,,,,,,623dede1-0554-441a-9f0b-6f57caf1312f,3249,,,"[21.8, 0.1]",85,,True,,,1.4734308,,,,,,"[23.9, 21.6]",,2.0,Low Pass,,21.602314,,,,,,40235.0,Danny Coyne,,,,,,,67.0,Throw-in,2,4,From Throw In,40239.0,Jordan Stewart,6.0,Left Back,171,22,Leicester City,['6ad68145-2805-44aa-9e47-2c3fc31cfd5e'],19,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:40:19.316,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ad68145-2805-44aa-9e47-2c3fc31cfd5e,3250,,,"[23.9, 21.6]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40235.0,Danny Coyne,1.0,Goalkeeper,171,22,Leicester City,['623dede1-0554-441a-9f0b-6f57caf1312f'],21,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:40:21.062,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,4.959784,,,,,,,,,,,,,,,,,,,,,84dcc727-4cd1-43b1-bf54-cc044a3a3cd9,3251,,,"[24.8, 22.9]",85,,,,,-0.015171249,,40.0,Right Foot,,,"[97.3, 21.8]",,3.0,High Pass,,72.50835,,,9.0,Incomplete,,40244.0,Trevor Benjamin,,,,,,,,,2,4,From Throw In,40235.0,Danny Coyne,1.0,Goalkeeper,171,22,Leicester City,"['8a20ff23-ae96-46d6-98f4-a543d0591b9f', 'e6d28f53-a8f1-4260-9e18-bbf858b224ff']",30,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:40:30.734,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6d28f53-a8f1-4260-9e18-bbf858b224ff,3252,,,"[97.3, 21.8]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40244.0,Trevor Benjamin,24.0,Left Center Forward,171,22,Leicester City,['84dcc727-4cd1-43b1-bf54-cc044a3a3cd9'],35,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:40:35.694,42,Ball Receipt*,
,,,,,,,38.0,Left Foot,,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,8a20ff23-ae96-46d6-98f4-a543d0591b9f,3253,,,"[22.8, 58.3]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,171,22,Leicester City,['84dcc727-4cd1-43b1-bf54-cc044a3a3cd9'],35,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:35.694,9,Clearance,True
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,71827c7e-5b45-49a5-b4bb-af71ddb3040f,3254,,,"[83.8, 26.2]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40238.0,Lilian Nalis,11.0,Left Defensive Midfield,171,22,Leicester City,['3840fbfc-a145-4f08-bc4f-e1c18a4209d8'],39,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:40:39.120,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,0.402646,,,,,,,,,,,,,,,,,,,,,3840fbfc-a145-4f08-bc4f-e1c18a4209d8,3255,,,"[36.3, 53.9]",85,,,,True,0.24497867,,,,,,"[38.3, 54.4]",,3.0,High Pass,,2.0615528,,,9.0,Incomplete,,,,,,,,,,66.0,Recovery,2,4,From Throw In,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,171,22,Leicester City,"['15b156d5-d3e9-4542-ba49-ce0a81a7145a', '71827c7e-5b45-49a5-b4bb-af71ddb3040f']",39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:39.120,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,15b156d5-d3e9-4542-ba49-ce0a81a7145a,3256,,,"[81.8, 25.7]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40238.0,Lilian Nalis,11.0,Left Defensive Midfield,171,22,Leicester City,['3840fbfc-a145-4f08-bc4f-e1c18a4209d8'],39,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:40:39.522,6,Block,
,,,,,,,,,,,,,,,,,,,,,2.110004,,,,,,,,,,,,,,,,,,,,,b902486d-3ccd-4927-97b6-09cb3b04caff,3257,,,"[38.9, 48.3]",85,,,,,-0.47995052,,40.0,Right Foot,,,"[53.5, 40.7]",,2.0,Low Pass,,16.459648,,,,,,23816.0,José Antonio Reyes Calderón,,,,,,,66.0,Recovery,2,4,From Throw In,15515.0,Patrick Vieira,13.0,Right Center Midfield,171,22,Leicester City,['c9e99514-2f08-4ce6-8cf9-015f0314784a'],41,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:41.115,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9e99514-2f08-4ce6-8cf9-015f0314784a,3258,,,"[53.5, 40.7]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,23816.0,José Antonio Reyes Calderón,22.0,Right Center Forward,171,22,Leicester City,['b902486d-3ccd-4927-97b6-09cb3b04caff'],43,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:43.225,42,Ball Receipt*,
,,,,,"[71.1, 32.6]",,,,,,,,,,,,,,,,2.134519,,,,,,,,,,,,,,,,,,,,,b04e3d5c-1da2-4f82-9423-d86bdfdedf43,3259,,,"[53.5, 40.7]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,23816.0,José Antonio Reyes Calderón,22.0,Right Center Forward,171,22,Leicester City,"['3cdfa50b-f56f-4a41-85f4-6f73a517c744', 'c9e99514-2f08-4ce6-8cf9-015f0314784a']",43,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:43.225,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.653848,,,,,,,,,,,,,,,,,,,,,3cdfa50b-f56f-4a41-85f4-6f73a517c744,3260,,,"[71.1, 32.6]",85,,,,,-0.82016677,,38.0,Left Foot,,,"[82.2, 20.7]",,1.0,Ground Pass,,16.27329,,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,,,,2,4,From Throw In,23816.0,José Antonio Reyes Calderón,22.0,Right Center Forward,171,22,Leicester City,"['34649269-0880-451b-8fad-6b3361380305', 'f578bcf4-ad05-4fc6-ab56-aae08cabccce']",45,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:45.359,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34649269-0880-451b-8fad-6b3361380305,3261,,,"[81.6, 14.8]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,171,22,Leicester City,['3cdfa50b-f56f-4a41-85f4-6f73a517c744'],47,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:47.013,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,f578bcf4-ad05-4fc6-ab56-aae08cabccce,3262,,,"[37.9, 59.4]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40243.0,Frank Mohammed Sinclair,2.0,Right Back,171,22,Leicester City,['3cdfa50b-f56f-4a41-85f4-6f73a517c744'],47,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:40:47.013,2,Ball Recovery,
,,,,,"[82.2, 51.8]",,,,,,,,,,,,,,,,5.517224,,,,,,,,,,,,,,,,,,,,,1c20907f-cefb-41af-8eaa-7537a4e6c80d,3263,,,"[37.9, 59.4]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40243.0,Frank Mohammed Sinclair,2.0,Right Back,171,22,Leicester City,"['519119e7-263d-4a59-8df0-4e0c4461bb10', '88cd1cdc-3670-49e2-8f33-73127b93ae65', 'f578bcf4-ad05-4fc6-ab56-aae08cabccce']",47,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:40:47.013,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.671574,,,,,,,,,,,,,,,,,,,,,519119e7-263d-4a59-8df0-4e0c4461bb10,3264,,,"[36.5, 30.9]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15515.0,Patrick Vieira,13.0,Right Center Midfield,171,22,Leicester City,['1c20907f-cefb-41af-8eaa-7537a4e6c80d'],51,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:51.720,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,2.674325,,,,,,,,,,,,,,,,,,,,,88cd1cdc-3670-49e2-8f33-73127b93ae65,3265,,,"[82.2, 51.8]",85,,,,,-0.096839,,40.0,Right Foot,,,"[117.2, 48.4]",,2.0,Low Pass,,35.164757,,,9.0,Incomplete,,,,,,,,,,,,2,4,From Throw In,40243.0,Frank Mohammed Sinclair,2.0,Right Back,171,22,Leicester City,['fec71842-978f-4f24-ad89-4b6b40d00c66'],52,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:40:52.530,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,fec71842-978f-4f24-ad89-4b6b40d00c66,3266,,,"[2.9, 31.7]",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,171,22,Leicester City,['88cd1cdc-3670-49e2-8f33-73127b93ae65'],55,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:40:55.204,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,2.165121,,,,,,,,,,,,,,,,,,,,,82a14cf7-f687-4581-b699-fe4ea0d84f8a,3267,,,"[11.3, 30.7]",86,,True,,,0.6819947,,68.0,Drop Kick,,,"[46.4, 59.2]",,3.0,High Pass,,45.213493,,,9.0,Incomplete,,,,,,,,,,,,2,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,171,22,Leicester City,['8d23cfa6-08c2-41c3-9213-065886021c02'],6,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:41:06.626,30,Pass,
,,,,,,,,,,,,,,,,,,,,,3.717321,,,,,,,,,,,,,,,,,,,,,8d23cfa6-08c2-41c3-9213-065886021c02,3268,,,"[73.7, 20.9]",86,,True,,,-0.8631229,,40.0,Right Foot,,,"[88.5, 3.6]",,1.0,Ground Pass,,22.766861,,,,,,40245.0,Paul Brooker,,,,,,,66.0,Recovery,2,1,Regular Play,40238.0,Lilian Nalis,11.0,Left Defensive Midfield,172,22,Leicester City,"['82a14cf7-f687-4581-b699-fe4ea0d84f8a', '8dd477a6-aaf9-4a56-b105-d5e87cff2382']",8,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:41:08.791,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dd477a6-aaf9-4a56-b105-d5e87cff2382,3269,,,"[88.5, 3.6]",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40245.0,Paul Brooker,16.0,Left Midfield,172,22,Leicester City,['8d23cfa6-08c2-41c3-9213-065886021c02'],12,,,,,,,,,,,,,,,,,,,,,,22,Leicester City,00:41:12.508,42,Ball Receipt*,
