bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_redirect,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,a79cd749-517c-4cc4-bca6-95ce6531d5e4,31,,,"[114.1, 27.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15665.0,Michael Owen,24.0,Left Center Forward,2,24,Liverpool,['18036437-3786-4bc1-bb52-872d154a4cae'],23,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:00:23.153,4,Duel,True
,,,,,,,True,37.0,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,18036437-3786-4bc1-bb52-872d154a4cae,32,,,"[6.0, 52.3]",0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,38412.0,Kolo Habib Touré,3.0,Right Center Back,2,24,Liverpool,"['a79cd749-517c-4cc4-bca6-95ce6531d5e4', 'e43a4fa4-f279-4423-b2cd-4624b5517f89']",23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:23.153,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,2.14045,,,,,,,,,,,,,,,,,,,0ee9c685-e47c-477e-ba0f-5c9741a3aa60,33,,,"[120.0, 0.1]",0,,,,,1.7794781,,40.0,Right Foot,,,"[112.8, 34.1]",,3.0,High Pass,True,34.753994,,9.0,Incomplete,,,,,,104.0,Inswinging,,61.0,Corner,1,2,From Corner,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,3,24,Liverpool,['70c19fc7-9ee0-41c9-aa6f-069c6fadf866'],48,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:00:48.636,30,Pass,
,,,,,,,,37.0,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,70c19fc7-9ee0-41c9-aa6f-069c6fadf866,34,,,"[7.3, 46.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,3,24,Liverpool,['0ee9c685-e47c-477e-ba0f-5c9741a3aa60'],50,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:50.776,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3678aa23-f6dd-4582-933d-2cf6c74b7171,35,,,"[82.1, 28.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,34386.0,John Arne Semundseth Riise,6.0,Left Back,3,24,Liverpool,,52,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:00:52.604,2,Ball Recovery,
,,,,,,"[81.9, 29.0]",,,,,,,,,,,,,,,1.06029,,,,,,,,,,,,,,,,,,,8da63d08-f76f-4256-988f-0ff3cff215fe,36,,,"[82.1, 28.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,34386.0,John Arne Semundseth Riise,6.0,Left Back,3,24,Liverpool,"['3678aa23-f6dd-4582-933d-2cf6c74b7171', '9fd1d2fa-c895-402e-b3ce-ff37fdbb612a', 'f76c2ecf-c1e9-49af-a3b9-67aa9496887e']",52,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:00:52.604,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.700153,,,,,,,,,,,,,,,,,,,f76c2ecf-c1e9-49af-a3b9-67aa9496887e,37,,,"[32.7, 50.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,15042.0,Dennis Bergkamp,24.0,Left Center Forward,3,24,Liverpool,"['8da63d08-f76f-4256-988f-0ff3cff215fe', '9fd1d2fa-c895-402e-b3ce-ff37fdbb612a']",53,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:53.081,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,1.448353,,,,,,,,,,,,,,,,,,,9fd1d2fa-c895-402e-b3ce-ff37fdbb612a,38,,,"[81.9, 29.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,34386.0,John Arne Semundseth Riise,6.0,Left Back,3,24,Liverpool,"['2f785d37-2a14-4815-98a7-2c887272e4b3', 'f76c2ecf-c1e9-49af-a3b9-67aa9496887e']",53,,38.0,Left Foot,"[120.0, 29.7, 7.8]",,"[{'location': [87.7, 54.4], 'player': {'id': 40257, 'name': 'El-Hadji Ousseynou Diouf'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.5, 53.5], 'player': {'id': 15659, 'name': 'Emile Heskey'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.2, 39.3], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.7, 29.9], 'player': {'id': 15042, 'name': 'Dennis Bergkamp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [102.6, 37.0], 'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.5, 34.2], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.5, 39.9], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [108.8, 33.2], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.4, 43.0], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.1, 33.4], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [106.3, 46.9], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 49.8], 'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 29.3], 'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.4, 42.1], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.1, 36.9], 'player': {'id': 40254, 'name': 'Igor Bišćan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.6, 27.5], 'player': {'id': 38522, 'name': 'Dietmar Hamann'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,98.0,Off T,,0.007940867,91.0,Half Volley,87.0,Open Play,,,,,,,24,Liverpool,00:00:53.665,16,Shot,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[1.9, 40.8]",,,44.0,Set,,,32.0,Shot Faced,2f785d37-2a14-4815-98a7-2c887272e4b3,39,,,"[1.9, 40.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,From Corner,20015.0,Jens Lehmann,1.0,Goalkeeper,3,24,Liverpool,['9fd1d2fa-c895-402e-b3ce-ff37fdbb612a'],55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:55.113,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,3.95855,,,,,,,,,,,,,,,,,,,b545d03d-55b5-4d8a-a390-57f63e5dc68e,40,,,"[6.0, 44.0]",1,,,,,-0.38662985,,40.0,Right Foot,,,"[70.6, 17.7]",,3.0,High Pass,,69.748474,,,,,15516.0,Thierry Henry,,,,,,63.0,Goal Kick,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,4,1,Arsenal,['d79c1a13-7d73-458e-afb0-508866e0cfaf'],12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:12.850,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d79c1a13-7d73-458e-afb0-508866e0cfaf,41,,,"[70.6, 17.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,22.0,Right Center Forward,4,1,Arsenal,['b545d03d-55b5-4d8a-a390-57f63e5dc68e'],16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:16.808,42,Ball Receipt*,
,,,,,,"[87.2, 4.8]",,,,,,,,,,,,,,,6.589018,,,,,,,,,,,,,,,,,,,be8c84f8-50f7-40ea-8543-4ca4626d0446,42,,,"[70.6, 17.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,22.0,Right Center Forward,4,1,Arsenal,"['43f83d57-3ec9-4519-bb9b-86fcf14116cd', '95543c8e-64e7-4e85-b334-1f6d39c4f3ad', 'd79c1a13-7d73-458e-afb0-508866e0cfaf']",16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:16.808,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,2.42499,,,,,,,,,,,,,,,,,,,43f83d57-3ec9-4519-bb9b-86fcf14116cd,43,,,"[49.5, 64.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,34388.0,Jamie Carragher,2.0,Right Back,4,1,Arsenal,['be8c84f8-50f7-40ea-8543-4ca4626d0446'],16,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:16.929,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,3.126202,,,,,,,,,,,,,,,,,,,93920bbe-5d47-449e-a1b2-dc317b9c01b2,44,,,"[43.4, 62.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,4,1,Arsenal,,19,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:19.354,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.940491,,,,,,,,,,,,,,,,,,,95543c8e-64e7-4e85-b334-1f6d39c4f3ad,45,,,"[87.2, 4.8]",1,,,,,-3.117501,,40.0,Right Foot,,,"[70.6, 4.4]",,1.0,Ground Pass,,16.604818,,,,,15515.0,Patrick Vieira,,,,,,,,1,7,From Goal Kick,15516.0,Thierry Henry,22.0,Right Center Forward,4,1,Arsenal,['e35e2368-6067-49d5-9f46-2d41a0d79898'],23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:23.397,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e35e2368-6067-49d5-9f46-2d41a0d79898,46,,,"[70.6, 4.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,4,1,Arsenal,['95543c8e-64e7-4e85-b334-1f6d39c4f3ad'],24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:24.338,42,Ball Receipt*,
,,,,,,"[63.6, 14.4]",,,,,,,,,,,,,,,3.774247,,,,,,,,,,,,,,,,,,,83787fbb-3679-489f-8f22-184779e0914e,47,,,"[70.6, 4.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,4,1,Arsenal,"['376bdd2e-faaf-4a20-bab9-529703cbe59e', 'e35e2368-6067-49d5-9f46-2d41a0d79898']",24,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:24.338,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.380391,,,,,,,,,,,,,,,,,,,376bdd2e-faaf-4a20-bab9-529703cbe59e,48,,,"[63.6, 14.4]",1,,,,,2.822002,,40.0,Right Foot,,,"[49.7, 19.0]",,1.0,Ground Pass,,14.641379,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,4,1,Arsenal,['598df7f6-581f-464f-a07b-b6d8baa17c11'],28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:28.112,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598df7f6-581f-464f-a07b-b6d8baa17c11,49,,,"[49.7, 19.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,4,1,Arsenal,['376bdd2e-faaf-4a20-bab9-529703cbe59e'],29,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:29.492,42,Ball Receipt*,
,,,,,,"[50.9, 23.9]",,,,,,,,,,,,,,,1.709516,,,,,,,,,,,,,,,,,,,23d43626-07ac-4274-b1b9-9b37ef32104c,50,,,"[49.7, 19.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,4,1,Arsenal,"['598df7f6-581f-464f-a07b-b6d8baa17c11', '77e3dac8-89c8-443c-a597-9eebabc2262e']",29,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:29.492,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.396189,,,,,,,,,,,,,,,,,,,77e3dac8-89c8-443c-a597-9eebabc2262e,51,,,"[50.9, 23.9]",1,,,,,-0.16084042,,40.0,Right Foot,,,"[84.8, 18.4]",,3.0,High Pass,,34.343266,,,,,19312.0,Robert Pirès ,,,,,,,,1,7,From Goal Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,4,1,Arsenal,['3bbf3bb1-fad5-46e7-a553-8b831c7ebb9b'],31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:31.202,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bbf3bb1-fad5-46e7-a553-8b831c7ebb9b,52,,,"[84.8, 18.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,4,1,Arsenal,['77e3dac8-89c8-443c-a597-9eebabc2262e'],32,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:32.598,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.708124,,,,,,,,,,,,,,,,,,,ccc60268-3736-4c65-88da-8e6a6ad15b35,53,,,"[85.1, 19.3]",1,,,,,-1.5341635,,40.0,Right Foot,,,"[85.8, 0.2]",,2.0,Low Pass,,19.112823,,75.0,Out,,12529.0,Ashley Cole,,,,,,,,1,7,From Goal Kick,19312.0,Robert Pirès ,16.0,Left Midfield,4,1,Arsenal,['b80b397e-1ae6-43c6-a421-f88ddbbe1d75'],32,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:32.598,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b80b397e-1ae6-43c6-a421-f88ddbbe1d75,54,,,"[83.9, 1.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,12529.0,Ashley Cole,6.0,Left Back,4,1,Arsenal,['ccc60268-3736-4c65-88da-8e6a6ad15b35'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:34.306,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.59498,,,,,,,,,,,,,,,,,,,02d9d6c7-d57f-4037-b847-48864171f7b4,55,,,"[36.2, 80.0]",1,,,,,-0.060424574,,,,,,"[64.3, 78.3]",,2.0,Low Pass,,28.151377,,,,,40257.0,El-Hadji Ousseynou Diouf,,,,,,67.0,Throw-in,1,4,From Throw In,34388.0,Jamie Carragher,2.0,Right Back,5,24,Liverpool,['960cdc82-6057-4abf-b870-b658c05c6af3'],51,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:51.569,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960cdc82-6057-4abf-b870-b658c05c6af3,56,,,"[64.3, 78.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,5,24,Liverpool,['02d9d6c7-d57f-4037-b847-48864171f7b4'],54,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:54.164,42,Ball Receipt*,
,,,,,,"[64.3, 78.3]",,,,,,,,,,,,,,,0.057338,,,,,,,,,,,,,,,,,,,7f1a5a51-699b-428c-96bd-8d3a06acef52,57,,,"[64.3, 78.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,5,24,Liverpool,"['960cdc82-6057-4abf-b870-b658c05c6af3', '9699ca26-3a12-42ea-a7d2-4550123c5577']",54,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:54.164,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,9699ca26-3a12-42ea-a7d2-4550123c5577,58,,,"[64.3, 78.3]",1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40257.0,El-Hadji Ousseynou Diouf,12.0,Right Midfield,5,24,Liverpool,,54,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:01:54.221,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,2.480979,,,,,,,,,,,,,,,,,,,0d249274-7d35-4ec6-b167-70591e0fcce6,59,,,"[56.9, 0.1]",2,,,,,2.753771,,,,,,"[33.4, 9.7]",,3.0,High Pass,,25.385231,,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,67.0,Throw-in,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,6,1,Arsenal,['9e42ac15-f8ff-4200-9d6b-e2a70ec3aed9'],0,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:00.514,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e42ac15-f8ff-4200-9d6b-e2a70ec3aed9,60,,,"[33.4, 9.7]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,6,1,Arsenal,['0d249274-7d35-4ec6-b167-70591e0fcce6'],2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:02.995,42,Ball Receipt*,
,,,,,,"[48.1, 23.5]",,,,,,,,,,,,,,,4.540551,,,,,,,,,,,,,,,,,,,00d6fb5a-da55-4d1a-bfde-ba9d53668baa,61,,,"[33.4, 9.7]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,6,1,Arsenal,"['9e42ac15-f8ff-4200-9d6b-e2a70ec3aed9', 'b7cd9e76-5f5b-4b71-89fc-1955118f0b5c']",2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:02.995,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.944042,,,,,,,,,,,,,,,,,,,b7cd9e76-5f5b-4b71-89fc-1955118f0b5c,62,,,"[48.1, 23.5]",2,,,,,-0.18961361,,40.0,Right Foot,,,"[67.9, 19.7]",,2.0,Low Pass,,20.161348,,,,,15042.0,Dennis Bergkamp,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,6,1,Arsenal,['d86d60f0-971b-4e2a-b13b-6fff3ed853e7'],7,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:07.536,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d86d60f0-971b-4e2a-b13b-6fff3ed853e7,63,,,"[67.9, 19.7]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,24.0,Left Center Forward,6,1,Arsenal,['b7cd9e76-5f5b-4b71-89fc-1955118f0b5c'],8,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:08.480,42,Ball Receipt*,
,,,,,,"[67.9, 19.7]",,,,,,,,,,,,,,,0.058001,,,,,,,,,,,,,,,,,,,e73978f5-1729-4f66-b591-66732d30d690,64,,,"[67.9, 19.7]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,24.0,Left Center Forward,6,1,Arsenal,"['d86d60f0-971b-4e2a-b13b-6fff3ed853e7', 'e228c324-4532-43d9-8e34-739819d9ea19']",8,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:08.480,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.719858,,,,,,,,,,,,,,,,,,,e228c324-4532-43d9-8e34-739819d9ea19,65,,,"[67.9, 19.7]",2,,,,,-2.13488,,40.0,Right Foot,,,"[55.5, 0.1]",,2.0,Low Pass,,23.193102,,,,,12529.0,Ashley Cole,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,24.0,Left Center Forward,6,1,Arsenal,['5e1cca54-71ce-4116-a96c-5a8dbafbbf96'],8,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:08.538,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e1cca54-71ce-4116-a96c-5a8dbafbbf96,66,,,"[55.5, 0.1]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,6,1,Arsenal,['e228c324-4532-43d9-8e34-739819d9ea19'],10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:10.258,42,Ball Receipt*,
,,,,,,"[61.8, 0.7]",,,,,,,,,,,,,,,1.100383,,,,,,,,,,,,,,,,,,,e227d6b8-85ab-493b-a78d-7fa5f0815e4f,67,,,"[55.5, 0.1]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,6,1,Arsenal,"['5e1cca54-71ce-4116-a96c-5a8dbafbbf96', 'f0d08327-a6f3-4980-94d6-a35f4223120e']",10,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:10.258,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.977522,,,,,,,,,,,,,,,,,,,f0d08327-a6f3-4980-94d6-a35f4223120e,68,,,"[61.8, 0.7]",2,,,,,0.41055745,,38.0,Left Foot,,,"[78.8, 8.1]",,2.0,Low Pass,,18.540766,,9.0,Incomplete,,15042.0,Dennis Bergkamp,,,,,,,,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,6,1,Arsenal,"['612349fe-31b1-454b-aef6-db82604ff6b2', 'e2fc451f-a029-4cf6-9aeb-be62f2e69dbd']",11,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:11.358,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612349fe-31b1-454b-aef6-db82604ff6b2,69,,,"[78.8, 8.1]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,24.0,Left Center Forward,6,1,Arsenal,['f0d08327-a6f3-4980-94d6-a35f4223120e'],12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:12.336,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,e2fc451f-a029-4cf6-9aeb-be62f2e69dbd,70,14.0,Lost Out,"[41.3, 72.0]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38522.0,Dietmar Hamann,9.0,Right Defensive Midfield,6,1,Arsenal,['f0d08327-a6f3-4980-94d6-a35f4223120e'],12,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:02:12.336,10,Interception,
,,,,,,,,,,,,,,,,,,,,,0.934978,,,,,,,,,,,,,,,,,,,16cc9a4e-30af-4725-981b-5e226fbaf137,71,,,"[72.2, 0.1]",2,,,,,2.9289477,,,,,,"[63.4, 2.0]",,2.0,Low Pass,,9.002777,,,,,15515.0,Patrick Vieira,,,,,,67.0,Throw-in,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,7,1,Arsenal,['7f443333-cc45-4e11-af7e-6827d21c6380'],19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:19.102,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f443333-cc45-4e11-af7e-6827d21c6380,72,,,"[63.4, 2.0]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,7,1,Arsenal,['16cc9a4e-30af-4725-981b-5e226fbaf137'],20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:20.037,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.363947,,,,,,,,,,,,,,,,,,,2269c8e9-fd20-4571-97ec-9d0cb744761d,73,,,"[63.4, 2.0]",2,,,,,0.0,,40.0,Right Foot,,,"[71.8, 2.0]",,2.0,Low Pass,,8.4,,,,,12529.0,Ashley Cole,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,7,1,Arsenal,['3a53a5bd-649e-41f5-a1d6-ceeaf4a9740c'],20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:20.037,30,Pass,
