50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,1.365285,,,,,,,,,,,,,,,,,,,,,,e471b057-70e6-403c-a856-ad78060104f0,2516,,,"[111.6, 80.0]",70,,,,,-2.5436237,,,,,,"[104.7, 75.3]",,2.0,Low Pass,,8.348653,,,,,15042.0,Dennis Bergkamp,,,,,,67.0,Throw-in,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,167,1,Arsenal,['5101788c-807f-4aa1-8886-12eda4ca4c1e'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:24.506,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5101788c-807f-4aa1-8886-12eda4ca4c1e,2517,,,"[104.7, 75.3]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,167,1,Arsenal,['e471b057-70e6-403c-a856-ad78060104f0'],25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:25.871,42,Ball Receipt*,
,,,,,,,"[92.0, 59.6]",,,,,,,,,,,,,,,,,5.281058,,,,,,,,,,,,,,,,,,,,,,4d4fa342-283b-4a40-8888-ddc3f4cfd337,2518,,,"[104.7, 75.3]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,167,1,Arsenal,"['5101788c-807f-4aa1-8886-12eda4ca4c1e', '883acff2-58f9-419d-a3d6-bd59912ff2ce', 'c8393e89-5632-4912-82f7-a1043c00f2b8']",25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:25.871,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,2.692637,,,,,,,,,,,,,,,,,,,,,,c8393e89-5632-4912-82f7-a1043c00f2b8,2519,,,"[21.1, 20.3]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,20402.0,Boris Živković,6.0,Left Back,167,1,Arsenal,"['4d4fa342-283b-4a40-8888-ddc3f4cfd337', '883acff2-58f9-419d-a3d6-bd59912ff2ce']",28,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:25:28.855,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,1.331669,,,,,,,,,,,,,,,,,,,,,,883acff2-58f9-419d-a3d6-bd59912ff2ce,2520,,,"[92.0, 59.6]",70,,,,,2.3665035,,38.0,Left Foot,,,"[82.2, 69.2]",,1.0,Ground Pass,,13.7186,,,,,24972.0,Ray Parlour,,,,,,,,2,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,167,1,Arsenal,"['6f5f03be-2542-4274-bba1-fcefacf5808a', 'c8393e89-5632-4912-82f7-a1043c00f2b8']",31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:31.152,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,0.691766,,,,,,,,,,,,,,,,,,,,,,242c737e-dedc-4a12-8c32-98137b9f4aa8,2521,,,"[40.7, 12.0]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40337.0,Yakubu Aiyegbeni,24.0,Left Center Forward,167,1,Arsenal,"['6f5f03be-2542-4274-bba1-fcefacf5808a', 'c98feefd-94dd-4c42-961b-34722fb9965f', 'fc52c0ce-e073-47fc-a42c-566b47cd4cb8']",32,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:25:32.145,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f5f03be-2542-4274-bba1-fcefacf5808a,2522,,,"[82.2, 69.2]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,167,1,Arsenal,"['242c737e-dedc-4a12-8c32-98137b9f4aa8', '883acff2-58f9-419d-a3d6-bd59912ff2ce']",32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:32.484,42,Ball Receipt*,True
,,,,,,,"[83.7, 70.7]",,,,,,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,,,,,,,,c98feefd-94dd-4c42-961b-34722fb9965f,2523,,,"[82.2, 69.2]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,167,1,Arsenal,"['242c737e-dedc-4a12-8c32-98137b9f4aa8', '6f5f03be-2542-4274-bba1-fcefacf5808a', 'fc52c0ce-e073-47fc-a42c-566b47cd4cb8']",32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:32.484,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.138205,,,,,,,,,,,,,,,,,,,,,,fc52c0ce-e073-47fc-a42c-566b47cd4cb8,2524,,,"[83.7, 70.7]",70,,,,,0.7431698,,40.0,Right Foot,,,"[91.1, 77.5]",,1.0,Ground Pass,,10.049875,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,2,4,From Throw In,24972.0,Ray Parlour,12.0,Right Midfield,167,1,Arsenal,"['242c737e-dedc-4a12-8c32-98137b9f4aa8', '258b3767-eedc-4f7e-98a1-942f2c440ffc']",32,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:32.524,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258b3767-eedc-4f7e-98a1-942f2c440ffc,2525,,,"[91.1, 77.5]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,167,1,Arsenal,['fc52c0ce-e073-47fc-a42c-566b47cd4cb8'],33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:33.662,42,Ball Receipt*,
,,,,,,,"[97.9, 60.3]",,,,,,,,,,,,,,,,,4.293126,,,,,,,,,,,,,,,,,,,,,,73191d6e-8f03-4cf4-b707-5611bf06ab93,2526,,,"[91.1, 77.5]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,167,1,Arsenal,"['2278e6fe-ac7d-483f-9384-28e2cd54f739', '258b3767-eedc-4f7e-98a1-942f2c440ffc', '4570c8a3-291d-4bcb-9ad1-2bdfad2a9fbb']",33,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:33.662,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,1.368026,,,,,,,,,,,,,,,,,,,,,,2278e6fe-ac7d-483f-9384-28e2cd54f739,2527,,,"[22.2, 12.2]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,167,1,Arsenal,"['4570c8a3-291d-4bcb-9ad1-2bdfad2a9fbb', '73191d6e-8f03-4cf4-b707-5611bf06ab93']",36,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:25:36.799,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,1.35121,,,,,,,,,,,,,,,,,,,,,,4570c8a3-291d-4bcb-9ad1-2bdfad2a9fbb,2528,,,"[97.9, 60.3]",70,,,,,-2.2817056,,40.0,Right Foot,,,"[85.5, 45.9]",,1.0,Ground Pass,,19.003159,,,,,15515.0,Patrick Vieira,,,,,,,,2,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,167,1,Arsenal,"['2278e6fe-ac7d-483f-9384-28e2cd54f739', 'ae82352b-4d4d-4f8e-8b85-12da4e037e13']",37,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:37.955,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,0.607782,,,,,,,,,,,,,,,,,,,,,,4fa4b99a-5032-4df1-9772-de1b9f48734b,2529,,,"[31.4, 38.8]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15505.0,Steve Stone,12.0,Right Midfield,167,1,Arsenal,"['ae82352b-4d4d-4f8e-8b85-12da4e037e13', 'd085f75c-24f0-4613-bed5-7e19aa4c6e9a']",39,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:25:39.061,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae82352b-4d4d-4f8e-8b85-12da4e037e13,2530,,,"[85.5, 45.9]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15515.0,Patrick Vieira,13.0,Right Center Midfield,167,1,Arsenal,"['4570c8a3-291d-4bcb-9ad1-2bdfad2a9fbb', '4fa4b99a-5032-4df1-9772-de1b9f48734b']",39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:39.307,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,0.896982,,,,,,,,,,,,,,,,,,,,,,d085f75c-24f0-4613-bed5-7e19aa4c6e9a,2531,,,"[84.4, 44.8]",70,,,,,-0.13255154,,40.0,Right Foot,,,"[97.9, 43.0]",,1.0,Ground Pass,,13.619472,,77.0,Unknown,,15042.0,Dennis Bergkamp,,,,,,,,2,4,From Throw In,15515.0,Patrick Vieira,13.0,Right Center Midfield,167,1,Arsenal,"['4fa4b99a-5032-4df1-9772-de1b9f48734b', 'bf31cea5-494a-4916-b0f3-0ea516248ec2']",39,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:39.307,30,Pass,True
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf31cea5-494a-4916-b0f3-0ea516248ec2,2532,,,"[101.6, 43.0]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,167,1,Arsenal,['d085f75c-24f0-4613-bed5-7e19aa4c6e9a'],40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:40.181,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,82443e1f-e5e3-41cb-901a-af820e5b9e3a,2533,,,"[100.5, 43.0]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,167,1,Arsenal,['b3735b70-c54c-49bc-81e0-67f7a132ba09'],40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:25:40.181,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,True,,,,,,,,,,,,,b3735b70-c54c-49bc-81e0-67f7a132ba09,2534,,,"[19.6, 37.1]",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,40339.0,Arjan de Zeeuw,3.0,Right Center Back,167,1,Arsenal,['82443e1f-e5e3-41cb-901a-af820e5b9e3a'],40,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:25:40.181,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,67802f8e-ceca-4b26-896e-bbb37ed12fea,2535,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,From Throw In,,,,,167,1,Arsenal,,44,,,,,,,,,,,,,,,,,,,,442.0,"[{'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 28}, {'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 24972, 'name': 'Ray Parlour'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 15042, 'name': 'Dennis Bergkamp'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 14}]",1,Arsenal,00:25:44.363,36,Tactical Shift,
,,,,,,,,,,,,,,,,,,,,,,,,1.776114,,,,,,,,,,,,,,,,,,,,,,7716ed5d-ec7e-4825-85db-c85ee09b9003,2536,,,"[19.6, 37.1]",71,,,,,-0.1687184,,40.0,Right Foot,,,"[87.7, 25.5]",,3.0,High Pass,,69.080894,,9.0,Incomplete,,15410.0,Teddy Sheringham,,,,,,62.0,Free Kick,2,3,From Free Kick,38403.0,Shaka Hislop,1.0,Goalkeeper,168,105,Portsmouth,"['6bddcac1-aa9b-44f3-a9e7-a334081bd7e8', '744a970f-78f5-4195-afc0-ecd9c7eadbb9']",9,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:26:09.703,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bddcac1-aa9b-44f3-a9e7-a334081bd7e8,2537,,,"[86.8, 25.7]",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15410.0,Teddy Sheringham,22.0,Right Center Forward,168,105,Portsmouth,['7716ed5d-ec7e-4825-85db-c85ee09b9003'],11,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:26:11.479,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,7367fe07-0217-45a0-ba82-70d68c276b99,2538,,,"[87.7, 25.5]",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15410.0,Teddy Sheringham,22.0,Right Center Forward,168,105,Portsmouth,['744a970f-78f5-4195-afc0-ecd9c7eadbb9'],11,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:26:11.479,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,1.16183,,,,,,,,,,,,,,,,,,,,,,744a970f-78f5-4195-afc0-ecd9c7eadbb9,2539,,,"[32.4, 54.6]",71,,,,True,-0.65695786,,,,,,"[47.7, 42.8]",,3.0,High Pass,,19.321749,,,,,15515.0,Patrick Vieira,,,,,,66.0,Recovery,2,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,168,105,Portsmouth,"['7367fe07-0217-45a0-ba82-70d68c276b99', '7716ed5d-ec7e-4825-85db-c85ee09b9003', 'b330a328-3993-42f7-8d4b-d499fd53febe']",11,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:11.479,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b330a328-3993-42f7-8d4b-d499fd53febe,2540,,,"[47.7, 42.8]",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,168,105,Portsmouth,['744a970f-78f5-4195-afc0-ecd9c7eadbb9'],12,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:12.641,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.056644,,,,,,,,,,,,,,,,,,,,,,765e96b3-5ffb-421c-82e6-6c4870035b18,2541,,,"[47.7, 42.8]",71,,,,,0.13477129,,37.0,Head,,,"[65.4, 45.2]",,3.0,High Pass,,17.86197,,9.0,Incomplete,,15042.0,Dennis Bergkamp,,,,,,,,2,3,From Free Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,168,105,Portsmouth,"['16c57806-8be2-4b36-b6b7-f16af526dad6', '9ed7510c-9c94-4ecb-b8e0-131242c7af08']",12,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:12.641,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16c57806-8be2-4b36-b6b7-f16af526dad6,2542,,,"[63.4, 44.8]",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,168,105,Portsmouth,['765e96b3-5ffb-421c-82e6-6c4870035b18'],13,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:13.698,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3.416983,,,,,,,,,,,,,,,,,,,,,,9ed7510c-9c94-4ecb-b8e0-131242c7af08,2543,,,"[54.7, 34.9]",71,,,,,-1.6035714,,37.0,Head,,,"[54.3, 22.7]",,3.0,High Pass,,12.206555,,9.0,Incomplete,,,,,,,,,66.0,Recovery,2,3,From Free Kick,40340.0,Dejan Stefanovic,5.0,Left Center Back,168,105,Portsmouth,"['765e96b3-5ffb-421c-82e6-6c4870035b18', '7b7f26d5-64af-47f6-b923-7ca7ef1f5e48']",13,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:26:13.698,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.95319,,,,,,,,,,,,,,,,,,,,,,7b7f26d5-64af-47f6-b923-7ca7ef1f5e48,2544,,,"[65.8, 57.4]",71,,,,,-0.5459853,,37.0,Head,,,"[73.7, 52.6]",,2.0,Low Pass,,9.2439165,,9.0,Incomplete,,15042.0,Dennis Bergkamp,,,,,,66.0,Recovery,2,3,From Free Kick,15754.0,Fredrik Ljungberg,12.0,Right Midfield,168,105,Portsmouth,"['6c8ce614-5e80-452c-a344-aa3ff3a17063', '9ed7510c-9c94-4ecb-b8e0-131242c7af08', '9f6942df-f89c-4db6-bd4d-42bf6af45bf0']",17,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:17.115,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f6942df-f89c-4db6-bd4d-42bf6af45bf0,2545,,,"[71.9, 50.9]",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,168,105,Portsmouth,['7b7f26d5-64af-47f6-b923-7ca7ef1f5e48'],18,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:18.068,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2.371841,,,,,,,,,,,,,,,,,,,,,,6c8ce614-5e80-452c-a344-aa3ff3a17063,2546,,,"[46.4, 27.5]",71,,,,,0.11652656,,38.0,Left Foot,,,"[76.3, 31.0]",,3.0,High Pass,,30.104153,,9.0,Incomplete,,,,,,,,,66.0,Recovery,2,3,From Free Kick,40340.0,Dejan Stefanovic,5.0,Left Center Back,168,105,Portsmouth,"['7b7f26d5-64af-47f6-b923-7ca7ef1f5e48', 'ff27dc8b-3c43-4ddf-b8d1-df87e4fbd82e']",18,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:26:18.068,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,2.071454,,,,,,,,,,,,,,,,,,,,,,ff27dc8b-3c43-4ddf-b8d1-df87e4fbd82e,2547,,,"[43.8, 49.1]",71,,,,,0.15264933,,37.0,Head,,,"[71.1, 53.3]",,3.0,High Pass,,27.621187,,77.0,Unknown,,15042.0,Dennis Bergkamp,,,,,,66.0,Recovery,2,3,From Free Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,168,105,Portsmouth,"['6c8ce614-5e80-452c-a344-aa3ff3a17063', '837b7ba6-2871-402a-9765-426142c2d1b6']",20,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:20.440,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837b7ba6-2871-402a-9765-426142c2d1b6,2548,,,"[71.1, 54.6]",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,168,105,Portsmouth,['ff27dc8b-3c43-4ddf-b8d1-df87e4fbd82e'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:22.511,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2da17c63-a6a1-411c-bcd1-1dfc98918879,2549,,,"[71.1, 54.6]",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15042.0,Dennis Bergkamp,22.0,Right Center Forward,168,105,Portsmouth,['bc9cc304-864f-4078-b3e5-2fb40d4c8df3'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:26:22.927,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,True,,,,,,,,,,,,,bc9cc304-864f-4078-b3e5-2fb40d4c8df3,2550,,,"[49.0, 25.5]",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40340.0,Dejan Stefanovic,5.0,Left Center Back,168,105,Portsmouth,['2da17c63-a6a1-411c-bcd1-1dfc98918879'],22,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:26:22.927,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,57eb848d-3ac3-42a3-876b-e502c83e37c3,2551,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40337.0,Yakubu Aiyegbeni,24.0,Left Center Forward,168,105,Portsmouth,,59,,,,,,,,,,,,,,,,103.0,Tactical,40342.0,Jason Roberts,,,105,Portsmouth,00:26:59.510,19,Substitution,
,,,,,,,,,,,,,,,,,,,,,,,,2.896675,,,,,,,,,,,,,,,,,,,,,,fa47f054-5d23-435b-9c02-6875c50c3475,2552,,,"[49.0, 25.5]",72,,,,,0.6754826,,38.0,Left Foot,,,"[98.3, 65.0]",,3.0,High Pass,,63.172302,,,,,15410.0,Teddy Sheringham,,,,,,62.0,Free Kick,2,3,From Free Kick,40340.0,Dejan Stefanovic,5.0,Left Center Back,169,105,Portsmouth,['844f39a3-3b42-4f47-8aa8-8a5466e979b3'],3,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:27:03.047,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844f39a3-3b42-4f47-8aa8-8a5466e979b3,2553,,,"[98.3, 65.0]",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15410.0,Teddy Sheringham,22.0,Right Center Forward,169,105,Portsmouth,['fa47f054-5d23-435b-9c02-6875c50c3475'],5,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:27:05.944,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.943638,,,,,,,,,,,,,,,,,,,,,,f5911e66-dad8-4df9-a689-e574ffb24207,2554,,,"[98.3, 65.0]",72,,,,True,-0.13742615,,,,,,"[107.7, 63.7]",,3.0,High Pass,,9.489468,,9.0,Incomplete,,,,,,,,,,,2,3,From Free Kick,15410.0,Teddy Sheringham,22.0,Right Center Forward,169,105,Portsmouth,"['77c83bb7-868e-4406-ac33-d4ad9e7815f1', 'dc526489-5bf7-4f7a-a422-9038e20eb520']",5,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:27:05.944,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,77c83bb7-868e-4406-ac33-d4ad9e7815f1,2555,,,"[21.8, 15.1]",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,169,105,Portsmouth,['f5911e66-dad8-4df9-a689-e574ffb24207'],5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:27:05.944,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,0.704334,,,,,,,,,,,,,,,,,,,,,,26f6dc94-5794-4792-92d6-5b39569b7dcd,2556,,,"[106.6, 57.8]",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,From Free Kick,40342.0,Jason Roberts,24.0,Left Center Forward,169,105,Portsmouth,['dc526489-5bf7-4f7a-a422-9038e20eb520'],7,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:27:07.557,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,2.377561,,,,,,,,,,,,,,,,,,,,,,dc526489-5bf7-4f7a-a422-9038e20eb520,2557,,,"[12.4, 16.4]",72,,,,,0.4902757,,40.0,Right Foot,,,"[28.7, 25.1]",,3.0,High Pass,,18.47647,,,,,15515.0,Patrick Vieira,,,,,,66.0,Recovery,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,170,1,Arsenal,"['26f6dc94-5794-4792-92d6-5b39569b7dcd', '556dceb1-b718-4217-ba6a-502260db4c23', 'f5911e66-dad8-4df9-a689-e574ffb24207']",7,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:27:07.888,30,Pass,True
